[-0.000196848, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[0.228853, 0.230151] ; ([0.00010446, 0.00120605] ; [-0.83003, -0.818841] ; [0.116417, 0.128995] ; [9.6109, 9.6375])
[0.230151, 0.231444] ; ([-0.000947562, 0.000135582] ; [-0.819228, -0.808225] ; [0.128913, 0.141406] ; [9.58439, 9.61186])
[0.231444, 0.232732] ; ([-0.0019821, -0.000916521] ; [-0.80861, -0.797791] ; [0.141322, 0.153737] ; [9.55702, 9.58537])
[0.232732, 0.234016] ; ([-0.0029998, -0.00195114] ; [-0.798176, -0.787544] ; [0.15365, 0.165989] ; [9.52881, 9.55801])
[0.234016, 0.235296] ; ([-0.00400167, -0.00296891] ; [-0.787927, -0.77748] ; [0.1659, 0.17817] ; [9.49975, 9.52981])
[0.235296, 0.236573] ; ([-0.00498855, -0.00397083] ; [-0.777861, -0.767599] ; [0.178079, 0.190286] ; [9.46985, 9.50076])
[0.236573, 0.237848] ; ([-0.00596125, -0.00495776] ; [-0.767979, -0.757899] ; [0.190193, 0.202343] ; [9.4391, 9.47087])
[0.237848, 0.239122] ; ([-0.00692054, -0.00593052] ; [-0.758279, -0.748378] ; [0.202248, 0.214346] ; [9.40751, 9.44014])
[0.239122, 0.240394] ; ([-0.00786711, -0.00688984] ; [-0.748761, -0.739038] ; [0.214248, 0.226299] ; [9.37507, 9.40856])
[0.240394, 0.241667] ; ([-0.00880163, -0.00783645] ; [-0.739423, -0.729879] ; [0.226198, 0.238206] ; [9.34179, 9.37613])
[0.241667, 0.242939] ; ([-0.00972472, -0.00877099] ; [-0.730267, -0.720902] ; [0.238104, 0.250072] ; [9.30764, 9.34286])
[0.242939, 0.244212] ; ([-0.010637, -0.00969411] ; [-0.721292, -0.712106] ; [0.249967, 0.2619] ; [9.27264, 9.30873])
[0.244212, 0.245486] ; ([-0.011539, -0.0106064] ; [-0.712499, -0.703491] ; [0.261793, 0.273694] ; [9.23677, 9.27373])
[0.245486, 0.246762] ; ([-0.0124312, -0.0115084] ; [-0.703887, -0.695059] ; [0.273584, 0.285456] ; [9.20004, 9.23788])
[0.246762, 0.248039] ; ([-0.0133142, -0.0124007] ; [-0.695457, -0.68681] ; [0.285343, 0.297189] ; [9.16242, 9.20115])
[0.248039, 0.24932] ; ([-0.0141885, -0.0132837] ; [-0.687209, -0.678743] ; [0.297074, 0.308896] ; [9.12392, 9.16354])
[0.24932, 0.250603] ; ([-0.0150545, -0.014158] ; [-0.679145, -0.670861] ; [0.308778, 0.32058] ; [9.08452, 9.12504])
[0.250603, 0.251889] ; ([-0.0159127, -0.015024] ; [-0.671265, -0.663164] ; [0.320459, 0.332242] ; [9.04422, 9.08566])
[0.251889, 0.253179] ; ([-0.0167635, -0.0158822] ; [-0.663569, -0.655653] ; [0.332118, 0.343884] ; [9.00301, 9.04537])
[0.253179, 0.254473] ; ([-0.0176074, -0.016733] ; [-0.65606, -0.648329] ; [0.343758, 0.355508] ; [8.96088, 9.00416])
[0.254473, 0.255771] ; ([-0.0184447, -0.0175769] ; [-0.648737, -0.641192] ; [0.355379, 0.367117] ; [8.91781, 8.96204])
[0.255771, 0.257074] ; ([-0.0192758, -0.0184142] ; [-0.641602, -0.634245] ; [0.366985, 0.378711] ; [8.87381, 8.91899])
[0.257074, 0.258382] ; ([-0.0201012, -0.0192454] ; [-0.634657, -0.627489] ; [0.378576, 0.390291] ; [8.82885, 8.87499])
[0.258382, 0.259696] ; ([-0.0209213, -0.0200708] ; [-0.627901, -0.620924] ; [0.390153, 0.401859] ; [8.78294, 8.83004])
[0.259696, 0.261015] ; ([-0.0217364, -0.0208909] ; [-0.621337, -0.614551] ; [0.401719, 0.413417] ; [8.73604, 8.78413])
[0.261015, 0.26234] ; ([-0.0225468, -0.0217059] ; [-0.614966, -0.608374] ; [0.413273, 0.424964] ; [8.68816, 8.73724])
[0.26234, 0.263671] ; ([-0.0233531, -0.0225164] ; [-0.60879, -0.602392] ; [0.424817, 0.436501] ; [8.63928, 8.68937])
[0.263671, 0.265009] ; ([-0.0241554, -0.0233227] ; [-0.602808, -0.596607] ; [0.436351, 0.44803] ; [8.58939, 8.6405])
[0.265009, 0.266354] ; ([-0.0249543, -0.0241251] ; [-0.597025, -0.591021] ; [0.447876, 0.459551] ; [8.53847, 8.59061])
[0.266354, 0.267707] ; ([-0.02575, -0.0249239] ; [-0.591439, -0.585635] ; [0.459394, 0.471063] ; [8.48652, 8.5397])
[0.267707, 0.269066] ; ([-0.026543, -0.0257197] ; [-0.586054, -0.580451] ; [0.470903, 0.482569] ; [8.43351, 8.48775])
[0.269066, 0.270434] ; ([-0.0273335, -0.0265127] ; [-0.58087, -0.57547] ; [0.482405, 0.494067] ; [8.37944, 8.43475])
[0.270434, 0.271809] ; ([-0.028122, -0.0273032] ; [-0.575889, -0.570694] ; [0.4939, 0.505558] ; [8.32429, 8.38069])
[0.271809, 0.273193] ; ([-0.0289088, -0.0280918] ; [-0.571113, -0.566124] ; [0.505387, 0.517042] ; [8.26804, 8.32554])
[0.273193, 0.274586] ; ([-0.0296943, -0.0288786] ; [-0.566543, -0.561762] ; [0.516867, 0.528518] ; [8.21069, 8.2693])
[0.274586, 0.275987] ; ([-0.0304789, -0.0296642] ; [-0.562181, -0.557609] ; [0.528339, 0.539987] ; [8.1522, 8.21195])
[0.275987, 0.277398] ; ([-0.031263, -0.0304488] ; [-0.558028, -0.553667] ; [0.539804, 0.551448] ; [8.09258, 8.15347])
[0.277398, 0.278818] ; ([-0.0320469, -0.0312329] ; [-0.554085, -0.549937] ; [0.551262, 0.562901] ; [8.0318, 8.09386])
[0.278818, 0.280248] ; ([-0.032831, -0.0320169] ; [-0.550355, -0.546422] ; [0.562711, 0.574345] ; [7.96984, 8.03308])
[0.280248, 0.281688] ; ([-0.0336158, -0.0328011] ; [-0.546839, -0.543121] ; [0.574151, 0.585781] ; [7.9067, 7.97113])
[0.281688, 0.283139] ; ([-0.0344016, -0.0335859] ; [-0.543537, -0.540037] ; [0.585582, 0.597207] ; [7.84234, 7.90799])
[0.283139, 0.2846] ; ([-0.0351889, -0.0343718] ; [-0.540452, -0.53717] ; [0.597004, 0.608623] ; [7.77675, 7.84363])
[0.2846, 0.286073] ; ([-0.0359781, -0.0351592] ; [-0.537584, -0.534523] ; [0.608416, 0.620028] ; [7.70991, 7.77805])
[0.286073, 0.287556] ; ([-0.0367697, -0.0359485] ; [-0.534936, -0.532097] ; [0.619816, 0.631421] ; [7.64181, 7.71122])
[0.287556, 0.289052] ; ([-0.0375641, -0.0367402] ; [-0.532508, -0.529892] ; [0.631205, 0.642802] ; [7.57242, 7.64312])
[0.289052, 0.29056] ; ([-0.0383617, -0.0375346] ; [-0.530302, -0.52791] ; [0.642581, 0.65417] ; [7.50171, 7.57374])
[0.29056, 0.29208] ; ([-0.0391632, -0.0383324] ; [-0.528318, -0.526153] ; [0.653944, 0.665523] ; [7.42968, 7.50304])
[0.29208, 0.293613] ; ([-0.0399689, -0.039134] ; [-0.526558, -0.52462] ; [0.665292, 0.676861] ; [7.35628, 7.431])
[0.293613, 0.29516] ; ([-0.0407794, -0.0399398] ; [-0.525023, -0.523314] ; [0.676625, 0.688183] ; [7.2815, 7.35761])
[0.29516, 0.29672] ; ([-0.0415952, -0.0407504] ; [-0.523714, -0.522235] ; [0.687942, 0.699488] ; [7.20532, 7.28284])
[0.29672, 0.298294] ; ([-0.0424169, -0.0415664] ; [-0.522633, -0.521383] ; [0.699242, 0.710775] ; [7.1277, 7.20666])
[0.298294, 0.299883] ; ([-0.0432451, -0.0423882] ; [-0.521778, -0.520761] ; [0.710523, 0.722043] ; [7.04861, 7.12904])
[0.299883, 0.301488] ; ([-0.0440805, -0.0432166] ; [-0.521153, -0.520369] ; [0.721785, 0.73329] ; [6.96802, 7.04996])
[0.301488, 0.303108] ; ([-0.0449237, -0.0440521] ; [-0.520757, -0.520206] ; [0.733027, 0.744516] ; [6.8859, 6.96937])
[0.303108, 0.304744] ; ([-0.0457754, -0.0448953] ; [-0.520592, -0.520276] ; [0.744247, 0.75572] ; [6.8022, 6.88726])
[0.304744, 0.306398] ; ([-0.0466362, -0.045747] ; [-0.520843, -0.520392] ; [0.755445, 0.766901] ; [6.7169, 6.80357])
[0.306398, 0.308063] ; ([-0.0475043, -0.0466077] ; [-0.521373, -0.520692] ; [0.766619, 0.778022] ; [6.63022, 6.71828])
[0.308063, 0.309741] ; ([-0.0483796, -0.0474755] ; [-0.522131, -0.521223] ; [0.777735, 0.789077] ; [6.5422, 6.63161])
[0.309741, 0.311431] ; ([-0.0492629, -0.0483506] ; [-0.523115, -0.521981] ; [0.788784, 0.800063] ; [6.4528, 6.5436])
[0.311431, 0.313134] ; ([-0.0501547, -0.0492336] ; [-0.524324, -0.522966] ; [0.799764, 0.810979] ; [6.362, 6.45421])
[0.313134, 0.314851] ; ([-0.0510559, -0.0501252] ; [-0.525754, -0.524175] ; [0.810675, 0.821824] ; [6.26978, 6.36343])
[0.314851, 0.316581] ; ([-0.051967, -0.0510262] ; [-0.527404, -0.525606] ; [0.821514, 0.832597] ; [6.17611, 6.27122])
[0.316581, 0.318326] ; ([-0.0528889, -0.0519371] ; [-0.529271, -0.527256] ; [0.83228, 0.843296] ; [6.08096, 6.17757])
[0.318326, 0.320086] ; ([-0.0538222, -0.0528587] ; [-0.531353, -0.529124] ; [0.842972, 0.853919] ; [5.98429, 6.08243])
[0.320086, 0.321863] ; ([-0.0547679, -0.0537918] ; [-0.533647, -0.531206] ; [0.853589, 0.864465] ; [5.88606, 5.98577])
[0.321863, 0.323655] ; ([-0.0557268, -0.0547373] ; [-0.536151, -0.5335] ; [0.864128, 0.874933] ; [5.78624, 5.88756])
[0.323655, 0.325465] ; ([-0.0566997, -0.0556959] ; [-0.538862, -0.536004] ; [0.874588, 0.88532] ; [5.68478, 5.78775])
[0.325465, 0.327294] ; ([-0.0576877, -0.0566686] ; [-0.541777, -0.538716] ; [0.884968, 0.895626] ; [5.58162, 5.6863])
[0.327294, 0.329142] ; ([-0.0586917, -0.0576563] ; [-0.544894, -0.541632] ; [0.895267, 0.90585] ; [5.47672, 5.58315])
[0.329142, 0.33101] ; ([-0.0597128, -0.0586601] ; [-0.548211, -0.54475] ; [0.905482, 0.915988] ; [5.37001, 5.47826])
[0.33101, 0.3329] ; ([-0.0607522, -0.0596809] ; [-0.551726, -0.548067] ; [0.915612, 0.926041] ; [5.26142, 5.37156])
[0.3329, 0.334813] ; ([-0.0618111, -0.0607201] ; [-0.555434, -0.551581] ; [0.925656, 0.936006] ; [5.15088, 5.26298])
[0.334813, 0.336751] ; ([-0.0628909, -0.0617787] ; [-0.559335, -0.555289] ; [0.935612, 0.945883] ; [5.0383, 5.15245])
[0.336751, 0.338714] ; ([-0.0639931, -0.0628583] ; [-0.563426, -0.559189] ; [0.945479, 0.955669] ; [4.92357, 5.03988])
[0.338714, 0.340706] ; ([-0.0651194, -0.0639602] ; [-0.567705, -0.563279] ; [0.955256, 0.965365] ; [4.8066, 4.92517])
[0.340706, 0.342727] ; ([-0.0662715, -0.0650862] ; [-0.57217, -0.567556] ; [0.964941, 0.974968] ; [4.68726, 4.80821])
[0.342727, 0.344781] ; ([-0.0674515, -0.066238] ; [-0.576819, -0.572019] ; [0.974533, 0.984479] ; [4.56538, 4.68887])
[0.344781, 0.346871] ; ([-0.0686617, -0.0674177] ; [-0.581652, -0.576666] ; [0.984031, 0.993896] ; [4.44081, 4.56701])
[0.346871, 0.348999] ; ([-0.0699047, -0.0686276] ; [-0.586667, -0.581492] ; [0.993435, 1.00322] ; [4.31335, 4.44245])
[0.348999, 0.351169] ; ([-0.0711837, -0.0698704] ; [-0.591867, -0.586497] ; [1.00274, 1.01245] ; [4.18276, 4.315])
[0.351169, 0.353382] ; ([-0.0724994, -0.071149] ; [-0.597242, -0.591684] ; [1.01196, 1.02157] ; [4.04902, 4.18442])
[0.353382, 0.355579] ; ([-0.0738174, -0.0724644] ; [-0.60263, -0.597048] ; [1.02107, 1.03032] ; [3.9157, 4.05069])
[0.355579, 0.357742] ; ([-0.075126, -0.0737821] ; [-0.607972, -0.602432] ; [1.02982, 1.03864] ; [3.784, 3.91738])
[0.357742, 0.359871] ; ([-0.076426, -0.0750904] ; [-0.61326, -0.607772] ; [1.03815, 1.04656] ; [3.65383, 3.78568])
[0.359871, 0.361968] ; ([-0.0777176, -0.0763902] ; [-0.618484, -0.61306] ; [1.04607, 1.05409] ; [3.52518, 3.65551])
[0.361968, 0.364035] ; ([-0.0790013, -0.0776816] ; [-0.623634, -0.618283] ; [1.05361, 1.06124] ; [3.39799, 3.52687])
[0.364035, 0.366074] ; ([-0.0802775, -0.0789651] ; [-0.628704, -0.623433] ; [1.06077, 1.06804] ; [3.27223, 3.39969])
[0.366074, 0.368084] ; ([-0.0815463, -0.080241] ; [-0.633687, -0.628504] ; [1.06757, 1.07449] ; [3.14786, 3.27393])
[0.368084, 0.370067] ; ([-0.0828079, -0.0815096] ; [-0.638577, -0.633488] ; [1.07403, 1.08061] ; [3.02485, 3.14956])
[0.370067, 0.372025] ; ([-0.0840624, -0.082771] ; [-0.643368, -0.638379] ; [1.08015, 1.08642] ; [2.90319, 3.02656])
[0.372025, 0.373956] ; ([-0.0853097, -0.0840253] ; [-0.648054, -0.643172] ; [1.08596, 1.09191] ; [2.78287, 2.90491])
[0.373956, 0.375863] ; ([-0.0865498, -0.0852724] ; [-0.652632, -0.64786] ; [1.09145, 1.0971] ; [2.66387, 2.78459])
[0.375863, 0.377746] ; ([-0.0877826, -0.0865123] ; [-0.657097, -0.652441] ; [1.09665, 1.10201] ; [2.54618, 2.66559])
[0.377746, 0.379604] ; ([-0.0890078, -0.0877449] ; [-0.66145, -0.656909] ; [1.10155, 1.10663] ; [2.42982, 2.54791])
[0.379604, 0.381439] ; ([-0.0902252, -0.0889699] ; [-0.665684, -0.661261] ; [1.10618, 1.11098] ; [2.31476, 2.43155])
[0.381439, 0.383251] ; ([-0.0914347, -0.0901872] ; [-0.669795, -0.665494] ; [1.11054, 1.11507] ; [2.20103, 2.3165])
[0.383251, 0.385039] ; ([-0.0926359, -0.0913965] ; [-0.673782, -0.669605] ; [1.11463, 1.11891] ; [2.08863, 2.20277])
[0.385039, 0.386804] ; ([-0.0938285, -0.0925975] ; [-0.677643, -0.673592] ; [1.11847, 1.1225] ; [1.97756, 2.09037])
[0.386804, 0.388546] ; ([-0.0950121, -0.09379] ; [-0.681376, -0.677454] ; [1.12206, 1.12585] ; [1.86783, 1.9793])
[0.388546, 0.390265] ; ([-0.0961865, -0.0949735] ; [-0.684981, -0.681189] ; [1.12541, 1.12896] ; [1.75946, 1.86958])
[0.390265, 0.391961] ; ([-0.0973513, -0.0961478] ; [-0.688457, -0.684795] ; [1.12853, 1.13186] ; [1.65245, 1.76121])
[0.391961, 0.393634] ; ([-0.0985059, -0.0973124] ; [-0.691803, -0.688273] ; [1.13143, 1.13453] ; [1.54683, 1.6542])
[0.393634, 0.395285] ; ([-0.0996501, -0.0984669] ; [-0.695019, -0.691622] ; [1.13411, 1.137] ; [1.44261, 1.54858])
[0.395285, 0.396912] ; ([-0.100783, -0.099611] ; [-0.698107, -0.694841] ; [1.13658, 1.13926] ; [1.3398, 1.44436])
[0.396912, 0.398515] ; ([-0.101905, -0.100744] ; [-0.701066, -0.697931] ; [1.13885, 1.14133] ; [1.23843, 1.34155])
[0.398515, 0.400096] ; ([-0.103015, -0.101866] ; [-0.703897, -0.700892] ; [1.14092, 1.14321] ; [1.13851, 1.24018])
[0.400096, 0.401652] ; ([-0.104113, -0.102976] ; [-0.706601, -0.703726] ; [1.1428, 1.1449] ; [1.04007, 1.14027])
[0.401652, 0.403186] ; ([-0.105199, -0.104074] ; [-0.709182, -0.706434] ; [1.1445, 1.14642] ; [0.943081, 1.04183])
[0.403186, 0.404716] ; ([-0.106285, -0.105159] ; [-0.711672, -0.709016] ; [1.14602, 1.14779] ; [0.846329, 0.944838])
[0.404716, 0.406241] ; ([-0.107373, -0.106246] ; [-0.71407, -0.711506] ; [1.14739, 1.14901] ; [0.749854, 0.84809])
[0.406241, 0.407762] ; ([-0.108461, -0.107333] ; [-0.716373, -0.713904] ; [1.14861, 1.15008] ; [0.653628, 0.751618])
[0.407762, 0.40928] ; ([-0.10955, -0.108421] ; [-0.718584, -0.716208] ; [1.14968, 1.151] ; [0.557635, 0.6554])
[0.40928, 0.410795] ; ([-0.11064, -0.10951] ; [-0.720699, -0.718418] ; [1.1506, 1.15178] ; [0.461858, 0.559414])
[0.410795, 0.412308] ; ([-0.111731, -0.1106] ; [-0.722721, -0.720534] ; [1.15137, 1.15241] ; [0.366276, 0.463642])
[0.412308, 0.413818] ; ([-0.112824, -0.111691] ; [-0.724648, -0.722556] ; [1.152, 1.15289] ; [0.270875, 0.368067])
[0.413818, 0.415325] ; ([-0.113918, -0.112784] ; [-0.726479, -0.724482] ; [1.15248, 1.15323] ; [0.175638, 0.272672])
[0.415325, 0.416832] ; ([-0.115013, -0.113878] ; [-0.728216, -0.726314] ; [1.15282, 1.15342] ; [0.0805485, 0.177441])
[0.416832, 0.418337] ; ([-0.116111, -0.114973] ; [-0.729856, -0.72805] ; [1.15301, 1.15347] ; [-0.0144086, 0.0823586])
[0.418337, 0.419841] ; ([-0.117209, -0.11607] ; [-0.7314, -0.72969] ; [1.15304, 1.1534] ; [-0.109246, -0.0125899])
[0.419841, 0.421344] ; ([-0.11831, -0.117169] ; [-0.732847, -0.731234] ; [1.15281, 1.15331] ; [-0.203971, -0.107419])
[0.421344, 0.422846] ; ([-0.119411, -0.118269] ; [-0.734197, -0.732681] ; [1.15243, 1.15308] ; [-0.298552, -0.202135])
[0.422846, 0.424347] ; ([-0.120514, -0.119371] ; [-0.735449, -0.73403] ; [1.15191, 1.1527] ; [-0.393005, -0.296708])
[0.424347, 0.425847] ; ([-0.121619, -0.120473] ; [-0.736603, -0.735282] ; [1.15125, 1.15219] ; [-0.48734, -0.391152])
[0.425847, 0.427347] ; ([-0.122724, -0.121578] ; [-0.737659, -0.736436] ; [1.15045, 1.15153] ; [-0.581572, -0.485479])
[0.427347, 0.428847] ; ([-0.123832, -0.122683] ; [-0.738616, -0.737491] ; [1.14951, 1.15073] ; [-0.675712, -0.579703])
[0.428847, 0.430348] ; ([-0.12494, -0.12379] ; [-0.739475, -0.738448] ; [1.14842, 1.14979] ; [-0.769772, -0.673834])
[0.430348, 0.431849] ; ([-0.126051, -0.124899] ; [-0.740235, -0.739307] ; [1.1472, 1.1487] ; [-0.863763, -0.767885])
[0.431849, 0.43335] ; ([-0.127163, -0.126009] ; [-0.740896, -0.740067] ; [1.14583, 1.14748] ; [-0.957698, -0.861868])
[0.43335, 0.434853] ; ([-0.128277, -0.127121] ; [-0.741458, -0.740728] ; [1.14432, 1.14611] ; [-1.05159, -0.955794])
[0.434853, 0.436358] ; ([-0.129392, -0.128235] ; [-0.741921, -0.74129] ; [1.14267, 1.14461] ; [-1.14545, -1.04968])
[0.436358, 0.437864] ; ([-0.13051, -0.129351] ; [-0.742284, -0.741752] ; [1.14088, 1.14296] ; [-1.23929, -1.14352])
[0.437864, 0.439394] ; ([-0.131646, -0.130468] ; [-0.742553, -0.742114] ; [1.13891, 1.14116] ; [-1.33449, -1.23736])
[0.439394, 0.440948] ; ([-0.1328, -0.131604] ; [-0.742721, -0.74238] ; [1.13676, 1.1392] ; [-1.43103, -1.33255])
[0.440948, 0.442526] ; ([-0.133972, -0.132758] ; [-0.742782, -0.742544] ; [1.13443, 1.13705] ; [-1.52891, -1.42907])
[0.442526, 0.444128] ; ([-0.135162, -0.13393] ; [-0.742734, -0.742603] ; [1.1319, 1.13472] ; [-1.62814, -1.52692])
[0.444128, 0.445756] ; ([-0.136371, -0.13512] ; [-0.742678, -0.742444] ; [1.12917, 1.13219] ; [-1.72873, -1.62613])
[0.445756, 0.447405] ; ([-0.137595, -0.136328] ; [-0.742514, -0.74216] ; [1.12623, 1.12946] ; [-1.83046, -1.72669])
[0.447405, 0.449076] ; ([-0.138835, -0.137552] ; [-0.742231, -0.741754] ; [1.12309, 1.12653] ; [-1.93333, -1.82839])
[0.449076, 0.450769] ; ([-0.140091, -0.138792] ; [-0.741825, -0.741221] ; [1.11973, 1.12338] ; [-2.03733, -1.93123])
[0.450769, 0.452485] ; ([-0.141362, -0.140047] ; [-0.741293, -0.740559] ; [1.11614, 1.12002] ; [-2.14246, -2.0352])
[0.452485, 0.454221] ; ([-0.142647, -0.141318] ; [-0.740631, -0.739763] ; [1.11233, 1.11644] ; [-2.24859, -2.1403])
[0.454221, 0.455976] ; ([-0.143945, -0.142603] ; [-0.739836, -0.738833] ; [1.10829, 1.11263] ; [-2.35562, -2.2464])
[0.455976, 0.457751] ; ([-0.145256, -0.143901] ; [-0.738907, -0.737765] ; [1.10402, 1.10859] ; [-2.46355, -2.3534])
[0.457751, 0.459546] ; ([-0.146579, -0.145211] ; [-0.737841, -0.736558] ; [1.0995, 1.10432] ; [-2.57236, -2.4613])
[0.459546, 0.46136] ; ([-0.147915, -0.146534] ; [-0.736635, -0.735208] ; [1.09473, 1.0998] ; [-2.68206, -2.57007])
[0.46136, 0.463196] ; ([-0.149263, -0.147869] ; [-0.735286, -0.733715] ; [1.08971, 1.09504] ; [-2.79265, -2.67974])
[0.463196, 0.465052] ; ([-0.150624, -0.149217] ; [-0.733794, -0.732075] ; [1.08443, 1.09002] ; [-2.90412, -2.79029])
[0.465052, 0.46693] ; ([-0.151998, -0.150577] ; [-0.732156, -0.730287] ; [1.07887, 1.08473] ; [-3.01649, -2.90172])
[0.46693, 0.46883] ; ([-0.153384, -0.15195] ; [-0.730369, -0.728349] ; [1.07303, 1.07918] ; [-3.12976, -3.01404])
[0.46883, 0.470753] ; ([-0.154783, -0.153336] ; [-0.728432, -0.726259] ; [1.0669, 1.07334] ; [-3.24394, -3.12727])
[0.470753, 0.4727] ; ([-0.156195, -0.154734] ; [-0.726344, -0.724017] ; [1.06048, 1.06721] ; [-3.35906, -3.24141])
[0.4727, 0.474669] ; ([-0.157618, -0.156146] ; [-0.724103, -0.721623] ; [1.05375, 1.06079] ; [-3.47495, -3.35648])
[0.474669, 0.476659] ; ([-0.159052, -0.157569] ; [-0.721711, -0.719081] ; [1.04673, 1.05406] ; [-3.59151, -3.47233])
[0.476659, 0.478669] ; ([-0.160495, -0.159002] ; [-0.719171, -0.716391] ; [1.03939, 1.04704] ; [-3.70871, -3.58883])
[0.478669, 0.480701] ; ([-0.161948, -0.160445] ; [-0.716483, -0.713555] ; [1.03174, 1.0397] ; [-3.82656, -3.70599])
[0.480701, 0.482755] ; ([-0.163412, -0.161897] ; [-0.71365, -0.710575] ; [1.02376, 1.03205] ; [-3.94504, -3.82378])
[0.482755, 0.484832] ; ([-0.164885, -0.16336] ; [-0.710672, -0.707452] ; [1.01544, 1.02407] ; [-4.06416, -3.9422])
[0.484832, 0.486934] ; ([-0.166368, -0.164833] ; [-0.707552, -0.704189] ; [1.00678, 1.01575] ; [-4.1839, -4.06125])
[0.486934, 0.48906] ; ([-0.167862, -0.166316] ; [-0.704292, -0.70079] ; [0.997755, 1.00709] ; [-4.30429, -4.18093])
[0.48906, 0.491212] ; ([-0.169367, -0.167809] ; [-0.700896, -0.697257] ; [0.988363, 0.998072] ; [-4.42533, -4.30124])
[0.491212, 0.493393] ; ([-0.170884, -0.169314] ; [-0.697366, -0.693594] ; [0.978584, 0.98868] ; [-4.54704, -4.4222])
[0.493393, 0.495603] ; ([-0.172413, -0.17083] ; [-0.693707, -0.689807] ; [0.968402, 0.978902] ; [-4.66946, -4.54383])
[0.495603, 0.497845] ; ([-0.173956, -0.172358] ; [-0.68993, -0.685899] ; [0.957798, 0.968721] ; [-4.79262, -4.66616])
[0.497845, 0.500121] ; ([-0.175513, -0.1739] ; [-0.686034, -0.681877] ; [0.946749, 0.958118] ; [-4.91659, -4.78923])
[0.500121, 0.502436] ; ([-0.177087, -0.175457] ; [-0.682026, -0.677747] ; [0.93523, 0.94707] ; [-5.04143, -4.91309])
[0.502436, 0.504791] ; ([-0.178679, -0.17703] ; [-0.67791, -0.673514] ; [0.92321, 0.935551] ; [-5.16725, -5.03782])
[0.504791, 0.507193] ; ([-0.180292, -0.178622] ; [-0.673694, -0.669187] ; [0.91065, 0.923531] ; [-5.29417, -5.16351])
[0.507193, 0.509647] ; ([-0.18193, -0.180234] ; [-0.669388, -0.664772] ; [0.897506, 0.910973] ; [-5.42234, -5.29028])
[0.509647, 0.51216] ; ([-0.183595, -0.18187] ; [-0.664999, -0.660278] ; [0.883722, 0.897829] ; [-5.55199, -5.41829])
[0.51216, 0.514741] ; ([-0.185294, -0.183535] ; [-0.660536, -0.655717] ; [0.869225, 0.884046] ; [-5.68339, -5.54775])
[0.514741, 0.517274] ; ([-0.18695, -0.185234] ; [-0.655995, -0.651328] ; [0.854673, 0.869549] ; [-5.81042, -5.67904])
[0.517274, 0.519709] ; ([-0.188531, -0.18689] ; [-0.651611, -0.647208] ; [0.840383, 0.854997] ; [-5.93071, -5.80607])
[0.519709, 0.52207] ; ([-0.190054, -0.188471] ; [-0.647496, -0.643317] ; [0.826253, 0.840708] ; [-6.0456, -5.9264])
[0.52207, 0.524363] ; ([-0.191525, -0.189995] ; [-0.64362, -0.639666] ; [0.812267, 0.826577] ; [-6.15552, -6.0413])
[0.524363, 0.526597] ; ([-0.19295, -0.191467] ; [-0.639982, -0.636252] ; [0.798403, 0.812592] ; [-6.26094, -6.15124])
[0.526597, 0.528778] ; ([-0.194334, -0.192892] ; [-0.63658, -0.633073] ; [0.784643, 0.798728] ; [-6.36222, -6.25666])
[0.528778, 0.530911] ; ([-0.195682, -0.194277] ; [-0.633412, -0.630128] ; [0.770972, 0.784967] ; [-6.45967, -6.35794])
[0.530911, 0.533001] ; ([-0.196996, -0.195625] ; [-0.630479, -0.627419] ; [0.757377, 0.771296] ; [-6.55355, -6.45538])
[0.533001, 0.53505] ; ([-0.198279, -0.196939] ; [-0.62778, -0.624946] ; [0.74386, 0.757701] ; [-6.644, -6.54925])
[0.53505, 0.537056] ; ([-0.199531, -0.198223] ; [-0.625316, -0.622719] ; [0.730449, 0.744183] ; [-6.73099, -6.6397])
[0.537056, 0.539023] ; ([-0.200754, -0.199475] ; [-0.623096, -0.620732] ; [0.717128, 0.730772] ; [-6.81476, -6.72669])
[0.539023, 0.540956] ; ([-0.201952, -0.200699] ; [-0.621117, -0.618987] ; [0.703887, 0.717451] ; [-6.89549, -6.81046])
[0.540956, 0.542855] ; ([-0.203127, -0.201897] ; [-0.619378, -0.617481] ; [0.690717, 0.704209] ; [-6.97336, -6.89119])
[0.542855, 0.544726] ; ([-0.204281, -0.203072] ; [-0.617878, -0.616215] ; [0.677608, 0.691038] ; [-7.04852, -6.96905])
[0.544726, 0.546569] ; ([-0.205416, -0.204226] ; [-0.616617, -0.615188] ; [0.664554, 0.677929] ; [-7.12109, -7.0442])
[0.546569, 0.548387] ; ([-0.206534, -0.205361] ; [-0.615595, -0.614401] ; [0.651547, 0.664875] ; [-7.19118, -7.11677])
[0.548387, 0.550182] ; ([-0.207637, -0.206479] ; [-0.614813, -0.613854] ; [0.63858, 0.651867] ; [-7.25892, -7.18686])
[0.550182, 0.551956] ; ([-0.208726, -0.207582] ; [-0.61427, -0.613546] ; [0.625647, 0.638899] ; [-7.32437, -7.25458])
[0.551956, 0.553711] ; ([-0.209803, -0.208671] ; [-0.613966, -0.613479] ; [0.612743, 0.625966] ; [-7.38764, -7.32003])
[0.553711, 0.555448] ; ([-0.210869, -0.209748] ; [-0.613958, -0.613597] ; [0.599861, 0.613061] ; [-7.4488, -7.38329])
