[-0.000211802, 0] ; ([-0.00698132, -0.00698132] ; [0, 0] ; [-1.74533, -1.74533] ; [0, 0])
[0.232355, 0.233842] ; ([-0.339815, -0.337555] ; [-1.49401, -1.46802] ; [-0.0574928, -0.0397811] ; [11.8502, 11.8736])
[0.233842, 0.235259] ; ([-0.341877, -0.33976] ; [-1.46853, -1.44374] ; [-0.0398446, -0.0230032] ; [11.8269, 11.8509])
[0.235259, 0.236638] ; ([-0.34385, -0.341825] ; [-1.44424, -1.42014] ; [-0.0230673, -0.00671717] ; [11.8027, 11.8276])
[0.236638, 0.237979] ; ([-0.345739, -0.3438] ; [-1.42064, -1.39724] ; [-0.00678235, 0.00910032] ; [11.7777, 11.8034])
[0.237979, 0.239291] ; ([-0.347557, -0.34569] ; [-1.39773, -1.37493] ; [0.00903411, 0.0245309] ; [11.752, 11.7785])
[0.239291, 0.240576] ; ([-0.34931, -0.347509] ; [-1.37543, -1.35319] ; [0.0244636, 0.0396226] ; [11.7255, 11.7527])
[0.240576, 0.24184] ; ([-0.351006, -0.349263] ; [-1.35368, -1.33197] ; [0.0395541, 0.0544227] ; [11.6983, 11.7263])
[0.24184, 0.243085] ; ([-0.352651, -0.35096] ; [-1.33246, -1.31122] ; [0.054353, 0.0689687] ; [11.6704, 11.6991])
[0.243085, 0.244313] ; ([-0.35425, -0.352606] ; [-1.31171, -1.29093] ; [0.0688977, 0.0832925] ; [11.6418, 11.6712])
[0.244313, 0.245528] ; ([-0.355806, -0.354205] ; [-1.29142, -1.27107] ; [0.0832202, 0.0974211] ; [11.6125, 11.6426])
[0.245528, 0.246732] ; ([-0.357324, -0.355762] ; [-1.27155, -1.25161] ; [0.0973473, 0.111378] ; [11.5825, 11.6133])
[0.246732, 0.247925] ; ([-0.358806, -0.357281] ; [-1.25209, -1.23253] ; [0.111302, 0.125182] ; [11.5518, 11.5834])
[0.247925, 0.24911] ; ([-0.360255, -0.358763] ; [-1.23303, -1.21384] ; [0.125105, 0.138852] ; [11.5205, 11.5527])
[0.24911, 0.250288] ; ([-0.361674, -0.360213] ; [-1.21434, -1.19551] ; [0.138774, 0.152404] ; [11.4884, 11.5213])
[0.250288, 0.25146] ; ([-0.363065, -0.361632] ; [-1.19602, -1.17753] ; [0.152324, 0.16585] ; [11.4556, 11.4893])
[0.25146, 0.252627] ; ([-0.364429, -0.363023] ; [-1.17805, -1.1599] ; [0.165769, 0.179203] ; [11.4222, 11.4565])
[0.252627, 0.25379] ; ([-0.365769, -0.364388] ; [-1.16042, -1.14261] ; [0.17912, 0.192473] ; [11.388, 11.4231])
[0.25379, 0.25495] ; ([-0.367084, -0.365727] ; [-1.14314, -1.12566] ; [0.192388, 0.205664] ; [11.3531, 11.3889])
[0.25495, 0.256108] ; ([-0.368378, -0.367043] ; [-1.12619, -1.10905] ; [0.205578, 0.218787] ; [11.3176, 11.3541])
[0.256108, 0.257264] ; ([-0.369651, -0.368337] ; [-1.10958, -1.09276] ; [0.218699, 0.23185] ; [11.2813, 11.3185])
[0.257264, 0.258419] ; ([-0.370904, -0.36961] ; [-1.0933, -1.07679] ; [0.23176, 0.24486] ; [11.2442, 11.2822])
[0.258419, 0.259573] ; ([-0.372138, -0.370863] ; [-1.07734, -1.06115] ; [0.244768, 0.257823] ; [11.2065, 11.2452])
[0.259573, 0.260728] ; ([-0.373355, -0.372098] ; [-1.0617, -1.04582] ; [0.25773, 0.270747] ; [11.168, 11.2075])
[0.260728, 0.261884] ; ([-0.374556, -0.373315] ; [-1.04637, -1.03081] ; [0.270651, 0.283636] ; [11.1287, 11.169])
[0.261884, 0.263042] ; ([-0.37574, -0.374515] ; [-1.03136, -1.01611] ; [0.283538, 0.296496] ; [11.0887, 11.1297])
[0.263042, 0.264201] ; ([-0.37691, -0.3757] ; [-1.01667, -1.00172] ; [0.296396, 0.309332] ; [11.0479, 11.0897])
[0.264201, 0.265363] ; ([-0.378067, -0.376871] ; [-1.00228, -0.987636] ; [0.30923, 0.322147] ; [11.0064, 11.049])
[0.265363, 0.266528] ; ([-0.379209, -0.378027] ; [-0.988202, -0.973864] ; [0.322043, 0.334947] ; [10.964, 11.0074])
[0.266528, 0.267697] ; ([-0.380339, -0.37917] ; [-0.974432, -0.960399] ; [0.33484, 0.347733] ; [10.9208, 10.965])
[0.267697, 0.268869] ; ([-0.381458, -0.3803] ; [-0.960971, -0.947243] ; [0.347624, 0.360511] ; [10.8767, 10.9218])
[0.268869, 0.270045] ; ([-0.382565, -0.381418] ; [-0.947817, -0.934395] ; [0.360399, 0.373282] ; [10.8319, 10.8778])
[0.270045, 0.271226] ; ([-0.383661, -0.382525] ; [-0.934971, -0.921855] ; [0.373168, 0.38605] ; [10.7861, 10.8329])
[0.271226, 0.272412] ; ([-0.384747, -0.383622] ; [-0.922434, -0.909623] ; [0.385934, 0.398816] ; [10.7395, 10.7872])
[0.272412, 0.273604] ; ([-0.385824, -0.384708] ; [-0.910204, -0.897702] ; [0.398698, 0.411585] ; [10.6921, 10.7406])
[0.273604, 0.274801] ; ([-0.386892, -0.385785] ; [-0.898285, -0.886091] ; [0.411463, 0.424356] ; [10.6437, 10.6931])
[0.274801, 0.276004] ; ([-0.387951, -0.386853] ; [-0.886676, -0.874791] ; [0.424232, 0.437133] ; [10.5944, 10.6448])
[0.276004, 0.277213] ; ([-0.389003, -0.387913] ; [-0.875378, -0.863805] ; [0.437006, 0.449916] ; [10.5441, 10.5955])
[0.277213, 0.278429] ; ([-0.390047, -0.388964] ; [-0.864394, -0.853134] ; [0.449787, 0.462708] ; [10.493, 10.5452])
[0.278429, 0.279652] ; ([-0.391084, -0.390008] ; [-0.853724, -0.842779] ; [0.462576, 0.47551] ; [10.4408, 10.4941])
[0.279652, 0.280882] ; ([-0.392115, -0.391046] ; [-0.84337, -0.832742] ; [0.475375, 0.488321] ; [10.3877, 10.4419])
[0.280882, 0.282119] ; ([-0.39314, -0.392076] ; [-0.833335, -0.823025] ; [0.488184, 0.501145] ; [10.3336, 10.3888])
[0.282119, 0.283365] ; ([-0.394159, -0.393101] ; [-0.823619, -0.81363] ; [0.501004, 0.51398] ; [10.2785, 10.3347])
[0.283365, 0.284618] ; ([-0.395173, -0.394121] ; [-0.814225, -0.80456] ; [0.513837, 0.526829] ; [10.2223, 10.2796])
[0.284618, 0.285879] ; ([-0.396183, -0.395135] ; [-0.805156, -0.795816] ; [0.526682, 0.53969] ; [10.1651, 10.2235])
[0.285879, 0.287149] ; ([-0.397188, -0.396145] ; [-0.796412, -0.787401] ; [0.53954, 0.552564] ; [10.1069, 10.1663])
[0.287149, 0.288428] ; ([-0.39819, -0.39715] ; [-0.787998, -0.779318] ; [0.552411, 0.565452] ; [10.0475, 10.108])
[0.288428, 0.289715] ; ([-0.399189, -0.398152] ; [-0.779915, -0.771567] ; [0.565295, 0.578354] ; [9.98713, 10.0487])
[0.289715, 0.291012] ; ([-0.400185, -0.399151] ; [-0.772164, -0.764153] ; [0.578193, 0.591268] ; [9.9256, 9.98828])
[0.291012, 0.292319] ; ([-0.401179, -0.400147] ; [-0.76475, -0.757077] ; [0.591105, 0.604196] ; [9.86294, 9.92675])
[0.292319, 0.293635] ; ([-0.402171, -0.401141] ; [-0.757674, -0.750342] ; [0.604029, 0.617136] ; [9.79914, 9.8641])
[0.293635, 0.29496] ; ([-0.403162, -0.402134] ; [-0.750939, -0.74395] ; [0.616965, 0.630088] ; [9.73418, 9.8003])
[0.29496, 0.296296] ; ([-0.404152, -0.403125] ; [-0.744546, -0.737904] ; [0.629914, 0.643052] ; [9.66804, 9.73535])
[0.296296, 0.297643] ; ([-0.405142, -0.404115] ; [-0.7385, -0.732207] ; [0.642873, 0.656026] ; [9.60071, 9.66922])
[0.297643, 0.299] ; ([-0.406132, -0.405105] ; [-0.732801, -0.72686] ; [0.655844, 0.66901] ; [9.53217, 9.60189])
[0.299, 0.300367] ; ([-0.407123, -0.406095] ; [-0.727453, -0.721866] ; [0.668823, 0.682002] ; [9.4624, 9.53335])
[0.300367, 0.301746] ; ([-0.408115, -0.407087] ; [-0.722458, -0.717228] ; [0.681812, 0.695002] ; [9.39138, 9.46358])
[0.301746, 0.303136] ; ([-0.409109, -0.408079] ; [-0.717818, -0.712947] ; [0.694808, 0.708009] ; [9.31909, 9.39256])
[0.303136, 0.304538] ; ([-0.410106, -0.409074] ; [-0.713536, -0.709027] ; [0.707811, 0.721021] ; [9.24553, 9.32028])
[0.304538, 0.305951] ; ([-0.411106, -0.410071] ; [-0.709613, -0.705468] ; [0.720818, 0.734037] ; [9.17066, 9.24671])
[0.305951, 0.307376] ; ([-0.412109, -0.41107] ; [-0.706053, -0.702274] ; [0.73383, 0.747055] ; [9.09447, 9.17184])
[0.307376, 0.308813] ; ([-0.413117, -0.412074] ; [-0.702856, -0.699446] ; [0.746844, 0.760075] ; [9.01694, 9.09566])
[0.308813, 0.310263] ; ([-0.414129, -0.413082] ; [-0.700025, -0.696985] ; [0.759859, 0.773094] ; [8.93805, 9.01813])
[0.310263, 0.311726] ; ([-0.415147, -0.414095] ; [-0.697562, -0.694895] ; [0.772873, 0.786111] ; [8.85779, 8.93924])
[0.311726, 0.313201] ; ([-0.416172, -0.415113] ; [-0.695468, -0.693176] ; [0.785885, 0.799124] ; [8.77612, 8.85898])
[0.313201, 0.31469] ; ([-0.417203, -0.416138] ; [-0.693746, -0.69183] ; [0.798893, 0.812132] ; [8.69303, 8.77731])
[0.31469, 0.316193] ; ([-0.418242, -0.417169] ; [-0.692396, -0.690859] ; [0.811896, 0.825132] ; [8.60849, 8.69422])
[0.316193, 0.317709] ; ([-0.419289, -0.418208] ; [-0.69142, -0.690263] ; [0.824892, 0.838124] ; [8.52249, 8.60969])
[0.317709, 0.31924] ; ([-0.420346, -0.419256] ; [-0.69082, -0.690044] ; [0.837878, 0.851106] ; [8.435, 8.52369])
[0.31924, 0.320785] ; ([-0.421413, -0.420313] ; [-0.690597, -0.690204] ; [0.850854, 0.864075] ; [8.34598, 8.43619])
[0.320785, 0.322345] ; ([-0.42249, -0.42138] ; [-0.691101, -0.690394] ; [0.863818, 0.87703] ; [8.25542, 8.34718])
[0.322345, 0.323917] ; ([-0.423578, -0.422457] ; [-0.692015, -0.690931] ; [0.876768, 0.889942] ; [8.16348, 8.25662])
[0.323917, 0.325502] ; ([-0.424675, -0.423544] ; [-0.693304, -0.691846] ; [0.889675, 0.902806] ; [8.07016, 8.16468])
[0.325502, 0.327099] ; ([-0.425784, -0.424642] ; [-0.694967, -0.693136] ; [0.902534, 0.915622] ; [7.97544, 8.07136])
[0.327099, 0.328709] ; ([-0.426904, -0.42575] ; [-0.697001, -0.6948] ; [0.915344, 0.928386] ; [7.8793, 7.97664])
[0.328709, 0.330331] ; ([-0.428037, -0.42687] ; [-0.699405, -0.696835] ; [0.928103, 0.941098] ; [7.78171, 7.8805])
[0.330331, 0.331968] ; ([-0.429184, -0.428003] ; [-0.702175, -0.699239] ; [0.94081, 0.953756] ; [7.68265, 7.78291])
[0.331968, 0.333619] ; ([-0.430345, -0.429149] ; [-0.70531, -0.702011] ; [0.953462, 0.966359] ; [7.58209, 7.68385])
[0.333619, 0.335284] ; ([-0.431523, -0.43031] ; [-0.708807, -0.705147] ; [0.966058, 0.978903] ; [7.48001, 7.58329])
[0.335284, 0.336964] ; ([-0.432717, -0.431487] ; [-0.712663, -0.708645] ; [0.978597, 0.991389] ; [7.37637, 7.48121])
[0.336964, 0.33866] ; ([-0.433929, -0.432681] ; [-0.716876, -0.712502] ; [0.991076, 1.00381] ; [7.27113, 7.37757])
[0.33866, 0.340372] ; ([-0.43516, -0.433893] ; [-0.721444, -0.716716] ; [1.00349, 1.01618] ; [7.16426, 7.27233])
[0.340372, 0.342101] ; ([-0.436412, -0.435124] ; [-0.726362, -0.721284] ; [1.01585, 1.02848] ; [7.05571, 7.16546])
[0.342101, 0.343848] ; ([-0.437685, -0.436376] ; [-0.73163, -0.726203] ; [1.02814, 1.04071] ; [6.94544, 7.05692])
[0.343848, 0.345614] ; ([-0.438982, -0.437649] ; [-0.737243, -0.73147] ; [1.04037, 1.05288] ; [6.8334, 6.94665])
[0.345614, 0.347399] ; ([-0.440303, -0.438945] ; [-0.743201, -0.737084] ; [1.05253, 1.06498] ; [6.71951, 6.8346])
[0.347399, 0.349205] ; ([-0.441651, -0.440267] ; [-0.7495, -0.743041] ; [1.06463, 1.07702] ; [6.60372, 6.72071])
[0.349205, 0.351033] ; ([-0.443027, -0.441614] ; [-0.756137, -0.74934] ; [1.07665, 1.08898] ; [6.48595, 6.60492])
[0.351033, 0.352884] ; ([-0.444433, -0.44299] ; [-0.763113, -0.755978] ; [1.08861, 1.10088] ; [6.36612, 6.48716])
[0.352884, 0.354759] ; ([-0.445871, -0.444395] ; [-0.770424, -0.762953] ; [1.1005, 1.11271] ; [6.24413, 6.36732])
[0.354759, 0.356661] ; ([-0.447343, -0.445833] ; [-0.77807, -0.770263] ; [1.11232, 1.12448] ; [6.11986, 6.24533])
[0.356661, 0.358591] ; ([-0.448852, -0.447305] ; [-0.78605, -0.777908] ; [1.12408, 1.13617] ; [5.9932, 6.12106])
[0.358591, 0.360548] ; ([-0.450399, -0.448814] ; [-0.794353, -0.785888] ; [1.13576, 1.14778] ; [5.86421, 5.99441])
[0.360548, 0.362534] ; ([-0.451985, -0.45036] ; [-0.802975, -0.794187] ; [1.14736, 1.1593] ; [5.73276, 5.86542])
[0.362534, 0.364552] ; ([-0.453614, -0.451946] ; [-0.811916, -0.802805] ; [1.15887, 1.17074] ; [5.59871, 5.73398])
[0.364552, 0.366603] ; ([-0.45529, -0.453574] ; [-0.821175, -0.81174] ; [1.1703, 1.1821] ; [5.46185, 5.59993])
[0.366603, 0.368693] ; ([-0.457015, -0.455249] ; [-0.830754, -0.820993] ; [1.18164, 1.19337] ; [5.32198, 5.46309])
[0.368693, 0.370824] ; ([-0.458796, -0.456975] ; [-0.840658, -0.830567] ; [1.1929, 1.20457] ; [5.17885, 5.32323])
[0.370824, 0.373] ; ([-0.460637, -0.458755] ; [-0.850892, -0.840455] ; [1.20408, 1.21569] ; [5.03213, 5.1801])
[0.373, 0.375228] ; ([-0.462544, -0.460596] ; [-0.861465, -0.850668] ; [1.21518, 1.22675] ; [4.88146, 5.03339])
[0.375228, 0.377515] ; ([-0.464526, -0.462503] ; [-0.87239, -0.861218] ; [1.22622, 1.23774] ; [4.72638, 4.88273])
[0.377515, 0.379867] ; ([-0.466592, -0.464484] ; [-0.883686, -0.872117] ; [1.23719, 1.24869] ; [4.56634, 4.72767])
[0.379867, 0.382296] ; ([-0.468753, -0.466549] ; [-0.895377, -0.883383] ; [1.24811, 1.25959] ; [4.4006, 4.56763])
[0.382296, 0.384816] ; ([-0.471024, -0.468709] ; [-0.907502, -0.89504] ; [1.25898, 1.27048] ; [4.22825, 4.4019])
[0.384816, 0.387374] ; ([-0.473361, -0.47098] ; [-0.919768, -0.907133] ; [1.26985, 1.28108] ; [4.05283, 4.22956])
[0.387374, 0.389813] ; ([-0.475618, -0.473316] ; [-0.931385, -0.919397] ; [1.28046, 1.29075] ; [3.88518, 4.05414])
[0.389813, 0.392157] ; ([-0.477814, -0.475573] ; [-0.942469, -0.931026] ; [1.29016, 1.29966] ; [3.7237, 3.8865])
[0.392157, 0.394418] ; ([-0.479957, -0.477769] ; [-0.953058, -0.942122] ; [1.29909, 1.30789] ; [3.56771, 3.72502])
[0.394418, 0.396606] ; ([-0.482053, -0.479912] ; [-0.963197, -0.952722] ; [1.30734, 1.31552] ; [3.41656, 3.56904])
[0.396606, 0.398729] ; ([-0.484108, -0.482007] ; [-0.972914, -0.962865] ; [1.31499, 1.32261] ; [3.26973, 3.41789])
[0.398729, 0.400792] ; ([-0.486125, -0.484062] ; [-0.982229, -0.972581] ; [1.3221, 1.3292] ; [3.12682, 3.27107])
[0.400792, 0.402803] ; ([-0.488108, -0.486079] ; [-0.991163, -0.981896] ; [1.32871, 1.33534] ; [2.98748, 3.12816])
[0.402803, 0.404763] ; ([-0.49006, -0.488061] ; [-0.999736, -0.990831] ; [1.33486, 1.34106] ; [2.85144, 2.98882])
[0.404763, 0.406679] ; ([-0.491982, -0.490013] ; [-1.00796, -0.999406] ; [1.34059, 1.3464] ; [2.71845, 2.85278])
[0.406679, 0.408552] ; ([-0.493878, -0.491936] ; [-1.01586, -1.00764] ; [1.34593, 1.35136] ; [2.58831, 2.7198])
[0.408552, 0.410386] ; ([-0.495748, -0.493831] ; [-1.02344, -1.01554] ; [1.35091, 1.35599] ; [2.46086, 2.58966])
[0.410386, 0.412183] ; ([-0.497593, -0.4957] ; [-1.03071, -1.02312] ; [1.35554, 1.3603] ; [2.33596, 2.46222])
[0.412183, 0.413944] ; ([-0.499414, -0.497545] ; [-1.03768, -1.03039] ; [1.35985, 1.3643] ; [2.21346, 2.33731])
[0.413944, 0.415671] ; ([-0.501212, -0.499366] ; [-1.04437, -1.03737] ; [1.36387, 1.36802] ; [2.09328, 2.21482])
[0.415671, 0.417367] ; ([-0.502988, -0.501164] ; [-1.05078, -1.04406] ; [1.36759, 1.37147] ; [1.97531, 2.09464])
[0.417367, 0.419031] ; ([-0.504742, -0.50294] ; [-1.05692, -1.05048] ; [1.37104, 1.37466] ; [1.85948, 1.97667])
[0.419031, 0.420666] ; ([-0.506475, -0.504694] ; [-1.0628, -1.05662] ; [1.37424, 1.3776] ; [1.74572, 1.86085])
[0.420666, 0.422272] ; ([-0.508186, -0.506426] ; [-1.06842, -1.06251] ; [1.37719, 1.38031] ; [1.63397, 1.74709])
[0.422272, 0.42385] ; ([-0.509876, -0.508137] ; [-1.0738, -1.06814] ; [1.37991, 1.3828] ; [1.52418, 1.63535])
[0.42385, 0.4254] ; ([-0.511544, -0.509827] ; [-1.07894, -1.07352] ; [1.3824, 1.38508] ; [1.41631, 1.52556])
[0.4254, 0.426924] ; ([-0.513192, -0.511495] ; [-1.08385, -1.07867] ; [1.38468, 1.38716] ; [1.31032, 1.41769])
[0.426924, 0.428421] ; ([-0.514818, -0.513142] ; [-1.08852, -1.08358] ; [1.38676, 1.38904] ; [1.20619, 1.31171])
[0.428421, 0.429908] ; ([-0.51644, -0.514768] ; [-1.09303, -1.08826] ; [1.38865, 1.39076] ; [1.10277, 1.20758])
[0.429908, 0.431391] ; ([-0.518064, -0.51639] ; [-1.09739, -1.09277] ; [1.39037, 1.39232] ; [0.999646, 1.10417])
[0.431391, 0.432871] ; ([-0.519691, -0.518015] ; [-1.10159, -1.09713] ; [1.39193, 1.39372] ; [0.8968, 1.00105])
[0.432871, 0.434347] ; ([-0.52132, -0.519641] ; [-1.10564, -1.10133] ; [1.39333, 1.39497] ; [0.79421, 0.898209])
[0.434347, 0.435821] ; ([-0.522953, -0.521271] ; [-1.10953, -1.10538] ; [1.39458, 1.39607] ; [0.691853, 0.795623])
[0.435821, 0.437292] ; ([-0.524588, -0.522903] ; [-1.11328, -1.10927] ; [1.39567, 1.39701] ; [0.589708, 0.69327])
[0.437292, 0.438761] ; ([-0.526226, -0.524537] ; [-1.11686, -1.11302] ; [1.39662, 1.39781] ; [0.487757, 0.59113])
[0.438761, 0.440229] ; ([-0.527867, -0.526175] ; [-1.1203, -1.1166] ; [1.39741, 1.39845] ; [0.38598, 0.489182])
[0.440229, 0.441694] ; ([-0.529511, -0.527816] ; [-1.12358, -1.12004] ; [1.39805, 1.39894] ; [0.284359, 0.387409])
[0.441694, 0.443159] ; ([-0.531159, -0.52946] ; [-1.12671, -1.12332] ; [1.39854, 1.39928] ; [0.18288, 0.285793])
[0.443159, 0.444622] ; ([-0.53281, -0.531108] ; [-1.12969, -1.12645] ; [1.39889, 1.39948] ; [0.081524, 0.184316])
[0.444622, 0.446085] ; ([-0.534464, -0.532759] ; [-1.13251, -1.12943] ; [1.39908, 1.39953] ; [-0.0197221, 0.0829646])
[0.446085, 0.447547] ; ([-0.536122, -0.534413] ; [-1.13518, -1.13225] ; [1.3991, 1.39945] ; [-0.120873, -0.0182779])
[0.447547, 0.449009] ; ([-0.537783, -0.536071] ; [-1.13769, -1.13492] ; [1.39885, 1.39935] ; [-0.221935, -0.119425])
[0.449009, 0.45047] ; ([-0.539447, -0.537732] ; [-1.14005, -1.13743] ; [1.39845, 1.3991] ; [-0.322886, -0.220484])
[0.45047, 0.451931] ; ([-0.541114, -0.539396] ; [-1.14226, -1.13979] ; [1.3979, 1.39871] ; [-0.423741, -0.321432])
[0.451931, 0.453392] ; ([-0.542784, -0.541062] ; [-1.14431, -1.142] ; [1.39721, 1.39816] ; [-0.524511, -0.422283])
[0.453392, 0.454853] ; ([-0.544457, -0.542732] ; [-1.14621, -1.14405] ; [1.39637, 1.39747] ; [-0.625207, -0.523049])
[0.454853, 0.456314] ; ([-0.546132, -0.544405] ; [-1.14795, -1.14594] ; [1.39539, 1.39663] ; [-0.725841, -0.623742])
[0.456314, 0.457775] ; ([-0.547811, -0.54608] ; [-1.14953, -1.14769] ; [1.39425, 1.39565] ; [-0.826423, -0.724373])
[0.457775, 0.459237] ; ([-0.549493, -0.547759] ; [-1.15097, -1.14927] ; [1.39297, 1.39452] ; [-0.926964, -0.824952])
[0.459237, 0.4607] ; ([-0.551177, -0.54944] ; [-1.15225, -1.15071] ; [1.39154, 1.39324] ; [-1.02747, -0.925489])
[0.4607, 0.462164] ; ([-0.552865, -0.551125] ; [-1.15337, -1.15198] ; [1.38997, 1.39181] ; [-1.12796, -1.02599])
[0.462164, 0.463628] ; ([-0.554555, -0.552812] ; [-1.15434, -1.15311] ; [1.38824, 1.39023] ; [-1.22843, -1.12648])
[0.463628, 0.465095] ; ([-0.556248, -0.554502] ; [-1.15515, -1.15407] ; [1.38637, 1.38851] ; [-1.3289, -1.22695])
[0.465095, 0.466563] ; ([-0.557944, -0.556195] ; [-1.15581, -1.15489] ; [1.38434, 1.38664] ; [-1.42937, -1.32741])
[0.466563, 0.468041] ; ([-0.559652, -0.557891] ; [-1.15632, -1.15555] ; [1.38215, 1.38461] ; [-1.53045, -1.42788])
[0.468041, 0.469541] ; ([-0.561388, -0.559599] ; [-1.15667, -1.15605] ; [1.37978, 1.38243] ; [-1.63294, -1.52895])
[0.469541, 0.471064] ; ([-0.563149, -0.561334] ; [-1.15687, -1.1564] ; [1.37722, 1.38006] ; [-1.73684, -1.63143])
[0.471064, 0.472609] ; ([-0.564936, -0.563095] ; [-1.15689, -1.15659] ; [1.37445, 1.37749] ; [-1.84215, -1.73533])
[0.472609, 0.474177] ; ([-0.56675, -0.564883] ; [-1.15681, -1.15655] ; [1.37148, 1.37473] ; [-1.94888, -1.84063])
[0.474177, 0.475767] ; ([-0.568589, -0.566696] ; [-1.15666, -1.15623] ; [1.3683, 1.37176] ; [-2.05696, -1.94735])
[0.475767, 0.477377] ; ([-0.570451, -0.568534] ; [-1.15634, -1.15571] ; [1.3649, 1.36858] ; [-2.16629, -2.05542])
[0.477377, 0.479008] ; ([-0.572336, -0.570396] ; [-1.15582, -1.15501] ; [1.36127, 1.36518] ; [-2.27688, -2.16474])
[0.479008, 0.48066] ; ([-0.574243, -0.57228] ; [-1.15512, -1.15411] ; [1.35742, 1.36156] ; [-2.3887, -2.27532])
[0.48066, 0.482333] ; ([-0.576173, -0.574187] ; [-1.15422, -1.153] ; [1.35333, 1.3577] ; [-2.50176, -2.38713])
[0.482333, 0.484026] ; ([-0.578125, -0.576116] ; [-1.15311, -1.15169] ; [1.349, 1.35362] ; [-2.61605, -2.50018])
[0.484026, 0.48574] ; ([-0.580098, -0.578068] ; [-1.1518, -1.15016] ; [1.34442, 1.34928] ; [-2.73149, -2.61446])
[0.48574, 0.487472] ; ([-0.582089, -0.58004] ; [-1.15027, -1.14841] ; [1.33959, 1.3447] ; [-2.84799, -2.72988])
[0.487472, 0.489224] ; ([-0.584099, -0.582031] ; [-1.14853, -1.14644] ; [1.3345, 1.33987] ; [-2.96556, -2.84638])
[0.489224, 0.490994] ; ([-0.586127, -0.58404] ; [-1.14656, -1.14425] ; [1.32914, 1.33478] ; [-3.08419, -2.96393])
[0.490994, 0.492784] ; ([-0.588174, -0.586068] ; [-1.14437, -1.14182] ; [1.32351, 1.32943] ; [-3.20386, -3.08254])
[0.492784, 0.494593] ; ([-0.590238, -0.588113] ; [-1.14194, -1.13916] ; [1.31761, 1.32381] ; [-3.32457, -3.2022])
[0.494593, 0.496422] ; ([-0.592319, -0.590176] ; [-1.13928, -1.13626] ; [1.31142, 1.3179] ; [-3.44632, -3.32289])
[0.496422, 0.498271] ; ([-0.594417, -0.592257] ; [-1.13638, -1.13311] ; [1.30494, 1.31171] ; [-3.5691, -3.44462])
[0.498271, 0.50014] ; ([-0.596532, -0.594354] ; [-1.13324, -1.12972] ; [1.29815, 1.30523] ; [-3.69292, -3.56738])
[0.50014, 0.502029] ; ([-0.598664, -0.596469] ; [-1.12985, -1.12607] ; [1.29106, 1.29845] ; [-3.81777, -3.69118])
[0.502029, 0.503939] ; ([-0.600812, -0.598599] ; [-1.1262, -1.12217] ; [1.28364, 1.29135] ; [-3.94367, -3.81601])
[0.503939, 0.505871] ; ([-0.602976, -0.600747] ; [-1.12231, -1.11802] ; [1.2759, 1.28394] ; [-4.07062, -3.94189])
[0.505871, 0.507826] ; ([-0.605157, -0.60291] ; [-1.11815, -1.11359] ; [1.26782, 1.2762] ; [-4.19864, -4.06881])
[0.507826, 0.509803] ; ([-0.607355, -0.605091] ; [-1.11373, -1.10891] ; [1.2594, 1.26813] ; [-4.32773, -4.1968])
[0.509803, 0.511803] ; ([-0.609569, -0.607287] ; [-1.10904, -1.10395] ; [1.25061, 1.2597] ; [-4.45792, -4.32586])
[0.511803, 0.513828] ; ([-0.6118, -0.6095] ; [-1.10409, -1.09872] ; [1.24145, 1.25091] ; [-4.58924, -4.45602])
[0.513828, 0.515879] ; ([-0.614048, -0.61173] ; [-1.09886, -1.09321] ; [1.2319, 1.24176] ; [-4.72171, -4.5873])
[0.515879, 0.517957] ; ([-0.616315, -0.613978] ; [-1.09335, -1.08741] ; [1.22195, 1.23221] ; [-4.85539, -4.71974])
[0.517957, 0.520063] ; ([-0.618599, -0.616243] ; [-1.08756, -1.08134] ; [1.21159, 1.22226] ; [-4.99033, -4.85337])
[0.520063, 0.5222] ; ([-0.620904, -0.618527] ; [-1.08148, -1.07497] ; [1.20078, 1.2119] ; [-5.12658, -4.98826])
[0.5222, 0.52437] ; ([-0.62323, -0.62083] ; [-1.07512, -1.0683] ; [1.18951, 1.20109] ; [-5.26423, -5.12446])
[0.52437, 0.526574] ; ([-0.625578, -0.623154] ; [-1.06846, -1.06134] ; [1.17775, 1.18982] ; [-5.40337, -5.26204])
[0.526574, 0.528817] ; ([-0.627951, -0.625501] ; [-1.06149, -1.05406] ; [1.16548, 1.17807] ; [-5.54412, -5.40112])
[0.528817, 0.531101] ; ([-0.630351, -0.627873] ; [-1.05422, -1.04647] ; [1.15265, 1.16579] ; [-5.68665, -5.5418])
[0.531101, 0.533432] ; ([-0.632782, -0.630271] ; [-1.04664, -1.03856] ; [1.13923, 1.15297] ; [-5.83112, -5.68424])
[0.533432, 0.535814] ; ([-0.635247, -0.632701] ; [-1.03873, -1.03031] ; [1.12517, 1.13955] ; [-5.97779, -5.82862])
[0.535814, 0.538256] ; ([-0.637754, -0.635165] ; [-1.03048, -1.0217] ; [1.11039, 1.12549] ; [-6.12695, -5.97517])
[0.538256, 0.540766] ; ([-0.640308, -0.63767] ; [-1.02188, -1.01272] ; [1.09482, 1.11071] ; [-6.27902, -6.12421])
[0.540766, 0.543356] ; ([-0.642921, -0.640222] ; [-1.01293, -1.00334] ; [1.07836, 1.09514] ; [-6.43452, -6.27611])
