[-0.000214825, 0] ; ([-0.00698132, -0.00698132] ; [0, 0] ; [-1.74533, -1.74533] ; [0, 0])
[0.237164, 0.238538] ; ([-0.345986, -0.343974] ; [-1.43939, -1.41578] ; [-0.02271, -0.00653255] ; [11.7152, 11.7394])
[0.238538, 0.239877] ; ([-0.347866, -0.345936] ; [-1.41628, -1.39333] ; [-0.00659742, 0.00913522] ; [11.691, 11.716])
[0.239877, 0.241187] ; ([-0.349676, -0.347817] ; [-1.39382, -1.37145] ; [0.00906925, 0.02443] ; [11.6661, 11.6918])
[0.241187, 0.242471] ; ([-0.351423, -0.349628] ; [-1.37194, -1.35012] ; [0.0243629, 0.0393982] ; [11.6404, 11.6668])
[0.242471, 0.243734] ; ([-0.353115, -0.351377] ; [-1.35061, -1.32929] ; [0.0393298, 0.0540846] ; [11.614, 11.6412])
[0.243734, 0.244979] ; ([-0.354757, -0.353069] ; [-1.32977, -1.30892] ; [0.054015, 0.0685253] ; [11.5869, 11.6148])
[0.244979, 0.246208] ; ([-0.356353, -0.354712] ; [-1.3094, -1.28898] ; [0.0684543, 0.0827508] ; [11.5591, 11.5877])
[0.246208, 0.247423] ; ([-0.357908, -0.356309] ; [-1.28947, -1.26947] ; [0.0826785, 0.0967871] ; [11.5306, 11.5599])
[0.247423, 0.248628] ; ([-0.359426, -0.357865] ; [-1.26995, -1.25034] ; [0.0967133, 0.110656] ; [11.5014, 11.5314])
[0.248628, 0.249822] ; ([-0.360908, -0.359382] ; [-1.25083, -1.23159] ; [0.110581, 0.124379] ; [11.4715, 11.5023])
[0.249822, 0.251008] ; ([-0.362358, -0.360865] ; [-1.23208, -1.21321] ; [0.124302, 0.13797] ; [11.441, 11.4724])
[0.251008, 0.252188] ; ([-0.363778, -0.362315] ; [-1.21371, -1.19518] ; [0.137892, 0.151447] ; [11.4097, 11.4419])
[0.252188, 0.253362] ; ([-0.365171, -0.363736] ; [-1.19569, -1.1775] ; [0.151367, 0.164821] ; [11.3778, 11.4106])
[0.253362, 0.254531] ; ([-0.366537, -0.365129] ; [-1.17801, -1.16015] ; [0.16474, 0.178106] ; [11.3452, 11.3787])
[0.254531, 0.255696] ; ([-0.36788, -0.366496] ; [-1.16067, -1.14314] ; [0.178023, 0.191309] ; [11.3118, 11.3461])
[0.255696, 0.256858] ; ([-0.369199, -0.367838] ; [-1.14366, -1.12646] ; [0.191224, 0.204436] ; [11.2778, 11.3128])
[0.256858, 0.258018] ; ([-0.370496, -0.369157] ; [-1.12699, -1.1101] ; [0.20435, 0.217498] ; [11.2431, 11.2788])
[0.258018, 0.259176] ; ([-0.371772, -0.370455] ; [-1.11064, -1.09407] ; [0.217409, 0.230501] ; [11.2076, 11.244])
[0.259176, 0.260334] ; ([-0.37303, -0.371731] ; [-1.0946, -1.07835] ; [0.23041, 0.243453] ; [11.1715, 11.2086])
[0.260334, 0.261491] ; ([-0.374269, -0.372989] ; [-1.07889, -1.06294] ; [0.243361, 0.256361] ; [11.1346, 11.1725])
[0.261491, 0.262648] ; ([-0.375491, -0.374228] ; [-1.06348, -1.04784] ; [0.256266, 0.26923] ; [11.097, 11.1356])
[0.262648, 0.263807] ; ([-0.376696, -0.37545] ; [-1.04839, -1.03305] ; [0.269134, 0.282067] ; [11.0586, 11.098])
[0.263807, 0.264967] ; ([-0.377886, -0.376656] ; [-1.0336, -1.01856] ; [0.281968, 0.294875] ; [11.0195, 11.0596])
[0.264967, 0.266129] ; ([-0.379062, -0.377846] ; [-1.01911, -1.00438] ; [0.294775, 0.307661] ; [10.9796, 11.0205])
[0.266129, 0.267294] ; ([-0.380224, -0.379022] ; [-1.00493, -0.990495] ; [0.307559, 0.320428] ; [10.9389, 10.9806])
[0.267294, 0.268462] ; ([-0.381373, -0.380184] ; [-0.991055, -0.976915] ; [0.320324, 0.33318] ; [10.8974, 10.9399])
[0.268462, 0.269633] ; ([-0.38251, -0.381333] ; [-0.977478, -0.963636] ; [0.333073, 0.345921] ; [10.8551, 10.8984])
[0.269633, 0.270808] ; ([-0.383635, -0.38247] ; [-0.964201, -0.950658] ; [0.345812, 0.358654] ; [10.812, 10.8562])
[0.270808, 0.271988] ; ([-0.384749, -0.383595] ; [-0.951226, -0.937982] ; [0.358542, 0.371381] ; [10.7681, 10.813])
[0.271988, 0.273172] ; ([-0.385852, -0.384709] ; [-0.938552, -0.925606] ; [0.371268, 0.384107] ; [10.7233, 10.7691])
[0.273172, 0.274361] ; ([-0.386946, -0.385813] ; [-0.926179, -0.913533] ; [0.383991, 0.396833] ; [10.6776, 10.7243])
[0.274361, 0.275555] ; ([-0.38803, -0.386907] ; [-0.914108, -0.901763] ; [0.396714, 0.409561] ; [10.6311, 10.6787])
[0.275555, 0.276756] ; ([-0.389106, -0.387991] ; [-0.902339, -0.890296] ; [0.409439, 0.422293] ; [10.5836, 10.6321])
[0.276756, 0.277962] ; ([-0.390173, -0.389067] ; [-0.890875, -0.879135] ; [0.422169, 0.435032] ; [10.5353, 10.5847])
[0.277962, 0.279174] ; ([-0.391233, -0.390134] ; [-0.879715, -0.86828] ; [0.434905, 0.447779] ; [10.486, 10.5364])
[0.279174, 0.280393] ; ([-0.392285, -0.391194] ; [-0.868862, -0.857733] ; [0.447649, 0.460535] ; [10.4358, 10.4871])
[0.280393, 0.28162] ; ([-0.393331, -0.392246] ; [-0.858316, -0.847496] ; [0.460403, 0.473302] ; [10.3847, 10.4369])
[0.28162, 0.282853] ; ([-0.394371, -0.393292] ; [-0.84808, -0.83757] ; [0.473167, 0.48608] ; [10.3326, 10.3858])
[0.282853, 0.284094] ; ([-0.395404, -0.394332] ; [-0.838156, -0.827957] ; [0.485942, 0.498871] ; [10.2795, 10.3337])
[0.284094, 0.285343] ; ([-0.396432, -0.395365] ; [-0.828544, -0.818661] ; [0.49873, 0.511675] ; [10.2253, 10.2806])
[0.285343, 0.286599] ; ([-0.397456, -0.396394] ; [-0.819249, -0.809682] ; [0.511532, 0.524493] ; [10.1702, 10.2265])
[0.286599, 0.287864] ; ([-0.398475, -0.397417] ; [-0.81027, -0.801023] ; [0.524346, 0.537326] ; [10.1141, 10.1713])
[0.287864, 0.289138] ; ([-0.39949, -0.398437] ; [-0.801612, -0.792686] ; [0.537175, 0.550172] ; [10.0569, 10.1152])
[0.289138, 0.29042] ; ([-0.400502, -0.399452] ; [-0.793276, -0.784674] ; [0.550019, 0.563034] ; [9.99859, 10.058])
[0.29042, 0.291712] ; ([-0.40151, -0.400463] ; [-0.785264, -0.776989] ; [0.562877, 0.575909] ; [9.93923, 9.99972])
[0.291712, 0.293012] ; ([-0.402516, -0.401472] ; [-0.777579, -0.769633] ; [0.575749, 0.5888] ; [9.87878, 9.94037])
[0.293012, 0.294322] ; ([-0.40352, -0.402478] ; [-0.770223, -0.762609] ; [0.588636, 0.601704] ; [9.81721, 9.87991])
[0.294322, 0.295642] ; ([-0.404522, -0.403482] ; [-0.763199, -0.75592] ; [0.601537, 0.614622] ; [9.7545, 9.81835])
[0.295642, 0.296972] ; ([-0.405524, -0.404485] ; [-0.75651, -0.749568] ; [0.614452, 0.627554] ; [9.69065, 9.75565])
[0.296972, 0.298312] ; ([-0.406524, -0.405486] ; [-0.750157, -0.743555] ; [0.62738, 0.640498] ; [9.62563, 9.69179])
[0.298312, 0.299662] ; ([-0.407525, -0.406487] ; [-0.744143, -0.737884] ; [0.64032, 0.653454] ; [9.55943, 9.62678])
[0.299662, 0.301023] ; ([-0.408526, -0.407488] ; [-0.738471, -0.732557] ; [0.653273, 0.666422] ; [9.49203, 9.56058])
[0.301023, 0.302395] ; ([-0.409527, -0.408489] ; [-0.733144, -0.727578] ; [0.666236, 0.679399] ; [9.42341, 9.49318])
[0.302395, 0.303778] ; ([-0.410531, -0.409491] ; [-0.728163, -0.722947] ; [0.679209, 0.692385] ; [9.35355, 9.42456])
[0.303778, 0.305172] ; ([-0.411536, -0.410494] ; [-0.723531, -0.718669] ; [0.692191, 0.705379] ; [9.28244, 9.3547])
[0.305172, 0.306578] ; ([-0.412544, -0.4115] ; [-0.71925, -0.714744] ; [0.705181, 0.71838] ; [9.21005, 9.28359])
[0.306578, 0.307995] ; ([-0.413554, -0.412508] ; [-0.715323, -0.711175] ; [0.718178, 0.731386] ; [9.13638, 9.21121])
[0.307995, 0.309425] ; ([-0.414569, -0.413519] ; [-0.711752, -0.707964] ; [0.73118, 0.744397] ; [9.0614, 9.13754])
[0.309425, 0.310867] ; ([-0.415588, -0.414533] ; [-0.708539, -0.705113] ; [0.744186, 0.757409] ; [8.9851, 9.06257])
[0.310867, 0.312321] ; ([-0.416612, -0.415553] ; [-0.705686, -0.702625] ; [0.757194, 0.770423] ; [8.90745, 8.98626])
[0.312321, 0.313788] ; ([-0.417641, -0.416577] ; [-0.703194, -0.7005] ; [0.770203, 0.783436] ; [8.82843, 8.90861])
[0.313788, 0.315268] ; ([-0.418677, -0.417606] ; [-0.701067, -0.698741] ; [0.783211, 0.796446] ; [8.74802, 8.8296])
[0.315268, 0.316761] ; ([-0.41972, -0.418642] ; [-0.699304, -0.69735] ; [0.796217, 0.809453] ; [8.66621, 8.74919])
[0.316761, 0.318269] ; ([-0.42077, -0.419685] ; [-0.697909, -0.696327] ; [0.809219, 0.822455] ; [8.58297, 8.66738])
[0.318269, 0.31979] ; ([-0.421829, -0.420736] ; [-0.696883, -0.695675] ; [0.822215, 0.835449] ; [8.49827, 8.58414])
[0.31979, 0.321325] ; ([-0.422897, -0.421795] ; [-0.696226, -0.695394] ; [0.835204, 0.848434] ; [8.4121, 8.49945])
[0.321325, 0.322875] ; ([-0.423975, -0.422864] ; [-0.69594, -0.695486] ; [0.848184, 0.861408] ; [8.32443, 8.41328])
[0.322875, 0.32444] ; ([-0.425065, -0.423942] ; [-0.696307, -0.695673] ; [0.861153, 0.874371] ; [8.23522, 8.3256])
[0.32444, 0.326018] ; ([-0.426164, -0.425031] ; [-0.697143, -0.696138] ; [0.87411, 0.887296] ; [8.14462, 8.2364])
[0.326018, 0.327607] ; ([-0.427273, -0.42613] ; [-0.69835, -0.696975] ; [0.88703, 0.900174] ; [8.05265, 8.1458])
[0.327607, 0.32921] ; ([-0.428393, -0.427239] ; [-0.699926, -0.698183] ; [0.899903, 0.913006] ; [7.9593, 8.05383])
[0.32921, 0.330825] ; ([-0.429525, -0.428359] ; [-0.701869, -0.69976] ; [0.912729, 0.925787] ; [7.86454, 7.96048])
[0.330825, 0.332453] ; ([-0.43067, -0.429491] ; [-0.704176, -0.701704] ; [0.925505, 0.938517] ; [7.76835, 7.86572])
[0.332453, 0.334095] ; ([-0.431828, -0.430635] ; [-0.706847, -0.704012] ; [0.93823, 0.951195] ; [7.67072, 7.76954])
[0.334095, 0.33575] ; ([-0.433001, -0.431793] ; [-0.709877, -0.706684] ; [0.950902, 0.963817] ; [7.57161, 7.67191])
[0.33575, 0.337421] ; ([-0.434189, -0.432965] ; [-0.713265, -0.709715] ; [0.963519, 0.976384] ; [7.47099, 7.5728])
[0.337421, 0.339106] ; ([-0.435394, -0.434154] ; [-0.717008, -0.713104] ; [0.976079, 0.988892] ; [7.36884, 7.47218])
[0.339106, 0.340807] ; ([-0.436617, -0.435358] ; [-0.721105, -0.716849] ; [0.988581, 1.00134] ; [7.26512, 7.37003])
[0.340807, 0.342524] ; ([-0.437859, -0.436581] ; [-0.725551, -0.720945] ; [1.00102, 1.01373] ; [7.15979, 7.26631])
[0.342524, 0.344258] ; ([-0.439121, -0.437823] ; [-0.730345, -0.725392] ; [1.01341, 1.02606] ; [7.05282, 7.16099])
[0.344258, 0.346009] ; ([-0.440405, -0.439084] ; [-0.735483, -0.730186] ; [1.02572, 1.03832] ; [6.94415, 7.05401])
[0.346009, 0.347779] ; ([-0.441711, -0.440368] ; [-0.740964, -0.735325] ; [1.03798, 1.05052] ; [6.83374, 6.94535])
[0.347779, 0.349568] ; ([-0.443042, -0.441674] ; [-0.746785, -0.740806] ; [1.05017, 1.06265] ; [6.72152, 6.83494])
[0.349568, 0.351378] ; ([-0.444399, -0.443005] ; [-0.752943, -0.746626] ; [1.06229, 1.07471] ; [6.60744, 6.72272])
[0.351378, 0.353209] ; ([-0.445784, -0.444362] ; [-0.759437, -0.752784] ; [1.07435, 1.08671] ; [6.49143, 6.60865])
[0.353209, 0.355063] ; ([-0.447198, -0.445746] ; [-0.766264, -0.759277] ; [1.08634, 1.09864] ; [6.3734, 6.49263])
[0.355063, 0.356942] ; ([-0.448644, -0.44716] ; [-0.773422, -0.766104] ; [1.09827, 1.11051] ; [6.25326, 6.3746])
[0.356942, 0.358846] ; ([-0.450124, -0.448606] ; [-0.780912, -0.77326] ; [1.11012, 1.1223] ; [6.1309, 6.25447])
[0.358846, 0.360778] ; ([-0.45164, -0.450085] ; [-0.788733, -0.780748] ; [1.12191, 1.13403] ; [6.00622, 6.13213])
[0.360778, 0.362737] ; ([-0.453193, -0.451601] ; [-0.796873, -0.788564] ; [1.13363, 1.14568] ; [5.87924, 6.00745])
[0.362737, 0.364724] ; ([-0.454785, -0.453154] ; [-0.805326, -0.7967] ; [1.14526, 1.15724] ; [5.74989, 5.88048])
[0.364724, 0.366742] ; ([-0.456419, -0.454745] ; [-0.814093, -0.80515] ; [1.15682, 1.16872] ; [5.61801, 5.75114])
[0.366742, 0.368793] ; ([-0.458098, -0.456379] ; [-0.823173, -0.813913] ; [1.16828, 1.18012] ; [5.48344, 5.61927])
[0.368793, 0.370881] ; ([-0.459827, -0.458058] ; [-0.832568, -0.822988] ; [1.17966, 1.19143] ; [5.34598, 5.48471])
[0.370881, 0.373009] ; ([-0.461608, -0.459786] ; [-0.84228, -0.832378] ; [1.19096, 1.20266] ; [5.20537, 5.34725])
[0.373009, 0.375181] ; ([-0.463449, -0.461567] ; [-0.852315, -0.842078] ; [1.20218, 1.21382] ; [5.06135, 5.20665])
[0.375181, 0.377403] ; ([-0.465354, -0.463407] ; [-0.86268, -0.852093] ; [1.21332, 1.22491] ; [4.91356, 5.06264])
[0.377403, 0.37968] ; ([-0.46733, -0.465312] ; [-0.873385, -0.862436] ; [1.2244, 1.23594] ; [4.7616, 4.91486])
[0.37968, 0.38202] ; ([-0.469387, -0.467288] ; [-0.884448, -0.873118] ; [1.2354, 1.24692] ; [4.60495, 4.76291])
[0.38202, 0.384433] ; ([-0.471535, -0.469344] ; [-0.895889, -0.884152] ; [1.24635, 1.25785] ; [4.44298, 4.60627])
[0.384433, 0.386931] ; ([-0.473788, -0.471491] ; [-0.907739, -0.895561] ; [1.25725, 1.26875] ; [4.27485, 4.4443])
[0.386931, 0.38953] ; ([-0.476163, -0.473743] ; [-0.920042, -0.907373] ; [1.26812, 1.27966] ; [4.0995, 4.27619])
[0.38953, 0.392014] ; ([-0.478463, -0.476117] ; [-0.931728, -0.919665] ; [1.27902, 1.28962] ; [3.93144, 4.10084])
[0.392014, 0.394398] ; ([-0.480697, -0.478417] ; [-0.942864, -0.931364] ; [1.28901, 1.29878] ; [3.76985, 3.93279])
[0.394398, 0.396696] ; ([-0.482876, -0.480651] ; [-0.953504, -0.942512] ; [1.29821, 1.30726] ; [3.61381, 3.7712])
[0.396696, 0.398919] ; ([-0.485006, -0.48283] ; [-0.963685, -0.953162] ; [1.3067, 1.31511] ; [3.4627, 3.61517])
[0.398919, 0.401073] ; ([-0.487093, -0.484959] ; [-0.97345, -0.963353] ; [1.31458, 1.32241] ; [3.31596, 3.46406])
[0.401073, 0.403168] ; ([-0.489141, -0.487046] ; [-0.982811, -0.973115] ; [1.32189, 1.3292] ; [3.17318, 3.31733])
[0.403168, 0.405207] ; ([-0.491154, -0.489094] ; [-0.991791, -0.982476] ; [1.32869, 1.33552] ; [3.034, 3.17455])
[0.405207, 0.407196] ; ([-0.493136, -0.491107] ; [-1.00041, -0.991457] ; [1.33503, 1.34142] ; [2.89814, 3.03538])
[0.407196, 0.409139] ; ([-0.495087, -0.493088] ; [-1.00868, -1.00008] ; [1.34094, 1.34692] ; [2.76534, 2.89951])
[0.409139, 0.411039] ; ([-0.497011, -0.49504] ; [-1.01662, -1.00835] ; [1.34644, 1.35204] ; [2.63541, 2.76672])
[0.411039, 0.412899] ; ([-0.498908, -0.496963] ; [-1.02425, -1.0163] ; [1.35158, 1.35682] ; [2.50816, 2.63679])
[0.412899, 0.41472] ; ([-0.50078, -0.49886] ; [-1.03156, -1.02392] ; [1.35637, 1.36128] ; [2.38345, 2.50954])
[0.41472, 0.416506] ; ([-0.502629, -0.500732] ; [-1.03859, -1.03125] ; [1.36083, 1.36542] ; [2.26115, 2.38483])
[0.416506, 0.418258] ; ([-0.504454, -0.50258] ; [-1.04532, -1.03827] ; [1.36498, 1.36928] ; [2.14114, 2.26253])
[0.418258, 0.419977] ; ([-0.506257, -0.504405] ; [-1.05178, -1.04501] ; [1.36884, 1.37285] ; [2.02334, 2.14253])
[0.419977, 0.421665] ; ([-0.508037, -0.506208] ; [-1.05797, -1.05148] ; [1.37242, 1.37617] ; [1.90766, 2.02473])
[0.421665, 0.423323] ; ([-0.509796, -0.507988] ; [-1.0639, -1.05767] ; [1.37574, 1.37924] ; [1.79404, 1.90906])
[0.423323, 0.424952] ; ([-0.511534, -0.509747] ; [-1.06957, -1.0636] ; [1.37882, 1.38207] ; [1.6824, 1.79544])
[0.424952, 0.426553] ; ([-0.51325, -0.511484] ; [-1.075, -1.06929] ; [1.38165, 1.38467] ; [1.57271, 1.68381])
[0.426553, 0.428126] ; ([-0.514945, -0.5132] ; [-1.08019, -1.07472] ; [1.38426, 1.38706] ; [1.46491, 1.57412])
[0.428126, 0.429673] ; ([-0.516619, -0.514895] ; [-1.08515, -1.07992] ; [1.38665, 1.38924] ; [1.35896, 1.46632])
[0.429673, 0.431192] ; ([-0.518272, -0.516569] ; [-1.08988, -1.08488] ; [1.38884, 1.39123] ; [1.25485, 1.36038])
[0.431192, 0.432693] ; ([-0.51991, -0.518222] ; [-1.09441, -1.08962] ; [1.39083, 1.39303] ; [1.1521, 1.25627])
[0.432693, 0.434189] ; ([-0.521551, -0.51986] ; [-1.09879, -1.09415] ; [1.39263, 1.39468] ; [1.04962, 1.15353])
[0.434189, 0.435682] ; ([-0.523195, -0.521501] ; [-1.10302, -1.09853] ; [1.39428, 1.39617] ; [0.947422, 1.05106])
[0.435682, 0.437172] ; ([-0.524841, -0.523144] ; [-1.1071, -1.10276] ; [1.39577, 1.39751] ; [0.845476, 0.948859])
[0.437172, 0.438659] ; ([-0.52649, -0.52479] ; [-1.11103, -1.10684] ; [1.39711, 1.39869] ; [0.743762, 0.846918])
[0.438659, 0.440143] ; ([-0.528142, -0.526439] ; [-1.1148, -1.11076] ; [1.39829, 1.39972] ; [0.64226, 0.745209])
[0.440143, 0.441625] ; ([-0.529797, -0.528091] ; [-1.11842, -1.11454] ; [1.39932, 1.4006] ; [0.540949, 0.643711])
[0.441625, 0.443106] ; ([-0.531455, -0.529746] ; [-1.12189, -1.11816] ; [1.4002, 1.40133] ; [0.439811, 0.542404])
[0.443106, 0.444584] ; ([-0.533116, -0.531403] ; [-1.12521, -1.12163] ; [1.40092, 1.40191] ; [0.338827, 0.441269])
[0.444584, 0.446062] ; ([-0.534781, -0.533065] ; [-1.12838, -1.12495] ; [1.4015, 1.40234] ; [0.237982, 0.340289])
[0.446062, 0.447538] ; ([-0.536449, -0.534729] ; [-1.13139, -1.12811] ; [1.40193, 1.40261] ; [0.137258, 0.239447])
[0.447538, 0.449014] ; ([-0.53812, -0.536397] ; [-1.13425, -1.13113] ; [1.40221, 1.40274] ; [0.0366413, 0.138728])
[0.449014, 0.450489] ; ([-0.539795, -0.538069] ; [-1.13696, -1.13399] ; [1.40233, 1.40273] ; [-0.0638832, 0.0381143])
[0.450489, 0.451964] ; ([-0.541474, -0.539744] ; [-1.13952, -1.1367] ; [1.40222, 1.40265] ; [-0.164329, -0.0624067])
[0.451964, 0.453439] ; ([-0.543156, -0.541422] ; [-1.14193, -1.13926] ; [1.4019, 1.40249] ; [-0.264683, -0.162849])
[0.453439, 0.454913] ; ([-0.544841, -0.543104] ; [-1.14418, -1.14167] ; [1.40144, 1.40217] ; [-0.364943, -0.2632])
[0.454913, 0.456387] ; ([-0.546529, -0.544789] ; [-1.14628, -1.14392] ; [1.40083, 1.40171] ; [-0.465121, -0.363456])
[0.456387, 0.457861] ; ([-0.54822, -0.546477] ; [-1.14823, -1.14602] ; [1.40007, 1.4011] ; [-0.565228, -0.463631])
[0.457861, 0.459335] ; ([-0.549914, -0.548168] ; [-1.15002, -1.14797] ; [1.39916, 1.40034] ; [-0.665277, -0.563735])
[0.459335, 0.46081] ; ([-0.551612, -0.549862] ; [-1.15166, -1.14976] ; [1.39811, 1.39944] ; [-0.765276, -0.66378])
[0.46081, 0.462286] ; ([-0.553312, -0.551559] ; [-1.15315, -1.1514] ; [1.39691, 1.39838] ; [-0.865238, -0.763776])
[0.462286, 0.463762] ; ([-0.555015, -0.553259] ; [-1.15449, -1.15289] ; [1.39556, 1.39718] ; [-0.965171, -0.863735])
[0.463762, 0.465239] ; ([-0.556721, -0.554962] ; [-1.15567, -1.15422] ; [1.39406, 1.39583] ; [-1.06509, -0.963665])
[0.465239, 0.466718] ; ([-0.558431, -0.556668] ; [-1.15669, -1.1554] ; [1.39241, 1.39434] ; [-1.16499, -1.06358])
[0.466718, 0.468198] ; ([-0.560143, -0.558377] ; [-1.15757, -1.15643] ; [1.39061, 1.39269] ; [-1.26489, -1.16348])
[0.468198, 0.469679] ; ([-0.561858, -0.560089] ; [-1.15829, -1.15731] ; [1.38866, 1.39089] ; [-1.36481, -1.26338])
[0.469679, 0.471162] ; ([-0.563577, -0.561805] ; [-1.15886, -1.15803] ; [1.38657, 1.38895] ; [-1.46473, -1.36329])
[0.471162, 0.472663] ; ([-0.565316, -0.563523] ; [-1.15927, -1.15859] ; [1.38429, 1.38685] ; [-1.56572, -1.46321])
[0.472663, 0.474186] ; ([-0.567081, -0.565261] ; [-1.15954, -1.159] ; [1.38183, 1.38458] ; [-1.66812, -1.56419])
[0.474186, 0.475731] ; ([-0.568873, -0.567027] ; [-1.15964, -1.15926] ; [1.37917, 1.38212] ; [-1.77192, -1.66658])
[0.475731, 0.4773] ; ([-0.570692, -0.568819] ; [-1.15958, -1.15936] ; [1.37631, 1.37946] ; [-1.87713, -1.77037])
[0.4773, 0.478891] ; ([-0.572537, -0.570637] ; [-1.15949, -1.15914] ; [1.37324, 1.3766] ; [-1.98374, -1.87557])
[0.478891, 0.480503] ; ([-0.574406, -0.572482] ; [-1.15925, -1.15872] ; [1.36996, 1.37353] ; [-2.09162, -1.98218])
[0.480503, 0.482137] ; ([-0.576299, -0.57435] ; [-1.15883, -1.15811] ; [1.36645, 1.37025] ; [-2.20075, -2.09005])
[0.482137, 0.483791] ; ([-0.578214, -0.576242] ; [-1.15822, -1.15731] ; [1.36272, 1.36674] ; [-2.31111, -2.19917])
[0.483791, 0.485466] ; ([-0.580152, -0.578157] ; [-1.15742, -1.15631] ; [1.35876, 1.36301] ; [-2.42271, -2.30953])
[0.485466, 0.487162] ; ([-0.582113, -0.580095] ; [-1.15642, -1.15511] ; [1.35455, 1.35905] ; [-2.53554, -2.42112])
[0.487162, 0.488879] ; ([-0.584095, -0.582055] ; [-1.15522, -1.1537] ; [1.3501, 1.35485] ; [-2.64957, -2.53393])
[0.488879, 0.490615] ; ([-0.586098, -0.584037] ; [-1.15382, -1.15207] ; [1.3454, 1.3504] ; [-2.76468, -2.64796])
[0.490615, 0.492371] ; ([-0.588119, -0.586038] ; [-1.15219, -1.15023] ; [1.34045, 1.3457] ; [-2.88084, -2.76305])
[0.492371, 0.494145] ; ([-0.590158, -0.588059] ; [-1.15036, -1.14817] ; [1.33523, 1.34075] ; [-2.99805, -2.8792])
[0.494145, 0.495939] ; ([-0.592216, -0.590098] ; [-1.1483, -1.14589] ; [1.32975, 1.33553] ; [-3.11631, -2.9964])
[0.495939, 0.497752] ; ([-0.594293, -0.592155] ; [-1.14601, -1.14337] ; [1.32399, 1.33005] ; [-3.23561, -3.11464])
[0.497752, 0.499585] ; ([-0.596386, -0.594231] ; [-1.1435, -1.14062] ; [1.31795, 1.3243] ; [-3.35593, -3.23392])
[0.499585, 0.501438] ; ([-0.598497, -0.596324] ; [-1.14075, -1.13763] ; [1.31162, 1.31826] ; [-3.47729, -3.35424])
[0.501438, 0.503311] ; ([-0.600626, -0.598434] ; [-1.13776, -1.1344] ; [1.30499, 1.31193] ; [-3.59968, -3.47558])
[0.503311, 0.505205] ; ([-0.602771, -0.600562] ; [-1.13453, -1.13093] ; [1.29806, 1.3053] ; [-3.72309, -3.59794])
[0.505205, 0.507119] ; ([-0.604933, -0.602706] ; [-1.13106, -1.1272] ; [1.29081, 1.29837] ; [-3.84753, -3.72134])
[0.507119, 0.509055] ; ([-0.607112, -0.604868] ; [-1.12733, -1.12322] ; [1.28324, 1.29113] ; [-3.97302, -3.84576])
[0.509055, 0.511013] ; ([-0.609307, -0.607045] ; [-1.12336, -1.11899] ; [1.27534, 1.28356] ; [-4.09955, -3.97122])
[0.511013, 0.512993] ; ([-0.611519, -0.60924] ; [-1.11912, -1.11449] ; [1.2671, 1.27566] ; [-4.22714, -4.09773])
[0.512993, 0.514997] ; ([-0.613748, -0.611451] ; [-1.11463, -1.10973] ; [1.2585, 1.26742] ; [-4.35581, -4.22529])
[0.514997, 0.517024] ; ([-0.615994, -0.613679] ; [-1.10987, -1.1047] ; [1.24954, 1.25882] ; [-4.48557, -4.35393])
[0.517024, 0.519077] ; ([-0.618257, -0.615924] ; [-1.10485, -1.09941] ; [1.2402, 1.24986] ; [-4.61647, -4.48367])
[0.519077, 0.521157] ; ([-0.620538, -0.618186] ; [-1.09955, -1.09383] ; [1.23046, 1.24052] ; [-4.74853, -4.61453])
[0.521157, 0.523264] ; ([-0.622837, -0.620466] ; [-1.09398, -1.08798] ; [1.22032, 1.23079] ; [-4.8818, -4.74655])
[0.523264, 0.5254] ; ([-0.625156, -0.622764] ; [-1.08813, -1.08185] ; [1.20975, 1.22065] ; [-5.01634, -4.87978])
[0.5254, 0.527568] ; ([-0.627495, -0.625081] ; [-1.082, -1.07543] ; [1.19873, 1.21007] ; [-5.1522, -5.01427])
[0.527568, 0.529769] ; ([-0.629856, -0.627419] ; [-1.07558, -1.06871] ; [1.18723, 1.19906] ; [-5.28949, -5.15009])
[0.529769, 0.532007] ; ([-0.632241, -0.629779] ; [-1.06887, -1.0617] ; [1.17524, 1.18757] ; [-5.4283, -5.28732])
[0.532007, 0.534285] ; ([-0.634651, -0.632163] ; [-1.06186, -1.05438] ; [1.16272, 1.17558] ; [-5.56876, -5.42606])
[0.534285, 0.536606] ; ([-0.637091, -0.634572] ; [-1.05454, -1.04675] ; [1.14963, 1.16305] ; [-5.71103, -5.56645])
[0.536606, 0.538977] ; ([-0.639564, -0.63701] ; [-1.04692, -1.03879] ; [1.13592, 1.14997] ; [-5.85533, -5.70864])
[0.538977, 0.541401] ; ([-0.642074, -0.639481] ; [-1.03896, -1.0305] ; [1.12155, 1.13626] ; [-6.00189, -5.85283])
[0.541401, 0.543889] ; ([-0.644628, -0.641989] ; [-1.03068, -1.02185] ; [1.10644, 1.12189] ; [-6.15107, -5.99928])
[0.543889, 0.546449] ; ([-0.647234, -0.644541] ; [-1.02205, -1.01283] ; [1.09049, 1.10678] ; [-6.3033, -6.14832])
[0.546449, 0.549096] ; ([-0.649903, -0.647145] ; [-1.01306, -1.00341] ; [1.07361, 1.09084] ; [-6.45917, -6.30038])
[0.549096, 0.551846] ; ([-0.652651, -0.649812] ; [-1.00367, -0.993541] ; [1.05563, 1.07395] ; [-6.61951, -6.45604])
