[-0.00012218, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[3.80612, 3.80694] ; ([-4.83577, -4.80458] ; [-1.30745, -1.19602] ; [-0.0276376, 0.186471] ; [0.668726, 2.66883])
[3.80694, 3.80776] ; ([-4.83684, -4.80556] ; [-1.30686, -1.19545] ; [-0.026216, 0.187778] ; [0.661297, 2.66564])
[3.80776, 3.80858] ; ([-4.83791, -4.80654] ; [-1.30627, -1.19488] ; [-0.024797, 0.189079] ; [0.653832, 2.66235])
[3.80858, 3.80939] ; ([-4.83897, -4.80752] ; [-1.30568, -1.19432] ; [-0.0233805, 0.190374] ; [0.64633, 2.65896])
[3.80939, 3.81021] ; ([-4.84004, -4.80851] ; [-1.3051, -1.19377] ; [-0.0219666, 0.191664] ; [0.638791, 2.65546])
[3.81021, 3.81103] ; ([-4.8411, -4.80949] ; [-1.30451, -1.19322] ; [-0.0205554, 0.192948] ; [0.631215, 2.65186])
[3.81103, 3.81185] ; ([-4.84217, -4.81047] ; [-1.30393, -1.19267] ; [-0.0191468, 0.194226] ; [0.623602, 2.64816])
[3.81185, 3.81267] ; ([-4.84324, -4.81145] ; [-1.30334, -1.19213] ; [-0.017741, 0.195498] ; [0.615952, 2.64436])
[3.81267, 3.81349] ; ([-4.8443, -4.81243] ; [-1.30276, -1.19159] ; [-0.016338, 0.196764] ; [0.608264, 2.64046])
[3.81349, 3.81431] ; ([-4.84537, -4.81341] ; [-1.30218, -1.19105] ; [-0.0149379, 0.198025] ; [0.600539, 2.63646])
[3.81431, 3.81514] ; ([-4.84643, -4.81439] ; [-1.30159, -1.19052] ; [-0.0135406, 0.199279] ; [0.592776, 2.63235])
[3.81514, 3.81596] ; ([-4.8475, -4.81537] ; [-1.30101, -1.18999] ; [-0.0121465, 0.200528] ; [0.584699, 2.62843])
[3.81596, 3.81678] ; ([-4.84856, -4.81635] ; [-1.30043, -1.18947] ; [-0.0107556, 0.201771] ; [0.576584, 2.6244])
[3.81678, 3.8176] ; ([-4.84963, -4.81733] ; [-1.29986, -1.18895] ; [-0.00936803, 0.203009] ; [0.5684, 2.62031])
[3.8176, 3.81842] ; ([-4.85069, -4.81831] ; [-1.29928, -1.18844] ; [-0.00798384, 0.20424] ; [0.560164, 2.61613])
[3.81842, 3.81924] ; ([-4.85176, -4.81929] ; [-1.2987, -1.18793] ; [-0.00660309, 0.205466] ; [0.551875, 2.61187])
[3.81924, 3.82007] ; ([-4.85282, -4.82027] ; [-1.29813, -1.18742] ; [-0.00523007, 0.20669] ; [0.538129, 2.61293])
[3.82007, 3.82089] ; ([-4.85389, -4.82125] ; [-1.29756, -1.18691] ; [-0.00386089, 0.207907] ; [0.524326, 2.61392])
[3.82089, 3.82171] ; ([-4.85495, -4.82223] ; [-1.297, -1.1864] ; [-0.00249611, 0.209118] ; [0.510466, 2.61484])
[3.82171, 3.82253] ; ([-4.85601, -4.82321] ; [-1.29644, -1.1859] ; [-0.00113582, 0.210322] ; [0.496549, 2.61569])
[3.82253, 3.82336] ; ([-4.85707, -4.82419] ; [-1.29588, -1.1854] ; [0.000219872, 0.211519] ; [0.482575, 2.61647])
[3.82336, 3.82418] ; ([-4.85813, -4.82517] ; [-1.29533, -1.1849] ; [0.00157088, 0.212711] ; [0.468545, 2.61718])
[3.82418, 3.825] ; ([-4.8592, -4.82614] ; [-1.29479, -1.1844] ; [0.00290566, 0.213907] ; [0.454458, 2.61782])
[3.825, 3.82582] ; ([-4.86026, -4.82712] ; [-1.29425, -1.1839] ; [0.00423562, 0.215096] ; [0.440314, 2.61839])
[3.82582, 3.82664] ; ([-4.86132, -4.8281] ; [-1.29371, -1.18341] ; [0.00556058, 0.21628] ; [0.426114, 2.6189])
[3.82664, 3.82746] ; ([-4.86238, -4.82907] ; [-1.29318, -1.18292] ; [0.00688047, 0.217456] ; [0.411858, 2.61934])
[3.82746, 3.82829] ; ([-4.86343, -4.83005] ; [-1.29265, -1.18243] ; [0.0081952, 0.218626] ; [0.397548, 2.61971])
[3.82829, 3.82911] ; ([-4.86449, -4.83102] ; [-1.29213, -1.18194] ; [0.00949515, 0.219799] ; [0.38318, 2.62002])
[3.82911, 3.82993] ; ([-4.86555, -4.832] ; [-1.29161, -1.18145] ; [0.0107898, 0.220965] ; [0.368757, 2.62026])
[3.82993, 3.83075] ; ([-4.86661, -4.83297] ; [-1.2911, -1.18096] ; [0.012079, 0.222125] ; [0.35428, 2.62044])
[3.83075, 3.83157] ; ([-4.86766, -4.83394] ; [-1.29059, -1.18048] ; [0.0133626, 0.223279] ; [0.339748, 2.62056])
[3.83157, 3.83239] ; ([-4.86872, -4.83492] ; [-1.29008, -1.18] ; [0.014633, 0.224433] ; [0.32516, 2.62061])
[3.83239, 3.83321] ; ([-4.86978, -4.83589] ; [-1.28958, -1.17952] ; [0.0158977, 0.22558] ; [0.310518, 2.6206])
[3.83321, 3.83403] ; ([-4.87083, -4.83686] ; [-1.28909, -1.17904] ; [0.0171527, 0.226725] ; [0.295821, 2.62052])
[3.83403, 3.83486] ; ([-4.87188, -4.83783] ; [-1.2886, -1.17856] ; [0.0184, 0.227866] ; [0.28107, 2.62039])
[3.83486, 3.83568] ; ([-4.87294, -4.8388] ; [-1.28812, -1.17809] ; [0.0196393, 0.229001] ; [0.266265, 2.6202])
[3.83568, 3.8365] ; ([-4.87399, -4.83977] ; [-1.28764, -1.17761] ; [0.0208706, 0.230132] ; [0.251406, 2.61994])
[3.8365, 3.83732] ; ([-4.87504, -4.84074] ; [-1.28717, -1.17714] ; [0.0220937, 0.231258] ; [0.236494, 2.61963])
[3.83732, 3.83814] ; ([-4.8761, -4.84171] ; [-1.28673, -1.17664] ; [0.0232542, 0.232434] ; [0.22152, 2.61926])
[3.83814, 3.83896] ; ([-4.87715, -4.84268] ; [-1.28637, -1.17607] ; [0.0234432, 0.234568] ; [0.205353, 2.61998])
[3.83896, 3.83977] ; ([-4.8782, -4.84364] ; [-1.28601, -1.17551] ; [0.0236327, 0.236685] ; [0.189167, 2.62063])
[3.83977, 3.84059] ; ([-4.87924, -4.84461] ; [-1.28565, -1.17496] ; [0.0238203, 0.238786] ; [0.173144, 2.62105])
[3.84059, 3.8414] ; ([-4.88028, -4.84557] ; [-1.28529, -1.17441] ; [0.0240058, 0.240871] ; [0.157273, 2.62125])
[3.8414, 3.84221] ; ([-4.88132, -4.84653] ; [-1.28493, -1.17388] ; [0.0241891, 0.242939] ; [0.141544, 2.62123])
[3.84221, 3.84302] ; ([-4.88236, -4.84749] ; [-1.28457, -1.17336] ; [0.0243704, 0.244991] ; [0.125951, 2.62101])
[3.84302, 3.84383] ; ([-4.88339, -4.84844] ; [-1.28421, -1.17285] ; [0.0245494, 0.247027] ; [0.110486, 2.62059])
[3.84383, 3.84464] ; ([-4.88443, -4.84939] ; [-1.28385, -1.17235] ; [0.0247263, 0.249048] ; [0.0951409, 2.61999])
[3.84464, 3.84544] ; ([-4.88546, -4.85034] ; [-1.28349, -1.17185] ; [0.0249009, 0.251053] ; [0.0799092, 2.6192])
[3.84544, 3.84625] ; ([-4.88648, -4.85128] ; [-1.28313, -1.17137] ; [0.0250732, 0.253042] ; [0.0647846, 2.61825])
[3.84625, 3.84705] ; ([-4.88751, -4.85223] ; [-1.28278, -1.17089] ; [0.0252433, 0.255016] ; [0.0497624, 2.61712])
[3.84705, 3.84784] ; ([-4.88853, -4.85317] ; [-1.28242, -1.17042] ; [0.025411, 0.256975] ; [0.0348346, 2.61584])
[3.84784, 3.84864] ; ([-4.88955, -4.85411] ; [-1.28207, -1.16995] ; [0.0255763, 0.258919] ; [0.0199983, 2.6144])
[3.84864, 3.84944] ; ([-4.89056, -4.85504] ; [-1.28247, -1.16874] ; [0.0257391, 0.260848] ; [0.00507163, 2.61299])
[3.84944, 3.85023] ; ([-4.89158, -4.85598] ; [-1.28285, -1.16757] ; [0.0259016, 0.262758] ; [-0.00972606, 2.61141])
[3.85023, 3.85102] ; ([-4.89258, -4.8569] ; [-1.28321, -1.16642] ; [0.026061, 0.264649] ; [-0.0244114, 2.60968])
[3.85102, 3.85181] ; ([-4.89359, -4.85783] ; [-1.28355, -1.1653] ; [0.0262176, 0.266522] ; [-0.0390106, 2.60784])
[3.85181, 3.85259] ; ([-4.89459, -4.85875] ; [-1.28387, -1.16421] ; [0.0263712, 0.268377] ; [-0.0535112, 2.60588])
[3.85259, 3.85337] ; ([-4.89559, -4.85966] ; [-1.28419, -1.16314] ; [0.0265218, 0.270215] ; [-0.0679187, 2.60379])
[3.85337, 3.85415] ; ([-4.89659, -4.86057] ; [-1.28448, -1.16209] ; [0.0266696, 0.272036] ; [-0.0822383, 2.60159])
[3.85415, 3.85492] ; ([-4.89758, -4.86148] ; [-1.28477, -1.16106] ; [0.0268144, 0.27384] ; [-0.0964747, 2.59927])
[3.85492, 3.85569] ; ([-4.89857, -4.86238] ; [-1.28505, -1.16006] ; [0.0269563, 0.275628] ; [-0.110632, 2.59685])
[3.85569, 3.85646] ; ([-4.89955, -4.86328] ; [-1.28531, -1.15908] ; [0.0270954, 0.277399] ; [-0.124716, 2.59432])
[3.85646, 3.85723] ; ([-4.90053, -4.86417] ; [-1.28556, -1.15811] ; [0.0272315, 0.279154] ; [-0.138723, 2.59169])
[3.85723, 3.85799] ; ([-4.90151, -4.86507] ; [-1.28581, -1.15716] ; [0.0273648, 0.280893] ; [-0.152657, 2.58895])
[3.85799, 3.85876] ; ([-4.90249, -4.86595] ; [-1.28605, -1.15623] ; [0.0274952, 0.282616] ; [-0.166522, 2.58612])
[3.85876, 3.85952] ; ([-4.90347, -4.86684] ; [-1.28628, -1.15532] ; [0.0276227, 0.284324] ; [-0.180321, 2.58319])
[3.85952, 3.86027] ; ([-4.90444, -4.86772] ; [-1.2865, -1.15442] ; [0.0277474, 0.286017] ; [-0.194058, 2.58017])
[3.86027, 3.86103] ; ([-4.90541, -4.8686] ; [-1.28671, -1.15354] ; [0.0278692, 0.287694] ; [-0.207734, 2.57706])
[3.86103, 3.86178] ; ([-4.90637, -4.86947] ; [-1.28692, -1.15267] ; [0.0279882, 0.289357] ; [-0.221353, 2.57386])
[3.86178, 3.86253] ; ([-4.90734, -4.87035] ; [-1.28712, -1.15182] ; [0.0281044, 0.291005] ; [-0.234916, 2.57058])
[3.86253, 3.86328] ; ([-4.9083, -4.87121] ; [-1.28732, -1.15098] ; [0.0282176, 0.292638] ; [-0.248428, 2.56722])
[3.86328, 3.86403] ; ([-4.90926, -4.87208] ; [-1.28751, -1.15016] ; [0.0283281, 0.294257] ; [-0.26189, 2.56379])
[3.86403, 3.86478] ; ([-4.91021, -4.87294] ; [-1.2877, -1.14934] ; [0.0284357, 0.295861] ; [-0.275303, 2.56027])
[3.86478, 3.86552] ; ([-4.91117, -4.8738] ; [-1.28788, -1.14854] ; [0.0285405, 0.297451] ; [-0.288671, 2.55668])
[3.86552, 3.86626] ; ([-4.91212, -4.87466] ; [-1.28806, -1.14775] ; [0.0286424, 0.299027] ; [-0.301994, 2.55303])
[3.86626, 3.867] ; ([-4.91307, -4.87552] ; [-1.28824, -1.14698] ; [0.0287415, 0.30059] ; [-0.315275, 2.5493])
[3.867, 3.86774] ; ([-4.91401, -4.87637] ; [-1.28841, -1.14621] ; [0.0288377, 0.302138] ; [-0.328514, 2.5455])
[3.86774, 3.86848] ; ([-4.91496, -4.87722] ; [-1.28858, -1.14545] ; [0.028931, 0.303673] ; [-0.3418, 2.54172])
[3.86848, 3.86921] ; ([-4.9159, -4.87806] ; [-1.28875, -1.14471] ; [0.0290214, 0.305194] ; [-0.355052, 2.53788])
[3.86921, 3.86994] ; ([-4.91684, -4.87891] ; [-1.28891, -1.14397] ; [0.0291089, 0.306702] ; [-0.368272, 2.53399])
[3.86994, 3.87068] ; ([-4.91778, -4.87975] ; [-1.28908, -1.14325] ; [0.0291935, 0.308197] ; [-0.381462, 2.53004])
[3.87068, 3.87141] ; ([-4.91872, -4.88059] ; [-1.28924, -1.14253] ; [0.0292752, 0.309679] ; [-0.394623, 2.52603])
[3.87141, 3.87213] ; ([-4.91966, -4.88143] ; [-1.28939, -1.14182] ; [0.0293539, 0.311147] ; [-0.407756, 2.52198])
[3.87213, 3.87286] ; ([-4.92059, -4.88226] ; [-1.28955, -1.14112] ; [0.0294297, 0.312603] ; [-0.420862, 2.51787])
[3.87286, 3.87359] ; ([-4.92152, -4.88309] ; [-1.28971, -1.14044] ; [0.0295025, 0.314046] ; [-0.433942, 2.51371])
[3.87359, 3.87431] ; ([-4.92245, -4.88392] ; [-1.28986, -1.13975] ; [0.0295723, 0.315476] ; [-0.446997, 2.5095])
[3.87431, 3.87503] ; ([-4.92338, -4.88475] ; [-1.29001, -1.13908] ; [0.0296392, 0.316894] ; [-0.460019, 2.50524])
[3.87503, 3.87575] ; ([-4.9243, -4.88558] ; [-1.29016, -1.13842] ; [0.0297032, 0.318299] ; [-0.47301, 2.50092])
[3.87575, 3.87647] ; ([-4.92523, -4.8864] ; [-1.29031, -1.13776] ; [0.0297642, 0.319691] ; [-0.485971, 2.49655])
[3.87647, 3.87719] ; ([-4.92615, -4.88722] ; [-1.29046, -1.13711] ; [0.0298222, 0.321071] ; [-0.498902, 2.49212])
[3.87719, 3.8779] ; ([-4.92707, -4.88804] ; [-1.29061, -1.13647] ; [0.0298772, 0.322439] ; [-0.511804, 2.48765])
[3.8779, 3.87862] ; ([-4.92799, -4.88886] ; [-1.29076, -1.13584] ; [0.0299293, 0.323795] ; [-0.524678, 2.48313])
[3.87862, 3.87933] ; ([-4.92891, -4.88968] ; [-1.29091, -1.13521] ; [0.0299784, 0.325138] ; [-0.537525, 2.47855])
[3.87933, 3.88004] ; ([-4.92982, -4.89049] ; [-1.29105, -1.13459] ; [0.0300245, 0.326469] ; [-0.550345, 2.47393])
[3.88004, 3.88076] ; ([-4.93074, -4.8913] ; [-1.2912, -1.13398] ; [0.0300677, 0.327789] ; [-0.563139, 2.46927])
[3.88076, 3.88147] ; ([-4.93165, -4.89211] ; [-1.29135, -1.13337] ; [0.0301078, 0.329096] ; [-0.575903, 2.46455])
[3.88147, 3.88217] ; ([-4.93256, -4.89292] ; [-1.2915, -1.13277] ; [0.030145, 0.330392] ; [-0.58864, 2.45979])
[3.88217, 3.88288] ; ([-4.93347, -4.89373] ; [-1.29165, -1.13217] ; [0.0301792, 0.331676] ; [-0.601348, 2.45498])
[3.88288, 3.88359] ; ([-4.93438, -4.89453] ; [-1.2918, -1.13158] ; [0.0302104, 0.332948] ; [-0.614029, 2.45012])
[3.88359, 3.88429] ; ([-4.93528, -4.89533] ; [-1.29195, -1.131] ; [0.0302386, 0.334209] ; [-0.626702, 2.44524])
[3.88429, 3.88499] ; ([-4.93619, -4.89613] ; [-1.2921, -1.13042] ; [0.0302637, 0.335458] ; [-0.639348, 2.44032])
[3.88499, 3.8857] ; ([-4.93709, -4.89693] ; [-1.29225, -1.12985] ; [0.0302859, 0.336695] ; [-0.651969, 2.43535])
[3.8857, 3.8864] ; ([-4.938, -4.89773] ; [-1.2924, -1.12929] ; [0.030305, 0.337921] ; [-0.664576, 2.43034])
[3.8864, 3.8871] ; ([-4.9389, -4.89852] ; [-1.29256, -1.12873] ; [0.0303212, 0.339136] ; [-0.677161, 2.4253])
[3.8871, 3.8878] ; ([-4.9398, -4.89932] ; [-1.29271, -1.12817] ; [0.0303342, 0.340339] ; [-0.689726, 2.42023])
[3.8878, 3.88849] ; ([-4.94069, -4.90011] ; [-1.29286, -1.12762] ; [0.0303443, 0.341532] ; [-0.70227, 2.41512])
[3.88849, 3.88919] ; ([-4.94159, -4.9009] ; [-1.29302, -1.12708] ; [0.0303513, 0.342713] ; [-0.714794, 2.40997])
[3.88919, 3.88989] ; ([-4.94249, -4.90169] ; [-1.29317, -1.12654] ; [0.0303552, 0.343882] ; [-0.727298, 2.40478])
[3.88989, 3.89058] ; ([-4.94338, -4.90248] ; [-1.29332, -1.12601] ; [0.0303561, 0.345041] ; [-0.739783, 2.39957])
[3.89058, 3.89127] ; ([-4.94427, -4.90326] ; [-1.29348, -1.12549] ; [0.0303539, 0.346189] ; [-0.75225, 2.39432])
[3.89127, 3.89197] ; ([-4.94517, -4.90404] ; [-1.29363, -1.12497] ; [0.0303486, 0.347326] ; [-0.764697, 2.38903])
[3.89197, 3.89266] ; ([-4.94606, -4.90483] ; [-1.29379, -1.12445] ; [0.0303401, 0.348452] ; [-0.777324, 2.38391])
[3.89266, 3.89335] ; ([-4.94695, -4.90561] ; [-1.29394, -1.12394] ; [0.0303284, 0.349567] ; [-0.78992, 2.37875])
[3.89335, 3.89404] ; ([-4.94783, -4.90639] ; [-1.29409, -1.12345] ; [0.0303135, 0.350672] ; [-0.802487, 2.37355])
[3.89404, 3.89473] ; ([-4.94872, -4.90717] ; [-1.29424, -1.12296] ; [0.0302954, 0.351766] ; [-0.815024, 2.3683])
[3.89473, 3.89541] ; ([-4.9496, -4.90795] ; [-1.29438, -1.12248] ; [0.030274, 0.35285] ; [-0.827533, 2.36302])
[3.89541, 3.8961] ; ([-4.95048, -4.90873] ; [-1.29452, -1.12201] ; [0.0302494, 0.353923] ; [-0.840014, 2.35769])
[3.8961, 3.89679] ; ([-4.95136, -4.90951] ; [-1.29466, -1.12155] ; [0.0302216, 0.354985] ; [-0.852469, 2.35233])
[3.89679, 3.89747] ; ([-4.95224, -4.91028] ; [-1.29482, -1.12106] ; [0.0301906, 0.356038] ; [-0.864926, 2.34696])
[3.89747, 3.89815] ; ([-4.95312, -4.91105] ; [-1.29498, -1.12059] ; [0.0301563, 0.35708] ; [-0.877354, 2.34155])
[3.89815, 3.89884] ; ([-4.954, -4.91183] ; [-1.29514, -1.12012] ; [0.0301189, 0.358111] ; [-0.889754, 2.3361])
[3.89884, 3.89952] ; ([-4.95488, -4.9126] ; [-1.29529, -1.11967] ; [0.0300781, 0.359132] ; [-0.902127, 2.33061])
[3.89952, 3.9002] ; ([-4.95575, -4.91337] ; [-1.29544, -1.11922] ; [0.0300341, 0.360143] ; [-0.914473, 2.32508])
[3.9002, 3.90088] ; ([-4.95662, -4.91414] ; [-1.29558, -1.11878] ; [0.0299869, 0.361144] ; [-0.926793, 2.31953])
[3.90088, 3.90156] ; ([-4.9575, -4.9149] ; [-1.29576, -1.11833] ; [0.0299364, 0.362135] ; [-0.939115, 2.31396])
[3.90156, 3.90224] ; ([-4.95837, -4.91567] ; [-1.29592, -1.11788] ; [0.0298827, 0.363116] ; [-0.951409, 2.30836])
[3.90224, 3.90291] ; ([-4.95924, -4.91643] ; [-1.29608, -1.11744] ; [0.0298257, 0.364086] ; [-0.963676, 2.30272])
[3.90291, 3.90359] ; ([-4.96012, -4.91719] ; [-1.29624, -1.11701] ; [0.0297654, 0.365047] ; [-0.975917, 2.29705])
[3.90359, 3.90426] ; ([-4.96098, -4.91796] ; [-1.29639, -1.11659] ; [0.0297017, 0.365998] ; [-0.988356, 2.29158])
[3.90426, 3.90494] ; ([-4.96185, -4.91872] ; [-1.29654, -1.11618] ; [0.0296346, 0.366939] ; [-1.00078, 2.28608])
[3.90494, 3.90561] ; ([-4.96272, -4.91948] ; [-1.29669, -1.11578] ; [0.029564, 0.36787] ; [-1.0132, 2.28056])
[3.90561, 3.90629] ; ([-4.96358, -4.92024] ; [-1.29687, -1.11535] ; [0.02949, 0.368792] ; [-1.02563, 2.27506])
[3.90629, 3.90696] ; ([-4.96445, -4.92099] ; [-1.29704, -1.11493] ; [0.0294125, 0.369704] ; [-1.03805, 2.26953])
[3.90696, 3.90763] ; ([-4.96532, -4.92175] ; [-1.29721, -1.11452] ; [0.0293315, 0.370607] ; [-1.05046, 2.26399])
[3.90763, 3.9083] ; ([-4.96618, -4.9225] ; [-1.29738, -1.11412] ; [0.0292471, 0.3715] ; [-1.06285, 2.25843])
[3.9083, 3.90897] ; ([-4.96704, -4.92326] ; [-1.29754, -1.11373] ; [0.0291591, 0.372383] ; [-1.07523, 2.25285])
[3.90897, 3.90964] ; ([-4.9679, -4.92401] ; [-1.2977, -1.11335] ; [0.0290676, 0.373258] ; [-1.0876, 2.24726])
[3.90964, 3.91031] ; ([-4.96877, -4.92476] ; [-1.29788, -1.11294] ; [0.0289725, 0.374122] ; [-1.09998, 2.24168])
[3.91031, 3.91098] ; ([-4.96963, -4.92551] ; [-1.29806, -1.11255] ; [0.0288739, 0.374978] ; [-1.11235, 2.23609])
[3.91098, 3.91164] ; ([-4.97049, -4.92626] ; [-1.29824, -1.11216] ; [0.0287717, 0.375824] ; [-1.12471, 2.23047])
[3.91164, 3.91231] ; ([-4.97135, -4.92701] ; [-1.29841, -1.11178] ; [0.028666, 0.376661] ; [-1.13706, 2.22485])
[3.91231, 3.91298] ; ([-4.9722, -4.92775] ; [-1.29857, -1.11142] ; [0.0285566, 0.377489] ; [-1.14939, 2.21921])
[3.91298, 3.91364] ; ([-4.97306, -4.9285] ; [-1.29874, -1.11106] ; [0.0284437, 0.378307] ; [-1.16172, 2.21355])
[3.91364, 3.91431] ; ([-4.97391, -4.92925] ; [-1.2989, -1.11071] ; [0.0283271, 0.379117] ; [-1.17403, 2.20789])
[3.91431, 3.91497] ; ([-4.97477, -4.92999] ; [-1.29909, -1.11033] ; [0.0282068, 0.379918] ; [-1.18636, 2.20224])
[3.91497, 3.91563] ; ([-4.97563, -4.93073] ; [-1.29928, -1.10996] ; [0.028083, 0.380709] ; [-1.19868, 2.19658])
[3.91563, 3.91629] ; ([-4.97648, -4.93148] ; [-1.29946, -1.1096] ; [0.0279555, 0.381492] ; [-1.21099, 2.19091])
[3.91629, 3.91696] ; ([-4.97733, -4.93222] ; [-1.29964, -1.10925] ; [0.0278237, 0.382266] ; [-1.22405, 2.18599])
[3.91696, 3.91762] ; ([-4.97819, -4.93296] ; [-1.29982, -1.1089] ; [0.0276879, 0.383032] ; [-1.2371, 2.18107])
[3.91762, 3.91828] ; ([-4.97904, -4.9337] ; [-1.29999, -1.10857] ; [0.0275478, 0.383789] ; [-1.25015, 2.17613])
[3.91828, 3.91894] ; ([-4.97989, -4.93443] ; [-1.30019, -1.10821] ; [0.0274035, 0.384539] ; [-1.26322, 2.17123])
[3.91894, 3.91959] ; ([-4.98074, -4.93517] ; [-1.30039, -1.10785] ; [0.0272549, 0.38528] ; [-1.27628, 2.16631])
[3.91959, 3.92025] ; ([-4.98159, -4.9359] ; [-1.30058, -1.10751] ; [0.0271022, 0.386012] ; [-1.28933, 2.16139])
[3.92025, 3.92091] ; ([-4.98244, -4.93664] ; [-1.30077, -1.10718] ; [0.0269451, 0.386737] ; [-1.30237, 2.15647])
[3.92091, 3.92157] ; ([-4.98328, -4.93738] ; [-1.30096, -1.10685] ; [0.0267837, 0.387454] ; [-1.31541, 2.15154])
[3.92157, 3.92222] ; ([-4.98413, -4.93811] ; [-1.30117, -1.1065] ; [0.0266181, 0.388162] ; [-1.32846, 2.14664])
[3.92222, 3.92288] ; ([-4.98498, -4.93884] ; [-1.30137, -1.10617] ; [0.0264481, 0.388863] ; [-1.34151, 2.14173])
[3.92288, 3.92353] ; ([-4.98583, -4.93957] ; [-1.30157, -1.10584] ; [0.0262738, 0.389555] ; [-1.35454, 2.13682])
[3.92353, 3.92419] ; ([-4.98667, -4.9403] ; [-1.30177, -1.10552] ; [0.0260952, 0.39024] ; [-1.36757, 2.1319])
[3.92419, 3.92484] ; ([-4.98752, -4.94103] ; [-1.30196, -1.10521] ; [0.0259121, 0.390917] ; [-1.38059, 2.12699])
[3.92484, 3.92549] ; ([-4.98836, -4.94176] ; [-1.30215, -1.1049] ; [0.0257247, 0.391586] ; [-1.39361, 2.12207])
[3.92549, 3.92614] ; ([-4.9892, -4.94248] ; [-1.30237, -1.10457] ; [0.0255329, 0.392247] ; [-1.40665, 2.11719])
[3.92614, 3.9268] ; ([-4.99005, -4.94321] ; [-1.303, -1.10384] ; [0.0246231, 0.393614] ; [-1.42833, 2.12094])
[3.9268, 3.92744] ; ([-4.99089, -4.94393] ; [-1.30361, -1.10313] ; [0.0237111, 0.394971] ; [-1.45, 2.12473])
[3.92744, 3.92809] ; ([-4.99173, -4.94466] ; [-1.30423, -1.10242] ; [0.0227939, 0.396319] ; [-1.47168, 2.12857])
[3.92809, 3.92874] ; ([-4.99256, -4.94537] ; [-1.30486, -1.10169] ; [0.021877, 0.397655] ; [-1.49341, 2.13251])
[3.92874, 3.92938] ; ([-4.9934, -4.94609] ; [-1.3055, -1.10098] ; [0.0209604, 0.398978] ; [-1.51502, 2.13637])
[3.92938, 3.93002] ; ([-4.99423, -4.9468] ; [-1.30613, -1.10027] ; [0.0200441, 0.400287] ; [-1.53649, 2.14015])
[3.93002, 3.93066] ; ([-4.99506, -4.94751] ; [-1.30676, -1.09956] ; [0.019128, 0.401584] ; [-1.55784, 2.14386])
[3.93066, 3.9313] ; ([-4.99589, -4.94821] ; [-1.30741, -1.09884] ; [0.0182121, 0.402869] ; [-1.57929, 2.14772])
[3.9313, 3.93193] ; ([-4.99672, -4.94892] ; [-1.30806, -1.09812] ; [0.0172964, 0.40414] ; [-1.60062, 2.1515])
[3.93193, 3.93257] ; ([-4.99755, -4.94962] ; [-1.30871, -1.09742] ; [0.016381, 0.4054] ; [-1.62182, 2.15521])
[3.93257, 3.9332] ; ([-4.99837, -4.95032] ; [-1.30935, -1.09672] ; [0.0154658, 0.406647] ; [-1.64289, 2.15884])
[3.9332, 3.93383] ; ([-4.99919, -4.95101] ; [-1.30999, -1.09603] ; [0.0145508, 0.407882] ; [-1.66385, 2.1624])
[3.93383, 3.93446] ; ([-5.00001, -4.95171] ; [-1.31067, -1.09531] ; [0.0136359, 0.409105] ; [-1.68496, 2.16616])
[3.93446, 3.93508] ; ([-5.00083, -4.9524] ; [-1.31133, -1.0946] ; [0.0127211, 0.410316] ; [-1.70593, 2.16983])
[3.93508, 3.9357] ; ([-5.00164, -4.95309] ; [-1.31199, -1.09391] ; [0.0118065, 0.411515] ; [-1.72678, 2.17343])
[3.9357, 3.93633] ; ([-5.00245, -4.95377] ; [-1.31263, -1.09323] ; [0.0108921, 0.412702] ; [-1.74751, 2.17696])
[3.93633, 3.93695] ; ([-5.00327, -4.95446] ; [-1.31332, -1.09251] ; [0.00997771, 0.413878] ; [-1.76835, 2.18064])
[3.93695, 3.93757] ; ([-5.00407, -4.95514] ; [-1.314, -1.0918] ; [0.00906349, 0.415042] ; [-1.78906, 2.18425])
[3.93757, 3.93818] ; ([-5.00488, -4.95582] ; [-1.31467, -1.09111] ; [0.0081494, 0.416195] ; [-1.80965, 2.18778])
[3.93818, 3.9388] ; ([-5.00569, -4.95649] ; [-1.31537, -1.0904] ; [0.00723531, 0.417337] ; [-1.83029, 2.19142])
[3.9388, 3.93941] ; ([-5.00649, -4.95717] ; [-1.31606, -1.0897] ; [0.00632137, 0.418467] ; [-1.85082, 2.19499])
[3.93941, 3.94002] ; ([-5.00729, -4.95784] ; [-1.31673, -1.08901] ; [0.00540753, 0.419587] ; [-1.87123, 2.1985])
[3.94002, 3.94063] ; ([-5.00809, -4.95851] ; [-1.31744, -1.0883] ; [0.00449364, 0.420696] ; [-1.8917, 2.2021])
[3.94063, 3.94124] ; ([-5.00889, -4.95917] ; [-1.31814, -1.0876] ; [0.00357987, 0.421793] ; [-1.91204, 2.20563])
[3.94124, 3.94185] ; ([-5.00969, -4.95984] ; [-1.31882, -1.08691] ; [0.00266616, 0.42288] ; [-1.93226, 2.20909])
[3.94185, 3.94245] ; ([-5.01048, -4.9605] ; [-1.31954, -1.0862] ; [0.00175239, 0.423957] ; [-1.95254, 2.21265])
[3.94245, 3.94305] ; ([-5.01127, -4.96116] ; [-1.32025, -1.0855] ; [0.000838706, 0.425022] ; [-1.97269, 2.21614])
