[-0.000190191, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[1.00873, 1.0102] ; ([-0.634804, -0.633181] ; [-0.961271, -0.953553] ; [-0.158417, -0.145837] ; [7.18517, 7.20556])
[1.0102, 1.01167] ; ([-0.636207, -0.634586] ; [-0.955146, -0.947311] ; [-0.147852, -0.135227] ; [7.18959, 7.209])
[1.01167, 1.01315] ; ([-0.637606, -0.635986] ; [-0.948923, -0.940976] ; [-0.137242, -0.124571] ; [7.19291, 7.21133])
[1.01315, 1.01464] ; ([-0.639002, -0.637383] ; [-0.942605, -0.934551] ; [-0.126585, -0.113866] ; [7.19511, 7.21253])
[1.01464, 1.01613] ; ([-0.640394, -0.638777] ; [-0.936197, -0.928038] ; [-0.115881, -0.10311] ; [7.1962, 7.2126])
[1.01613, 1.01763] ; ([-0.641784, -0.640167] ; [-0.929701, -0.921444] ; [-0.105126, -0.0923028] ; [7.19559, 7.21209])
[1.01763, 1.01914] ; ([-0.643171, -0.641555] ; [-0.923122, -0.914773] ; [-0.0943182, -0.0814431] ; [7.19325, 7.21101])
[1.01914, 1.02065] ; ([-0.644555, -0.642939] ; [-0.916465, -0.90803] ; [-0.0834589, -0.0705318] ; [7.18974, 7.20878])
[1.02065, 1.02218] ; ([-0.645936, -0.644321] ; [-0.909736, -0.90122] ; [-0.072548, -0.0595658] ; [7.18505, 7.20537])
[1.02218, 1.02371] ; ([-0.647315, -0.6457] ; [-0.902938, -0.894347] ; [-0.0615822, -0.0485425] ; [7.17916, 7.20078])
[1.02371, 1.02525] ; ([-0.648692, -0.647076] ; [-0.896075, -0.887414] ; [-0.0505588, -0.0374589] ; [7.17205, 7.195])
[1.02525, 1.02681] ; ([-0.650067, -0.648451] ; [-0.889152, -0.880425] ; [-0.039475, -0.0263118] ; [7.16371, 7.18799])
[1.02681, 1.02836] ; ([-0.651431, -0.649824] ; [-0.88217, -0.873439] ; [-0.0283273, -0.015183] ; [7.1542, 7.17975])
[1.02836, 1.02989] ; ([-0.652768, -0.651187] ; [-0.875183, -0.866551] ; [-0.0171969, -0.00420933] ; [7.14366, 7.17032])
[1.02989, 1.03141] ; ([-0.654083, -0.652521] ; [-0.868289, -0.859731] ; [-0.00622127, 0.00665716] ; [7.13208, 7.15986])
[1.03141, 1.03292] ; ([-0.655376, -0.653834] ; [-0.861464, -0.852988] ; [0.00464742, 0.0174147] ; [7.1195, 7.14836])
[1.03292, 1.03442] ; ([-0.65665, -0.655126] ; [-0.854713, -0.846321] ; [0.0154074, 0.0280702] ; [7.10594, 7.13586])
[1.03442, 1.0359] ; ([-0.657905, -0.656398] ; [-0.848037, -0.839731] ; [0.0260656, 0.038631] ; [7.09143, 7.12237])
[1.0359, 1.03738] ; ([-0.659143, -0.657651] ; [-0.841438, -0.833218] ; [0.0366293, 0.0491034] ; [7.07594, 7.10798])
[1.03738, 1.03885] ; ([-0.660364, -0.658887] ; [-0.834914, -0.826783] ; [0.0471047, 0.059493] ; [7.05954, 7.09264])
[1.03885, 1.04031] ; ([-0.661569, -0.660106] ; [-0.828468, -0.820426] ; [0.0574976, 0.0698054] ; [7.04222, 7.07637])
[1.04031, 1.04176] ; ([-0.66276, -0.66131] ; [-0.822099, -0.814148] ; [0.0678134, 0.0800455] ; [7.02402, 7.0592])
[1.04176, 1.04321] ; ([-0.663937, -0.662499] ; [-0.815807, -0.807949] ; [0.0780571, 0.0902179] ; [7.00493, 7.04112])
[1.04321, 1.04466] ; ([-0.665101, -0.663674] ; [-0.809595, -0.80183] ; [0.0882333, 0.100327] ; [6.98496, 7.02216])
[1.04466, 1.0461] ; ([-0.666253, -0.664836] ; [-0.803462, -0.795792] ; [0.0983462, 0.110376] ; [6.96412, 7.00232])
[1.0461, 1.04753] ; ([-0.667392, -0.665986] ; [-0.797409, -0.789839] ; [0.108399, 0.120363] ; [6.94244, 6.9816])
[1.04753, 1.04896] ; ([-0.66852, -0.667124] ; [-0.791441, -0.783973] ; [0.11839, 0.130289] ; [6.91992, 6.96003])
[1.04896, 1.05039] ; ([-0.669636, -0.66825] ; [-0.785559, -0.778195] ; [0.12832, 0.140158] ; [6.89656, 6.93762])
[1.05039, 1.05181] ; ([-0.670742, -0.669365] ; [-0.779765, -0.772506] ; [0.138193, 0.149971] ; [6.87238, 6.91437])
[1.05181, 1.05323] ; ([-0.671838, -0.670469] ; [-0.774059, -0.766905] ; [0.14801, 0.159732] ; [6.84737, 6.89029])
[1.05323, 1.05465] ; ([-0.672924, -0.671564] ; [-0.768441, -0.761395] ; [0.157776, 0.169443] ; [6.82155, 6.86538])
[1.05465, 1.05607] ; ([-0.674002, -0.672648] ; [-0.762913, -0.755975] ; [0.167491, 0.179107] ; [6.79488, 6.83967])
[1.05607, 1.05749] ; ([-0.675071, -0.673724] ; [-0.757476, -0.750646] ; [0.177159, 0.188726] ; [6.7674, 6.81313])
[1.05749, 1.0589] ; ([-0.676132, -0.674792] ; [-0.75213, -0.74541] ; [0.186782, 0.1983] ; [6.73911, 6.78577])
[1.0589, 1.06032] ; ([-0.677185, -0.675852] ; [-0.746875, -0.740267] ; [0.196361, 0.207833] ; [6.71, 6.75759])
[1.06032, 1.06174] ; ([-0.678232, -0.676904] ; [-0.741714, -0.735217] ; [0.205898, 0.217326] ; [6.68007, 6.72858])
[1.06174, 1.06315] ; ([-0.679272, -0.677949] ; [-0.736646, -0.730263] ; [0.215395, 0.22678] ; [6.64933, 6.69875])
[1.06315, 1.06457] ; ([-0.680305, -0.678987] ; [-0.731672, -0.725404] ; [0.224853, 0.236197] ; [6.61777, 6.66811])
[1.06457, 1.06599] ; ([-0.681333, -0.68002] ; [-0.726794, -0.72064] ; [0.234274, 0.245578] ; [6.58538, 6.63663])
[1.06599, 1.06741] ; ([-0.682355, -0.681046] ; [-0.722012, -0.715975] ; [0.24366, 0.254923] ; [6.55217, 6.60433])
[1.06741, 1.06883] ; ([-0.683373, -0.682067] ; [-0.717326, -0.711407] ; [0.25301, 0.264236] ; [6.51812, 6.5712])
[1.06883, 1.07026] ; ([-0.684385, -0.683083] ; [-0.712739, -0.706937] ; [0.262327, 0.273515] ; [6.48325, 6.53724])
[1.07026, 1.07169] ; ([-0.685394, -0.684094] ; [-0.70825, -0.702568] ; [0.271611, 0.282762] ; [6.44753, 6.50244])
[1.07169, 1.07312] ; ([-0.686398, -0.685101] ; [-0.70386, -0.698298] ; [0.280862, 0.291979] ; [6.41098, 6.4668])
[1.07312, 1.07455] ; ([-0.687399, -0.686104] ; [-0.69957, -0.69413] ; [0.290083, 0.301164] ; [6.37357, 6.43032])
[1.07455, 1.07599] ; ([-0.688396, -0.687104] ; [-0.695382, -0.690064] ; [0.299274, 0.31032] ; [6.3353, 6.39299])
[1.07599, 1.07744] ; ([-0.68939, -0.6881] ; [-0.691296, -0.6861] ; [0.308434, 0.319447] ; [6.29617, 6.3548])
[1.07744, 1.07888] ; ([-0.690382, -0.689093] ; [-0.687312, -0.68224] ; [0.317565, 0.328544] ; [6.25617, 6.31575])
[1.07888, 1.08034] ; ([-0.691372, -0.690084] ; [-0.683431, -0.678483] ; [0.326667, 0.337613] ; [6.2153, 6.27583])
[1.08034, 1.08179] ; ([-0.692359, -0.691072] ; [-0.679655, -0.674831] ; [0.335741, 0.346653] ; [6.17354, 6.23504])
[1.08179, 1.08326] ; ([-0.693345, -0.692059] ; [-0.675984, -0.671285] ; [0.344786, 0.355665] ; [6.13088, 6.19338])
[1.08326, 1.08473] ; ([-0.69433, -0.693044] ; [-0.672419, -0.667846] ; [0.353803, 0.36465] ; [6.08731, 6.15082])
[1.08473, 1.0862] ; ([-0.695313, -0.694027] ; [-0.66896, -0.664514] ; [0.362792, 0.373606] ; [6.04284, 6.10737])
[1.0862, 1.08768] ; ([-0.696296, -0.69501] ; [-0.665609, -0.661291] ; [0.371753, 0.382534] ; [5.99746, 6.06301])
[1.08768, 1.08917] ; ([-0.697279, -0.695992] ; [-0.662365, -0.658176] ; [0.380687, 0.391434] ; [5.95114, 6.01772])
[1.08917, 1.09066] ; ([-0.698262, -0.696974] ; [-0.659231, -0.655171] ; [0.389591, 0.400306] ; [5.9039, 5.97151])
[1.09066, 1.09217] ; ([-0.699245, -0.697955] ; [-0.656214, -0.652268] ; [0.398468, 0.40915] ; [5.85567, 5.92439])
[1.09217, 1.09367] ; ([-0.700228, -0.698937] ; [-0.653307, -0.649477] ; [0.407317, 0.417962] ; [5.80651, 5.87631])
[1.09367, 1.09519] ; ([-0.701212, -0.69992] ; [-0.650513, -0.646796] ; [0.416134, 0.426744] ; [5.75639, 5.82729])
[1.09519, 1.09672] ; ([-0.702198, -0.700903] ; [-0.647833, -0.644226] ; [0.42492, 0.435495] ; [5.7053, 5.77731])
[1.09672, 1.09825] ; ([-0.703184, -0.701888] ; [-0.645265, -0.641769] ; [0.433675, 0.444212] ; [5.65324, 5.72635])
[1.09825, 1.09979] ; ([-0.704173, -0.702873] ; [-0.642812, -0.639426] ; [0.442397, 0.452897] ; [5.60019, 5.67442])
[1.09979, 1.10134] ; ([-0.705163, -0.703861] ; [-0.640473, -0.637195] ; [0.451086, 0.461548] ; [5.54615, 5.6215])
[1.10134, 1.1029] ; ([-0.706156, -0.70485] ; [-0.638248, -0.635079] ; [0.459741, 0.470164] ; [5.49109, 5.56757])
[1.1029, 1.10446] ; ([-0.707151, -0.705842] ; [-0.636138, -0.633077] ; [0.468361, 0.478745] ; [5.43502, 5.51263])
[1.10446, 1.10604] ; ([-0.70815, -0.706836] ; [-0.634143, -0.63119] ; [0.476945, 0.48729] ; [5.3779, 5.45667])
[1.10604, 1.10763] ; ([-0.709152, -0.707834] ; [-0.632263, -0.629418] ; [0.485494, 0.495798] ; [5.31974, 5.39966])
[1.10763, 1.10923] ; ([-0.710157, -0.708835] ; [-0.630499, -0.627762] ; [0.494005, 0.504268] ; [5.26051, 5.3416])
[1.10923, 1.11084] ; ([-0.711167, -0.70984] ; [-0.62885, -0.626221] ; [0.502478, 0.512699] ; [5.2002, 5.28247])
[1.11084, 1.11246] ; ([-0.712182, -0.710849] ; [-0.627317, -0.624797] ; [0.510912, 0.52109] ; [5.13878, 5.22225])
[1.11246, 1.11409] ; ([-0.713202, -0.711863] ; [-0.6259, -0.623488] ; [0.519307, 0.529441] ; [5.07625, 5.16093])
[1.11409, 1.11573] ; ([-0.714227, -0.712882] ; [-0.624598, -0.622296] ; [0.52766, 0.537751] ; [5.01258, 5.09849])
[1.11573, 1.11739] ; ([-0.715258, -0.713906] ; [-0.623412, -0.621219] ; [0.535972, 0.546017] ; [4.94774, 5.0349])
[1.11739, 1.11906] ; ([-0.716296, -0.714936] ; [-0.622341, -0.620259] ; [0.544242, 0.554241] ; [4.88173, 4.97015])
[1.11906, 1.12074] ; ([-0.717341, -0.715973] ; [-0.621386, -0.619415] ; [0.552467, 0.562419] ; [4.81451, 4.90421])
[1.12074, 1.12244] ; ([-0.718393, -0.717017] ; [-0.620545, -0.618687] ; [0.560648, 0.570552] ; [4.74605, 4.83707])
[1.12244, 1.12415] ; ([-0.719453, -0.718068] ; [-0.61982, -0.618074] ; [0.568783, 0.578637] ; [4.67633, 4.76868])
[1.12415, 1.12588] ; ([-0.720522, -0.719128] ; [-0.61921, -0.617576] ; [0.576871, 0.586676] ; [4.60531, 4.69903])
[1.12588, 1.12762] ; ([-0.7216, -0.720196] ; [-0.618715, -0.617194] ; [0.584911, 0.594665] ; [4.53297, 4.62807])
[1.12762, 1.12939] ; ([-0.722689, -0.721274] ; [-0.618334, -0.616926] ; [0.592901, 0.602604] ; [4.45926, 4.55579])
[1.12939, 1.13117] ; ([-0.723788, -0.722361] ; [-0.618067, -0.616773] ; [0.600841, 0.610491] ; [4.38415, 4.48214])
[1.13117, 1.13296] ; ([-0.724898, -0.723459] ; [-0.617914, -0.616734] ; [0.60873, 0.618326] ; [4.3076, 4.40708])
[1.13296, 1.13478] ; ([-0.726021, -0.724569] ; [-0.617893, -0.616791] ; [0.616565, 0.626107] ; [4.22954, 4.33057])
[1.13478, 1.13662] ; ([-0.727156, -0.725691] ; [-0.618081, -0.616865] ; [0.624346, 0.633827] ; [4.15001, 4.25257])
[1.13662, 1.13847] ; ([-0.728299, -0.726825] ; [-0.618378, -0.617053] ; [0.632067, 0.64145] ; [4.06929, 4.17308])
[1.13847, 1.14033] ; ([-0.729451, -0.727968] ; [-0.618784, -0.617352] ; [0.639692, 0.648979] ; [3.98734, 4.09241])
[1.14033, 1.14221] ; ([-0.730613, -0.729119] ; [-0.619296, -0.61776] ; [0.647222, 0.656412] ; [3.90412, 4.0105])
[1.14221, 1.1441] ; ([-0.731786, -0.730281] ; [-0.619912, -0.618274] ; [0.654655, 0.663747] ; [3.81961, 3.92732])
[1.1441, 1.14601] ; ([-0.732969, -0.731453] ; [-0.62063, -0.618893] ; [0.661967, 0.671007] ; [3.73376, 3.84285])
[1.14601, 1.14794] ; ([-0.734165, -0.732636] ; [-0.621448, -0.619614] ; [0.669178, 0.678163] ; [3.64657, 3.75704])
[1.14794, 1.14989] ; ([-0.735374, -0.733832] ; [-0.622363, -0.620436] ; [0.676286, 0.685214] ; [3.55797, 3.66989])
[1.14989, 1.15185] ; ([-0.736596, -0.735039] ; [-0.623372, -0.621356] ; [0.683288, 0.692158] ; [3.46794, 3.58134])
[1.15185, 1.15383] ; ([-0.737832, -0.736261] ; [-0.624473, -0.622372] ; [0.690183, 0.698994] ; [3.3764, 3.49135])
[1.15383, 1.1558] ; ([-0.739064, -0.737497] ; [-0.625642, -0.623481] ; [0.696971, 0.705605] ; [3.28479, 3.39994])
[1.1558, 1.15775] ; ([-0.740281, -0.738728] ; [-0.626863, -0.62466] ; [0.70354, 0.71195] ; [3.19389, 3.30851])
[1.15775, 1.15967] ; ([-0.741486, -0.739945] ; [-0.62813, -0.625894] ; [0.709844, 0.718042] ; [3.10364, 3.21777])
[1.15967, 1.16157] ; ([-0.742678, -0.741149] ; [-0.629437, -0.627176] ; [0.715895, 0.723887] ; [3.01405, 3.12769])
[1.16157, 1.16344] ; ([-0.743858, -0.742341] ; [-0.630778, -0.628499] ; [0.721702, 0.729495] ; [2.92512, 3.03825])
[1.16344, 1.16529] ; ([-0.745027, -0.743521] ; [-0.632147, -0.629857] ; [0.727271, 0.734872] ; [2.83684, 2.94945])
[1.16529, 1.16712] ; ([-0.746184, -0.744689] ; [-0.633539, -0.631244] ; [0.732611, 0.740025] ; [2.74922, 2.8613])
[1.16712, 1.16893] ; ([-0.747331, -0.745847] ; [-0.634949, -0.632654] ; [0.737728, 0.744961] ; [2.66224, 2.7738])
[1.16893, 1.17072] ; ([-0.748468, -0.746994] ; [-0.636372, -0.634083] ; [0.742628, 0.749687] ; [2.57592, 2.68695])
[1.17072, 1.17249] ; ([-0.749594, -0.74813] ; [-0.637804, -0.635526] ; [0.747319, 0.754207] ; [2.49025, 2.60074])
[1.17249, 1.17424] ; ([-0.75071, -0.749256] ; [-0.639241, -0.636978] ; [0.751805, 0.758528] ; [2.40525, 2.51518])
[1.17424, 1.17597] ; ([-0.751817, -0.750372] ; [-0.640679, -0.638436] ; [0.756092, 0.762655] ; [2.32092, 2.43028])
[1.17597, 1.17768] ; ([-0.752914, -0.751479] ; [-0.642116, -0.639896] ; [0.760186, 0.766592] ; [2.23726, 2.34604])
[1.17768, 1.17937] ; ([-0.754001, -0.752575] ; [-0.643547, -0.641353] ; [0.764092, 0.770346] ; [2.15428, 2.26247])
[1.17937, 1.18105] ; ([-0.755079, -0.753663] ; [-0.64497, -0.642806] ; [0.767814, 0.773921] ; [2.07198, 2.17957])
[1.18105, 1.1827] ; ([-0.756148, -0.754741] ; [-0.646382, -0.64425] ; [0.771358, 0.777321] ; [1.99037, 2.09734])
[1.1827, 1.18434] ; ([-0.757208, -0.75581] ; [-0.647781, -0.645684] ; [0.774729, 0.780552] ; [1.90946, 2.0158])
[1.18434, 1.18596] ; ([-0.758258, -0.756869] ; [-0.649164, -0.647104] ; [0.77793, 0.783616] ; [1.82925, 1.93495])
[1.18596, 1.18757] ; ([-0.759299, -0.75792] ; [-0.650529, -0.648508] ; [0.780966, 0.78652] ; [1.74975, 1.85481])
[1.18757, 1.18915] ; ([-0.760332, -0.758961] ; [-0.651874, -0.649895] ; [0.783841, 0.789266] ; [1.67097, 1.77536])
[1.18915, 1.19072] ; ([-0.761354, -0.759993] ; [-0.653201, -0.651258] ; [0.78656, 0.791859] ; [1.59292, 1.69664])
[1.19072, 1.19227] ; ([-0.762368, -0.761016] ; [-0.654505, -0.652599] ; [0.789127, 0.794303] ; [1.51561, 1.61864])
[1.19227, 1.19381] ; ([-0.763373, -0.76203] ; [-0.655785, -0.653916] ; [0.791545, 0.796602] ; [1.43905, 1.54137])
[1.19381, 1.19532] ; ([-0.764368, -0.763034] ; [-0.657038, -0.655209] ; [0.793818, 0.798759] ; [1.36325, 1.46485])
[1.19532, 1.19682] ; ([-0.765354, -0.764029] ; [-0.658265, -0.656476] ; [0.795951, 0.800779] ; [1.28822, 1.38909])
[1.19682, 1.1983] ; ([-0.76633, -0.765015] ; [-0.659463, -0.657715] ; [0.797946, 0.802665] ; [1.21396, 1.31409])
[1.1983, 1.19977] ; ([-0.767297, -0.765992] ; [-0.660631, -0.658925] ; [0.799809, 0.804421] ; [1.14049, 1.23986])
[1.19977, 1.20122] ; ([-0.768255, -0.766959] ; [-0.661771, -0.660106] ; [0.801542, 0.806051] ; [1.06781, 1.16642])
[1.20122, 1.20265] ; ([-0.769202, -0.767916] ; [-0.66288, -0.661257] ; [0.803149, 0.807558] ; [0.995941, 1.09376])
[1.20265, 1.20406] ; ([-0.77014, -0.768864] ; [-0.663958, -0.662378] ; [0.804634, 0.808945] ; [0.924887, 1.02192])
[1.20406, 1.20546] ; ([-0.771068, -0.769802] ; [-0.665005, -0.663467] ; [0.806, 0.810217] ; [0.854661, 0.950881])
[1.20546, 1.20684] ; ([-0.771986, -0.77073] ; [-0.666019, -0.664524] ; [0.807251, 0.811377] ; [0.785272, 0.880671])
[1.20684, 1.2082] ; ([-0.772894, -0.771648] ; [-0.667001, -0.665549] ; [0.808391, 0.812428] ; [0.716733, 0.811296])
[1.2082, 1.20955] ; ([-0.773792, -0.772556] ; [-0.667951, -0.666542] ; [0.809422, 0.813374] ; [0.64904, 0.742768])
[1.20955, 1.21089] ; ([-0.774691, -0.773453] ; [-0.66888, -0.667502] ; [0.810348, 0.81423] ; [0.581351, 0.675086])
[1.21089, 1.21224] ; ([-0.775591, -0.774352] ; [-0.669788, -0.668442] ; [0.811182, 0.814994] ; [0.513674, 0.607407])
[1.21224, 1.21358] ; ([-0.776492, -0.775252] ; [-0.670674, -0.66936] ; [0.811925, 0.815667] ; [0.446012, 0.53974])
[1.21358, 1.21493] ; ([-0.777394, -0.776153] ; [-0.671536, -0.670256] ; [0.812578, 0.816249] ; [0.378363, 0.472086])
[1.21493, 1.21627] ; ([-0.778297, -0.777055] ; [-0.672376, -0.671129] ; [0.813139, 0.81674] ; [0.310732, 0.404445])
[1.21627, 1.21762] ; ([-0.779201, -0.777958] ; [-0.673191, -0.671979] ; [0.81361, 0.81714] ; [0.24312, 0.33682])
[1.21762, 1.21896] ; ([-0.780106, -0.778862] ; [-0.673982, -0.672805] ; [0.813989, 0.817449] ; [0.175529, 0.269212])
[1.21896, 1.22031] ; ([-0.781013, -0.779767] ; [-0.674747, -0.673607] ; [0.814279, 0.817667] ; [0.107961, 0.201624])
[1.22031, 1.22165] ; ([-0.78192, -0.780673] ; [-0.675487, -0.674384] ; [0.814477, 0.817794] ; [0.0404154, 0.134058])
[1.22165, 1.223] ; ([-0.782829, -0.781581] ; [-0.676202, -0.675135] ; [0.814585, 0.81783] ; [-0.0271039, 0.0665143])
[1.223, 1.22434] ; ([-0.783739, -0.78249] ; [-0.67689, -0.675861] ; [0.814583, 0.817794] ; [-0.0945954, -0.00100513])
[1.22434, 1.22569] ; ([-0.78465, -0.783399] ; [-0.677551, -0.67656] ; [0.814418, 0.817739] ; [-0.162057, -0.0684987])
[1.22569, 1.22703] ; ([-0.785562, -0.784311] ; [-0.678185, -0.677233] ; [0.814163, 0.817593] ; [-0.229488, -0.135965])
[1.22703, 1.22838] ; ([-0.786476, -0.785223] ; [-0.678792, -0.677879] ; [0.813817, 0.817356] ; [-0.296887, -0.203402])
[1.22838, 1.22973] ; ([-0.787391, -0.786136] ; [-0.679371, -0.678498] ; [0.81338, 0.817028] ; [-0.364248, -0.270808])
[1.22973, 1.23108] ; ([-0.788307, -0.787051] ; [-0.679922, -0.679089] ; [0.812853, 0.816609] ; [-0.431571, -0.338179])
[1.23108, 1.23242] ; ([-0.789224, -0.787967] ; [-0.680445, -0.679653] ; [0.812234, 0.816099] ; [-0.498854, -0.405514])
[1.23242, 1.23377] ; ([-0.790143, -0.788885] ; [-0.680939, -0.680188] ; [0.811524, 0.815498] ; [-0.566096, -0.47281])
[1.23377, 1.23512] ; ([-0.791063, -0.789803] ; [-0.681405, -0.680695] ; [0.810723, 0.814805] ; [-0.633296, -0.540068])
[1.23512, 1.23648] ; ([-0.791985, -0.790723] ; [-0.681843, -0.681174] ; [0.809831, 0.814021] ; [-0.700452, -0.607286])
[1.23648, 1.23783] ; ([-0.792907, -0.791645] ; [-0.682252, -0.681624] ; [0.808847, 0.813145] ; [-0.767563, -0.674462])
[1.23783, 1.23918] ; ([-0.793832, -0.792567] ; [-0.682632, -0.682045] ; [0.807772, 0.812177] ; [-0.834629, -0.741595])
[1.23918, 1.24055] ; ([-0.794761, -0.793491] ; [-0.682984, -0.682438] ; [0.806599, 0.811118] ; [-0.901922, -0.808683])
[1.24055, 1.24193] ; ([-0.795703, -0.794421] ; [-0.683312, -0.682803] ; [0.805318, 0.809961] ; [-0.969986, -0.875998])
[1.24193, 1.24332] ; ([-0.796658, -0.795363] ; [-0.683614, -0.683143] ; [0.803925, 0.808696] ; [-1.03881, -0.944084])
[1.24332, 1.24474] ; ([-0.797626, -0.796318] ; [-0.683889, -0.683456] ; [0.802415, 0.807318] ; [-1.10839, -1.01293])
[1.24474, 1.24617] ; ([-0.798607, -0.797286] ; [-0.684135, -0.683742] ; [0.800786, 0.805825] ; [-1.1787, -1.08253])
[1.24617, 1.24762] ; ([-0.799601, -0.798267] ; [-0.684353, -0.683999] ; [0.799034, 0.804211] ; [-1.24975, -1.15288])
[1.24762, 1.2491] ; ([-0.800607, -0.79926] ; [-0.68454, -0.684227] ; [0.797154, 0.802474] ; [-1.32151, -1.22395])
[1.2491, 1.25058] ; ([-0.801627, -0.800267] ; [-0.684697, -0.684424] ; [0.795144, 0.80061] ; [-1.394, -1.29575])
[1.25058, 1.25209] ; ([-0.802659, -0.801286] ; [-0.684822, -0.684591] ; [0.792998, 0.798615] ; [-1.46718, -1.36827])
[1.25209, 1.25362] ; ([-0.803705, -0.802319] ; [-0.684915, -0.684725] ; [0.790714, 0.796484] ; [-1.54107, -1.4415])
[1.25362, 1.25517] ; ([-0.804763, -0.803364] ; [-0.684975, -0.684827] ; [0.788286, 0.794215] ; [-1.61565, -1.51542])
[1.25517, 1.25673] ; ([-0.805835, -0.804423] ; [-0.685001, -0.684896] ; [0.785714, 0.791802] ; [-1.69085, -1.59005])
[1.25673, 1.25831] ; ([-0.806918, -0.805494] ; [-0.684996, -0.684929] ; [0.782992, 0.789243] ; [-1.76666, -1.66529])
[1.25831, 1.25991] ; ([-0.808014, -0.806578] ; [-0.684982, -0.684901] ; [0.780117, 0.786535] ; [-1.84306, -1.74115])
[1.25991, 1.26153] ; ([-0.809122, -0.807674] ; [-0.684951, -0.684823] ; [0.777087, 0.783675] ; [-1.92, -1.8176])
[1.26153, 1.26316] ; ([-0.810242, -0.808782] ; [-0.684885, -0.68471] ; [0.773899, 0.780658] ; [-1.99745, -1.89459])
[1.26316, 1.26482] ; ([-0.811373, -0.809901] ; [-0.684785, -0.684562] ; [0.770549, 0.777483] ; [-2.0754, -1.9721])
[1.26482, 1.26649] ; ([-0.812517, -0.811032] ; [-0.684651, -0.684381] ; [0.767032, 0.774145] ; [-2.15383, -2.05011])
[1.26649, 1.26817] ; ([-0.813672, -0.812175] ; [-0.684484, -0.684165] ; [0.763344, 0.770641] ; [-2.23278, -2.12857])
[1.26817, 1.26988] ; ([-0.814839, -0.813331] ; [-0.684283, -0.683916] ; [0.759482, 0.766965] ; [-2.31218, -2.20751])
[1.26988, 1.2716] ; ([-0.816019, -0.814498] ; [-0.68405, -0.683635] ; [0.755442, 0.763116] ; [-2.39201, -2.2869])
[1.2716, 1.27335] ; ([-0.81721, -0.815677] ; [-0.683785, -0.683323] ; [0.751219, 0.759087] ; [-2.47227, -2.36673])
[1.27335, 1.27511] ; ([-0.818414, -0.816868] ; [-0.683489, -0.682981] ; [0.746809, 0.754875] ; [-2.55295, -2.44699])
[1.27511, 1.27689] ; ([-0.819631, -0.818072] ; [-0.683162, -0.682611] ; [0.742206, 0.750476] ; [-2.63403, -2.52767])
[1.27689, 1.27869] ; ([-0.82086, -0.819288] ; [-0.682807, -0.682213] ; [0.737407, 0.745883] ; [-2.71549, -2.60875])
[1.27869, 1.28051] ; ([-0.822103, -0.820517] ; [-0.682425, -0.68179] ; [0.732404, 0.741093] ; [-2.79734, -2.69022])
[1.28051, 1.28236] ; ([-0.823359, -0.821759] ; [-0.682018, -0.681344] ; [0.727193, 0.7361] ; [-2.87956, -2.77208])
[1.28236, 1.28422] ; ([-0.824629, -0.823015] ; [-0.681589, -0.680876] ; [0.721768, 0.730899] ; [-2.96215, -2.85431])
[1.28422, 1.28611] ; ([-0.825913, -0.824284] ; [-0.681142, -0.680388] ; [0.716122, 0.725482] ; [-3.04508, -2.93691])
[1.28611, 1.28801] ; ([-0.827212, -0.825568] ; [-0.680678, -0.679885] ; [0.71025, 0.719845] ; [-3.12836, -3.01986])
[1.28801, 1.28995] ; ([-0.828526, -0.826867] ; [-0.680199, -0.679368] ; [0.704143, 0.71398] ; [-3.21197, -3.10316])
[1.28995, 1.29191] ; ([-0.829856, -0.82818] ; [-0.67971, -0.678841] ; [0.697794, 0.70788] ; [-3.29591, -3.1868])
[1.29191, 1.29389] ; ([-0.831202, -0.82951] ; [-0.679212, -0.678309] ; [0.691196, 0.701539] ; [-3.38016, -3.27076])
[1.29389, 1.2959] ; ([-0.832566, -0.830855] ; [-0.678712, -0.677776] ; [0.684339, 0.694947] ; [-3.46473, -3.35504])
[1.2959, 1.29794] ; ([-0.833948, -0.832218] ; [-0.678212, -0.677247] ; [0.677213, 0.688095] ; [-3.5496, -3.43964])
[1.29794, 1.3] ; ([-0.835348, -0.833599] ; [-0.677718, -0.676727] ; [0.669809, 0.680975] ; [-3.63477, -3.52455])
[1.3, 1.3021] ; ([-0.836769, -0.834999] ; [-0.677236, -0.676223] ; [0.662115, 0.673575] ; [-3.72024, -3.60975])
[1.3021, 1.30423] ; ([-0.83821, -0.836419] ; [-0.676771, -0.67574] ; [0.654118, 0.665885] ; [-3.806, -3.69526])
[1.30423, 1.3064] ; ([-0.839675, -0.83786] ; [-0.676331, -0.675287] ; [0.645805, 0.657892] ; [-3.89206, -3.78107])
[1.3064, 1.3086] ; ([-0.841163, -0.839324] ; [-0.675923, -0.674871] ; [0.63716, 0.649581] ; [-3.97842, -3.86717])
[1.3086, 1.31085] ; ([-0.842678, -0.840812] ; [-0.675555, -0.6745] ; [0.628166, 0.640938] ; [-4.06508, -3.95357])
[1.31085, 1.31313] ; ([-0.84422, -0.842325] ; [-0.675237, -0.674186] ; [0.618806, 0.631945] ; [-4.15203, -4.04026])
[1.31313, 1.31546] ; ([-0.845792, -0.843866] ; [-0.674979, -0.67394] ; [0.609057, 0.622585] ; [-4.23928, -4.12725])
