[-0.0001447, 0] ; ([-0.00349066, -0.00349066] ; [0, 0] ; [-0.776672, -0.776672] ; [0, 0])
[0.172409, 0.17404] ; ([-0.175963, -0.174348] ; [-0.983694, -0.978535] ; [-0.108938, -0.0992782] ; [5.909, 5.91269])
[0.17404, 0.175678] ; ([-0.177562, -0.175948] ; [-0.978709, -0.973482] ; [-0.0992944, -0.0895933] ; [5.91117, 5.91378])
[0.175678, 0.177323] ; ([-0.179159, -0.177547] ; [-0.973663, -0.968372] ; [-0.0896111, -0.0798662] ; [5.91224, 5.91375])
[0.177323, 0.178975] ; ([-0.180755, -0.179144] ; [-0.96856, -0.963207] ; [-0.0798856, -0.070096] ; [5.91161, 5.9132])
[0.178975, 0.180635] ; ([-0.18235, -0.18074] ; [-0.963403, -0.957992] ; [-0.0701171, -0.0602841] ; [5.9093, 5.91205])
[0.180635, 0.182302] ; ([-0.183943, -0.182335] ; [-0.958196, -0.952732] ; [-0.0603078, -0.0504319] ; [5.90585, 5.90976])
[0.182302, 0.183978] ; ([-0.185536, -0.183928] ; [-0.952943, -0.947429] ; [-0.0504583, -0.0405373] ; [5.90124, 5.90633])
[0.183978, 0.185663] ; ([-0.187127, -0.18552] ; [-0.947648, -0.942087] ; [-0.0405665, -0.030599] ; [5.89546, 5.90173])
[0.185663, 0.187357] ; ([-0.188719, -0.187111] ; [-0.942314, -0.936708] ; [-0.030631, -0.0206151] ; [5.88849, 5.89596])
[0.187357, 0.189061] ; ([-0.190311, -0.188703] ; [-0.936943, -0.931296] ; [-0.02065, -0.010584] ; [5.88031, 5.889])
[0.189061, 0.190751] ; ([-0.191881, -0.190295] ; [-0.931535, -0.925938] ; [-0.0106217, -0.000653246] ; [5.87106, 5.88084])
[0.190751, 0.192427] ; ([-0.193429, -0.191864] ; [-0.926178, -0.920633] ; [-0.000693412, 0.00918173] ; [5.86076, 5.8716])
[0.192427, 0.194091] ; ([-0.194956, -0.193412] ; [-0.920872, -0.915381] ; [0.00913911, 0.018926] ; [5.84943, 5.86131])
[0.194091, 0.195744] ; ([-0.196465, -0.19494] ; [-0.91562, -0.910185] ; [0.018881, 0.0285837] ; [5.83711, 5.85])
[0.195744, 0.197386] ; ([-0.197956, -0.196448] ; [-0.910423, -0.905044] ; [0.0285362, 0.0381597] ; [5.82382, 5.8377])
[0.197386, 0.199019] ; ([-0.199429, -0.197939] ; [-0.905282, -0.899959] ; [0.0381099, 0.0476584] ; [5.80956, 5.82441])
[0.199019, 0.200643] ; ([-0.200887, -0.199412] ; [-0.900197, -0.894932] ; [0.0476063, 0.0570837] ; [5.79436, 5.81017])
[0.200643, 0.202259] ; ([-0.20233, -0.20087] ; [-0.895169, -0.889964] ; [0.0570292, 0.0664393] ; [5.77823, 5.79498])
[0.202259, 0.203869] ; ([-0.203759, -0.202313] ; [-0.8902, -0.885055] ; [0.0663825, 0.0757286] ; [5.76118, 5.77886])
[0.203869, 0.205473] ; ([-0.205174, -0.203742] ; [-0.88529, -0.880206] ; [0.0756694, 0.0849547] ; [5.74323, 5.76183])
[0.205473, 0.207071] ; ([-0.206578, -0.205157] ; [-0.88044, -0.875418] ; [0.0848932, 0.0941205] ; [5.72438, 5.74389])
[0.207071, 0.208664] ; ([-0.207968, -0.20656] ; [-0.875651, -0.870694] ; [0.0940567, 0.103225] ; [5.70465, 5.72505])
[0.208664, 0.210252] ; ([-0.209348, -0.207951] ; [-0.870926, -0.866036] ; [0.103159, 0.11227] ; [5.68406, 5.70533])
[0.210252, 0.211835] ; ([-0.210716, -0.20933] ; [-0.866267, -0.861443] ; [0.112201, 0.121257] ; [5.6626, 5.68475])
[0.211835, 0.213415] ; ([-0.212073, -0.210699] ; [-0.861673, -0.856918] ; [0.121186, 0.130188] ; [5.64029, 5.6633])
[0.213415, 0.214992] ; ([-0.213421, -0.212056] ; [-0.857147, -0.85246] ; [0.130115, 0.139066] ; [5.61713, 5.641])
[0.214992, 0.216566] ; ([-0.21476, -0.213404] ; [-0.852689, -0.848072] ; [0.13899, 0.147891] ; [5.59313, 5.61786])
[0.216566, 0.218138] ; ([-0.21609, -0.214743] ; [-0.8483, -0.843753] ; [0.147813, 0.156665] ; [5.56829, 5.59387])
[0.218138, 0.219709] ; ([-0.217412, -0.216072] ; [-0.84398, -0.839505] ; [0.156585, 0.16539] ; [5.54262, 5.56904])
[0.219709, 0.221278] ; ([-0.218726, -0.217394] ; [-0.839731, -0.835328] ; [0.165308, 0.174068] ; [5.51612, 5.54338])
[0.221278, 0.222846] ; ([-0.220032, -0.218708] ; [-0.835553, -0.831224] ; [0.173983, 0.182698] ; [5.48879, 5.51688])
[0.222846, 0.224413] ; ([-0.221333, -0.220015] ; [-0.831448, -0.827192] ; [0.182611, 0.191283] ; [5.46062, 5.48956])
[0.224413, 0.225981] ; ([-0.222626, -0.221315] ; [-0.827415, -0.823234] ; [0.191193, 0.199824] ; [5.43164, 5.46141])
[0.225981, 0.227549] ; ([-0.223915, -0.222609] ; [-0.823456, -0.81935] ; [0.199731, 0.20832] ; [5.40182, 5.43243])
[0.227549, 0.229119] ; ([-0.225197, -0.223897] ; [-0.819572, -0.815542] ; [0.208225, 0.216774] ; [5.37118, 5.40262])
[0.229119, 0.230689] ; ([-0.226475, -0.22518] ; [-0.815763, -0.81181] ; [0.216677, 0.225186] ; [5.33971, 5.37199])
[0.230689, 0.232261] ; ([-0.227749, -0.226458] ; [-0.81203, -0.808154] ; [0.225086, 0.233556] ; [5.30741, 5.34052])
[0.232261, 0.233835] ; ([-0.229018, -0.227731] ; [-0.808373, -0.804575] ; [0.233454, 0.241886] ; [5.27428, 5.30823])
[0.233835, 0.235411] ; ([-0.230284, -0.229] ; [-0.804793, -0.801074] ; [0.24178, 0.250175] ; [5.24031, 5.27511])
[0.235411, 0.23699] ; ([-0.231546, -0.230266] ; [-0.801292, -0.797652] ; [0.250067, 0.258424] ; [5.20551, 5.24115])
[0.23699, 0.238572] ; ([-0.232805, -0.231528] ; [-0.797869, -0.794309] ; [0.258313, 0.266633] ; [5.16987, 5.20636])
[0.238572, 0.240158] ; ([-0.234062, -0.232788] ; [-0.794525, -0.791046] ; [0.26652, 0.274804] ; [5.13339, 5.17072])
[0.240158, 0.241747] ; ([-0.235317, -0.234044] ; [-0.791261, -0.787863] ; [0.274687, 0.282935] ; [5.09605, 5.13425])
[0.241747, 0.24334] ; ([-0.23657, -0.235299] ; [-0.788077, -0.784762] ; [0.282816, 0.291027] ; [5.05786, 5.09692])
[0.24334, 0.244938] ; ([-0.237822, -0.236552] ; [-0.784975, -0.781741] ; [0.290905, 0.29908] ; [5.01882, 5.05874])
[0.244938, 0.246541] ; ([-0.239073, -0.237804] ; [-0.781954, -0.778801] ; [0.298955, 0.307095] ; [4.97891, 5.0197])
[0.246541, 0.248149] ; ([-0.240323, -0.239055] ; [-0.779014, -0.775945] ; [0.306967, 0.315071] ; [4.93813, 4.9798])
[0.248149, 0.249763] ; ([-0.241573, -0.240305] ; [-0.776158, -0.773171] ; [0.31494, 0.323007] ; [4.89647, 4.93902])
[0.249763, 0.251382] ; ([-0.242823, -0.241555] ; [-0.773384, -0.77048] ; [0.322873, 0.330905] ; [4.85393, 4.89737])
[0.251382, 0.253008] ; ([-0.244074, -0.242805] ; [-0.770694, -0.767874] ; [0.330768, 0.338763] ; [4.8105, 4.85484])
[0.253008, 0.25464] ; ([-0.245325, -0.244055] ; [-0.768087, -0.765352] ; [0.338623, 0.346582] ; [4.76617, 4.81141])
[0.25464, 0.25628] ; ([-0.246578, -0.245307] ; [-0.765565, -0.762915] ; [0.346439, 0.354361] ; [4.72093, 4.76708])
[0.25628, 0.257926] ; ([-0.247833, -0.24656] ; [-0.763128, -0.760562] ; [0.354214, 0.362099] ; [4.67477, 4.72184])
[0.257926, 0.259581] ; ([-0.249089, -0.247814] ; [-0.760775, -0.758295] ; [0.361949, 0.369797] ; [4.62768, 4.67569])
[0.259581, 0.261243] ; ([-0.250348, -0.249071] ; [-0.758508, -0.756114] ; [0.369644, 0.377454] ; [4.57965, 4.6286])
[0.261243, 0.262915] ; ([-0.25161, -0.25033] ; [-0.756326, -0.754019] ; [0.377297, 0.385069] ; [4.53067, 4.58058])
[0.262915, 0.264595] ; ([-0.252876, -0.251592] ; [-0.75423, -0.75201] ; [0.384909, 0.392642] ; [4.48073, 4.53161])
[0.264595, 0.266284] ; ([-0.254145, -0.252857] ; [-0.752221, -0.750087] ; [0.392478, 0.400172] ; [4.42982, 4.48167])
[0.266284, 0.267984] ; ([-0.255418, -0.254126] ; [-0.750298, -0.748251] ; [0.400004, 0.407658] ; [4.37792, 4.43076])
[0.267984, 0.269693] ; ([-0.256696, -0.255399] ; [-0.748461, -0.746501] ; [0.407487, 0.415101] ; [4.32501, 4.37886])
[0.269693, 0.271414] ; ([-0.257979, -0.256677] ; [-0.74671, -0.744839] ; [0.414925, 0.422498] ; [4.27109, 4.32596])
[0.271414, 0.273145] ; ([-0.259267, -0.25796] ; [-0.745047, -0.743263] ; [0.422318, 0.429849] ; [4.21613, 4.27204])
[0.273145, 0.274889] ; ([-0.260562, -0.259249] ; [-0.74347, -0.741774] ; [0.429666, 0.437153] ; [4.16012, 4.21708])
[0.274889, 0.276644] ; ([-0.261863, -0.260543] ; [-0.74198, -0.740372] ; [0.436966, 0.44441] ; [4.10303, 4.16107])
[0.276644, 0.278413] ; ([-0.263172, -0.261845] ; [-0.740578, -0.739057] ; [0.444219, 0.451619] ; [4.04486, 4.10399])
[0.278413, 0.280195] ; ([-0.264488, -0.263153] ; [-0.739261, -0.737829] ; [0.451423, 0.458777] ; [3.98557, 4.04582])
[0.280195, 0.281991] ; ([-0.265812, -0.264469] ; [-0.738032, -0.736687] ; [0.458577, 0.465885] ; [3.92515, 3.98653])
[0.281991, 0.283802] ; ([-0.267146, -0.265794] ; [-0.736889, -0.735633] ; [0.46568, 0.472942] ; [3.86356, 3.92611])
[0.283802, 0.285629] ; ([-0.268489, -0.267127] ; [-0.735833, -0.734664] ; [0.472732, 0.479946] ; [3.80079, 3.86452])
[0.285629, 0.287472] ; ([-0.269842, -0.26847] ; [-0.734864, -0.733782] ; [0.479731, 0.486895] ; [3.73679, 3.80175])
[0.287472, 0.289333] ; ([-0.271207, -0.269823] ; [-0.73398, -0.732987] ; [0.486676, 0.49379] ; [3.67154, 3.73775])
[0.289333, 0.291211] ; ([-0.272583, -0.271188] ; [-0.733183, -0.732277] ; [0.493565, 0.500628] ; [3.605, 3.67251])
[0.291211, 0.293109] ; ([-0.273972, -0.272564] ; [-0.732471, -0.731652] ; [0.500398, 0.507409] ; [3.53714, 3.60597])
[0.293109, 0.295027] ; ([-0.275375, -0.273954] ; [-0.731845, -0.731113] ; [0.507173, 0.514131] ; [3.4679, 3.53811])
[0.295027, 0.296966] ; ([-0.276793, -0.275356] ; [-0.731304, -0.730659] ; [0.513889, 0.520792] ; [3.39724, 3.46888])
[0.296966, 0.298929] ; ([-0.278226, -0.276774] ; [-0.730848, -0.73029] ; [0.520544, 0.527392] ; [3.32512, 3.39824])
[0.298929, 0.300915] ; ([-0.279677, -0.278208] ; [-0.730477, -0.730005] ; [0.527137, 0.53393] ; [3.25146, 3.32612])
[0.300915, 0.302928] ; ([-0.281146, -0.279658] ; [-0.73019, -0.729805] ; [0.533668, 0.540403] ; [3.1762, 3.25247])
[0.302928, 0.304969] ; ([-0.282636, -0.281128] ; [-0.729987, -0.729688] ; [0.540134, 0.54681] ; [3.09927, 3.17722])
[0.304969, 0.307011] ; ([-0.284126, -0.282617] ; [-0.729866, -0.729656] ; [0.546536, 0.553064] ; [3.02166, 3.10029])
[0.307011, 0.309032] ; ([-0.285601, -0.284107] ; [-0.729833, -0.729698] ; [0.552788, 0.559093] ; [2.94427, 3.02268])
[0.309032, 0.311032] ; ([-0.287061, -0.285582] ; [-0.72995, -0.729743] ; [0.558817, 0.564907] ; [2.86711, 2.9453])
[0.311032, 0.313005] ; ([-0.288501, -0.287042] ; [-0.730132, -0.729861] ; [0.564632, 0.570488] ; [2.79048, 2.86815])
[0.313005, 0.314952] ; ([-0.289923, -0.288482] ; [-0.730375, -0.730046] ; [0.570215, 0.575848] ; [2.71437, 2.79152])
[0.314952, 0.316875] ; ([-0.291327, -0.289904] ; [-0.730673, -0.730291] ; [0.575576, 0.580994] ; [2.63876, 2.71541])
[0.316875, 0.318773] ; ([-0.292715, -0.291308] ; [-0.731021, -0.730591] ; [0.580722, 0.585932] ; [2.56367, 2.63981])
[0.318773, 0.320648] ; ([-0.294085, -0.292695] ; [-0.731414, -0.730941] ; [0.585661, 0.590669] ; [2.4891, 2.56473])
[0.320648, 0.3225] ; ([-0.295441, -0.294066] ; [-0.731848, -0.731336] ; [0.590399, 0.595211] ; [2.41503, 2.49015])
[0.3225, 0.32433] ; ([-0.29678, -0.295421] ; [-0.732318, -0.731772] ; [0.594943, 0.599565] ; [2.34149, 2.41609])
[0.32433, 0.326139] ; ([-0.298106, -0.296761] ; [-0.73282, -0.732244] ; [0.599297, 0.603735] ; [2.26846, 2.34255])
[0.326139, 0.327927] ; ([-0.299416, -0.298086] ; [-0.733351, -0.732748] ; [0.603468, 0.607727] ; [2.19595, 2.26952])
[0.327927, 0.329695] ; ([-0.300713, -0.299397] ; [-0.733907, -0.73328] ; [0.607461, 0.611546] ; [2.12398, 2.19702])
[0.329695, 0.331443] ; ([-0.301997, -0.300693] ; [-0.734485, -0.733838] ; [0.611281, 0.615197] ; [2.05253, 2.12504])
[0.331443, 0.333172] ; ([-0.303267, -0.301977] ; [-0.735083, -0.734419] ; [0.614933, 0.618685] ; [1.98161, 2.0536])
[0.333172, 0.334882] ; ([-0.304524, -0.303247] ; [-0.735697, -0.735017] ; [0.618421, 0.622013] ; [1.91124, 1.98269])
[0.334882, 0.336573] ; ([-0.305769, -0.304504] ; [-0.736325, -0.735632] ; [0.62175, 0.625187] ; [1.8414, 1.91232])
[0.336573, 0.338245] ; ([-0.307001, -0.305748] ; [-0.736964, -0.736261] ; [0.624924, 0.628209] ; [1.77212, 1.84249])
[0.338245, 0.339899] ; ([-0.30822, -0.30698] ; [-0.737612, -0.736901] ; [0.627947, 0.631085] ; [1.7034, 1.77322])
[0.339899, 0.341536] ; ([-0.309428, -0.3082] ; [-0.738268, -0.73755] ; [0.630823, 0.633817] ; [1.63523, 1.7045])
[0.341536, 0.343155] ; ([-0.310624, -0.309407] ; [-0.738928, -0.738206] ; [0.633556, 0.636411] ; [1.56764, 1.63634])
[0.343155, 0.344756] ; ([-0.311808, -0.310603] ; [-0.739591, -0.738867] ; [0.63615, 0.638868] ; [1.50061, 1.56875])
[0.344756, 0.346341] ; ([-0.31298, -0.311787] ; [-0.740256, -0.739531] ; [0.638608, 0.641194] ; [1.43416, 1.50173])
[0.346341, 0.347908] ; ([-0.314141, -0.312959] ; [-0.740921, -0.740197] ; [0.640934, 0.643391] ; [1.3683, 1.43529])
[0.347908, 0.349459] ; ([-0.31529, -0.31412] ; [-0.741584, -0.740863] ; [0.643131, 0.645462] ; [1.30303, 1.36943])
[0.349459, 0.350992] ; ([-0.316428, -0.315269] ; [-0.742245, -0.741527] ; [0.645204, 0.647412] ; [1.23835, 1.30417])
[0.350992, 0.35251] ; ([-0.317555, -0.316407] ; [-0.742901, -0.742188] ; [0.647154, 0.649243] ; [1.17428, 1.2395])
[0.35251, 0.35401] ; ([-0.31867, -0.317534] ; [-0.743552, -0.742846] ; [0.648985, 0.650958] ; [1.11082, 1.17543])
[0.35401, 0.355494] ; ([-0.319774, -0.318649] ; [-0.744197, -0.743498] ; [0.650701, 0.652561] ; [1.04797, 1.11197])
[0.355494, 0.356962] ; ([-0.320867, -0.319753] ; [-0.744835, -0.744144] ; [0.652304, 0.654054] ; [0.985751, 1.04913])
[0.356962, 0.358414] ; ([-0.321949, -0.320846] ; [-0.745464, -0.744782] ; [0.653798, 0.655441] ; [0.92416, 0.986918])
[0.358414, 0.359849] ; ([-0.323019, -0.321927] ; [-0.746085, -0.745413] ; [0.655185, 0.656724] ; [0.863208, 0.925332])
[0.359849, 0.361268] ; ([-0.324078, -0.322998] ; [-0.746696, -0.746035] ; [0.656469, 0.657907] ; [0.802901, 0.864384])
[0.361268, 0.362671] ; ([-0.325126, -0.324057] ; [-0.747297, -0.746647] ; [0.657652, 0.658992] ; [0.743247, 0.804083])
[0.362671, 0.364058] ; ([-0.326163, -0.325105] ; [-0.747887, -0.747249] ; [0.658738, 0.659982] ; [0.684254, 0.744434])
[0.364058, 0.365429] ; ([-0.327188, -0.326141] ; [-0.748466, -0.74784] ; [0.659729, 0.660881] ; [0.625893, 0.685446])
[0.365429, 0.366799] ; ([-0.328215, -0.327167] ; [-0.749041, -0.74842] ; [0.660627, 0.6617] ; [0.56754, 0.627094])
[0.366799, 0.368169] ; ([-0.329241, -0.328193] ; [-0.749609, -0.748995] ; [0.661445, 0.662439] ; [0.509207, 0.568755])
[0.368169, 0.369538] ; ([-0.330268, -0.329219] ; [-0.750171, -0.749563] ; [0.662182, 0.663098] ; [0.450894, 0.510435])
[0.369538, 0.370907] ; ([-0.331295, -0.330246] ; [-0.750727, -0.750126] ; [0.662839, 0.663677] ; [0.392603, 0.452139])
[0.370907, 0.372275] ; ([-0.332322, -0.331273] ; [-0.751275, -0.750682] ; [0.663417, 0.664176] ; [0.334332, 0.393864])
[0.372275, 0.373643] ; ([-0.33335, -0.3323] ; [-0.751816, -0.75123] ; [0.663914, 0.664595] ; [0.276084, 0.335611])
[0.373643, 0.375011] ; ([-0.334379, -0.333328] ; [-0.752349, -0.751771] ; [0.664332, 0.664935] ; [0.21786, 0.277381])
[0.375011, 0.376378] ; ([-0.335408, -0.334357] ; [-0.752874, -0.752304] ; [0.664669, 0.665194] ; [0.15966, 0.219175])
[0.376378, 0.377746] ; ([-0.336438, -0.335386] ; [-0.753389, -0.752829] ; [0.664928, 0.665375] ; [0.101487, 0.160994])
[0.377746, 0.379114] ; ([-0.337469, -0.336416] ; [-0.753896, -0.753345] ; [0.665107, 0.665475] ; [0.0433395, 0.102838])
[0.379114, 0.380482] ; ([-0.338501, -0.337447] ; [-0.754394, -0.753852] ; [0.665206, 0.665497] ; [-0.0147803, 0.0447079])
[0.380482, 0.381851] ; ([-0.339534, -0.338479] ; [-0.754882, -0.75435] ; [0.665206, 0.665458] ; [-0.0728719, -0.0133947])
[0.381851, 0.38322] ; ([-0.340567, -0.339512] ; [-0.75536, -0.754838] ; [0.665067, 0.665399] ; [-0.130932, -0.0714692])
[0.38322, 0.384589] ; ([-0.341602, -0.340545] ; [-0.755828, -0.755316] ; [0.664848, 0.665262] ; [-0.188952, -0.129512])
[0.384589, 0.385959] ; ([-0.342638, -0.34158] ; [-0.756285, -0.755785] ; [0.66455, 0.665044] ; [-0.246932, -0.187516])
[0.385959, 0.38733] ; ([-0.343675, -0.342616] ; [-0.756732, -0.756242] ; [0.664172, 0.664747] ; [-0.304871, -0.245479])
[0.38733, 0.388701] ; ([-0.344713, -0.343653] ; [-0.757168, -0.75669] ; [0.663714, 0.664371] ; [-0.362768, -0.303401])
[0.388701, 0.390074] ; ([-0.345752, -0.344691] ; [-0.757594, -0.757126] ; [0.663177, 0.663915] ; [-0.420622, -0.361282])
[0.390074, 0.391447] ; ([-0.346793, -0.34573] ; [-0.758009, -0.757552] ; [0.66256, 0.663379] ; [-0.478433, -0.41912])
[0.391447, 0.392821] ; ([-0.347835, -0.346771] ; [-0.758412, -0.757967] ; [0.661863, 0.662763] ; [-0.5362, -0.476915])
[0.392821, 0.394197] ; ([-0.348879, -0.347813] ; [-0.758805, -0.758371] ; [0.661086, 0.662067] ; [-0.593922, -0.534666])
[0.394197, 0.395574] ; ([-0.349924, -0.348857] ; [-0.759187, -0.758764] ; [0.660229, 0.661292] ; [-0.651598, -0.592372])
[0.395574, 0.396953] ; ([-0.350971, -0.349902] ; [-0.759557, -0.759146] ; [0.659291, 0.660436] ; [-0.709228, -0.650033])
[0.396953, 0.398333] ; ([-0.35202, -0.350949] ; [-0.759917, -0.759517] ; [0.658273, 0.659499] ; [-0.766811, -0.707647])
[0.398333, 0.399717] ; ([-0.353072, -0.351997] ; [-0.760266, -0.759877] ; [0.657172, 0.658482] ; [-0.824421, -0.765214])
[0.399717, 0.401118] ; ([-0.354137, -0.353049] ; [-0.760608, -0.760226] ; [0.655978, 0.657383] ; [-0.882591, -0.822806])
[0.401118, 0.402535] ; ([-0.355215, -0.354114] ; [-0.760942, -0.760568] ; [0.654686, 0.656189] ; [-0.94131, -0.880957])
[0.402535, 0.403969] ; ([-0.356306, -0.355192] ; [-0.761268, -0.760902] ; [0.653294, 0.654899] ; [-1.00057, -0.939657])
[0.403969, 0.40542] ; ([-0.357411, -0.356284] ; [-0.761585, -0.761228] ; [0.6518, 0.653508] ; [-1.06036, -0.998898])
[0.40542, 0.406888] ; ([-0.358529, -0.357388] ; [-0.761895, -0.761546] ; [0.6502, 0.652015] ; [-1.12068, -1.05867])
[0.406888, 0.408372] ; ([-0.35966, -0.358506] ; [-0.762196, -0.761856] ; [0.648491, 0.650416] ; [-1.18151, -1.11897])
[0.408372, 0.409874] ; ([-0.360805, -0.359637] ; [-0.762488, -0.762157] ; [0.646672, 0.648709] ; [-1.24284, -1.17977])
[0.409874, 0.411393] ; ([-0.361964, -0.360782] ; [-0.762772, -0.76245] ; [0.644738, 0.646891] ; [-1.30468, -1.24109])
[0.411393, 0.412929] ; ([-0.363136, -0.361941] ; [-0.763047, -0.762734] ; [0.642686, 0.644958] ; [-1.367, -1.3029])
[0.412929, 0.414484] ; ([-0.364322, -0.363113] ; [-0.763314, -0.763009] ; [0.640513, 0.642907] ; [-1.4298, -1.3652])
[0.414484, 0.416056] ; ([-0.365522, -0.364299] ; [-0.763573, -0.763276] ; [0.638217, 0.640735] ; [-1.49308, -1.42798])
[0.416056, 0.417645] ; ([-0.366736, -0.365499] ; [-0.763824, -0.763535] ; [0.635793, 0.63844] ; [-1.55679, -1.49123])
[0.417645, 0.419252] ; ([-0.367963, -0.366713] ; [-0.764067, -0.763786] ; [0.633242, 0.636018] ; [-1.62091, -1.55492])
[0.419252, 0.420876] ; ([-0.369204, -0.36794] ; [-0.764302, -0.764029] ; [0.630558, 0.633467] ; [-1.68542, -1.61902])
[0.420876, 0.422517] ; ([-0.370459, -0.369181] ; [-0.764531, -0.764264] ; [0.627739, 0.630784] ; [-1.75032, -1.6835])
[0.422517, 0.424177] ; ([-0.371728, -0.370436] ; [-0.764753, -0.764493] ; [0.624782, 0.627967] ; [-1.81559, -1.74838])
[0.424177, 0.425854] ; ([-0.373011, -0.371705] ; [-0.76497, -0.764716] ; [0.621682, 0.62501] ; [-1.88122, -1.81362])
[0.425854, 0.42755] ; ([-0.374308, -0.372988] ; [-0.765182, -0.764933] ; [0.618438, 0.621912] ; [-1.9472, -1.87922])
[0.42755, 0.429264] ; ([-0.37562, -0.374285] ; [-0.765391, -0.765145] ; [0.615044, 0.618668] ; [-2.01351, -1.94517])
[0.429264, 0.430997] ; ([-0.376947, -0.375597] ; [-0.765598, -0.765354] ; [0.611498, 0.615276] ; [-2.08015, -2.01146])
[0.430997, 0.43275] ; ([-0.378289, -0.376923] ; [-0.765804, -0.76556] ; [0.607795, 0.61173] ; [-2.14711, -2.07807])
[0.43275, 0.434522] ; ([-0.379646, -0.378265] ; [-0.766009, -0.765764] ; [0.603932, 0.608028] ; [-2.21436, -2.14499])
[0.434522, 0.436314] ; ([-0.381019, -0.379623] ; [-0.766216, -0.765969] ; [0.599904, 0.604166] ; [-2.28189, -2.21221])
[0.436314, 0.438127] ; ([-0.382408, -0.380996] ; [-0.766426, -0.766175] ; [0.595707, 0.600139] ; [-2.3497, -2.27971])
[0.438127, 0.439961] ; ([-0.383814, -0.382385] ; [-0.766641, -0.766384] ; [0.591337, 0.595943] ; [-2.41777, -2.34749])
[0.439961, 0.441816] ; ([-0.385237, -0.38379] ; [-0.766863, -0.766598] ; [0.58679, 0.591573] ; [-2.48607, -2.41552])
[0.441816, 0.443694] ; ([-0.386677, -0.385213] ; [-0.767095, -0.766819] ; [0.58206, 0.587027] ; [-2.55461, -2.48379])
[0.443694, 0.445594] ; ([-0.388134, -0.386653] ; [-0.767338, -0.767049] ; [0.577142, 0.582297] ; [-2.62335, -2.55228])
[0.445594, 0.447517] ; ([-0.38961, -0.38811] ; [-0.767596, -0.767291] ; [0.572032, 0.57738] ; [-2.69228, -2.62099])
[0.447517, 0.449464] ; ([-0.391105, -0.389586] ; [-0.767871, -0.767547] ; [0.566725, 0.572271] ; [-2.76138, -2.68988])
[0.449464, 0.451435] ; ([-0.392619, -0.391081] ; [-0.768167, -0.767821] ; [0.561215, 0.566965] ; [-2.83064, -2.75894])
[0.451435, 0.453432] ; ([-0.394153, -0.392595] ; [-0.768486, -0.768114] ; [0.555496, 0.561455] ; [-2.90002, -2.82815])
[0.453432, 0.455454] ; ([-0.395708, -0.394129] ; [-0.768833, -0.768431] ; [0.549564, 0.555737] ; [-2.9695, -2.89749])
[0.455454, 0.457503] ; ([-0.397283, -0.395683] ; [-0.769212, -0.768775] ; [0.543411, 0.549804] ; [-3.03906, -2.96692])
[0.457503, 0.459579] ; ([-0.39888, -0.397259] ; [-0.769627, -0.76915] ; [0.537033, 0.543652] ; [-3.10865, -3.03643])
[0.459579, 0.461682] ; ([-0.4005, -0.398856] ; [-0.770082, -0.769561] ; [0.530423, 0.537274] ; [-3.17825, -3.10597])
[0.461682, 0.463814] ; ([-0.402142, -0.400475] ; [-0.770582, -0.770012] ; [0.523575, 0.530665] ; [-3.24782, -3.17552])
[0.463814, 0.465975] ; ([-0.403808, -0.402117] ; [-0.771134, -0.770509] ; [0.516484, 0.523817] ; [-3.31731, -3.24503])
[0.465975, 0.468166] ; ([-0.405498, -0.403783] ; [-0.771741, -0.771056] ; [0.509144, 0.516727] ; [-3.38668, -3.31446])
[0.468166, 0.470386] ; ([-0.407212, -0.405472] ; [-0.772411, -0.771658] ; [0.50155, 0.509387] ; [-3.45586, -3.38377])
[0.470386, 0.472637] ; ([-0.408952, -0.407187] ; [-0.77315, -0.772323] ; [0.493696, 0.501792] ; [-3.52481, -3.45289])
[0.472637, 0.474919] ; ([-0.410716, -0.408926] ; [-0.773963, -0.773056] ; [0.485579, 0.493939] ; [-3.59344, -3.52177])
[0.474919, 0.477231] ; ([-0.412507, -0.410691] ; [-0.774858, -0.773863] ; [0.477195, 0.485821] ; [-3.66168, -3.59033])
[0.477231, 0.479496] ; ([-0.414263, -0.412481] ; [-0.775805, -0.774752] ; [0.46883, 0.477437] ; [-3.72718, -3.65855])
[0.479496, 0.481723] ; ([-0.415992, -0.414237] ; [-0.776809, -0.775696] ; [0.460464, 0.469071] ; [-3.79028, -3.72407])
[0.481723, 0.483913] ; ([-0.417694, -0.415965] ; [-0.777872, -0.776697] ; [0.452098, 0.460706] ; [-3.85109, -3.78719])
[0.483913, 0.486072] ; ([-0.419374, -0.417668] ; [-0.778994, -0.777757] ; [0.443727, 0.452339] ; [-3.90974, -3.84801])
[0.486072, 0.4882] ; ([-0.421033, -0.419348] ; [-0.780177, -0.778877] ; [0.435349, 0.443967] ; [-3.96635, -3.90668])
[0.4882, 0.490301] ; ([-0.422674, -0.421006] ; [-0.781421, -0.780057] ; [0.426962, 0.435589] ; [-4.02099, -3.96329])
[0.490301, 0.492376] ; ([-0.424297, -0.422646] ; [-0.782727, -0.781298] ; [0.418565, 0.427201] ; [-4.07376, -4.01795])
[0.492376, 0.494428] ; ([-0.425904, -0.424269] ; [-0.784096, -0.782602] ; [0.410155, 0.418803] ; [-4.12473, -4.07073])
[0.494428, 0.496459] ; ([-0.427498, -0.425877] ; [-0.785527, -0.783968] ; [0.401733, 0.410393] ; [-4.17396, -4.1217])
