[-0.000125263, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[0.24375, 0.245815] ; ([-0.214777, -0.212044] ; [-1.32124, -1.31567] ; [-0.177235, -0.164642] ; [-6.06851, -6.03555])
[0.245815, 0.247875] ; ([-0.217504, -0.214767] ; [-1.32648, -1.32101] ; [-0.189634, -0.177141] ; [-6.03603, -6.00163])
[0.247875, 0.24993] ; ([-0.220235, -0.217493] ; [-1.3316, -1.32625] ; [-0.201933, -0.189536] ; [-6.00211, -5.96628])
[0.24993, 0.251981] ; ([-0.222972, -0.220224] ; [-1.3366, -1.33137] ; [-0.214138, -0.201831] ; [-5.96678, -5.92953])
[0.251981, 0.25403] ; ([-0.225715, -0.222961] ; [-1.3415, -1.33638] ; [-0.226252, -0.214032] ; [-5.93003, -5.89136])
[0.25403, 0.256079] ; ([-0.228468, -0.225705] ; [-1.34628, -1.34127] ; [-0.23828, -0.226143] ; [-5.89187, -5.85177])
[0.256079, 0.258126] ; ([-0.231229, -0.228457] ; [-1.35095, -1.34605] ; [-0.250225, -0.238167] ; [-5.8523, -5.81079])
[0.258126, 0.260175] ; ([-0.234002, -0.231218] ; [-1.35551, -1.35072] ; [-0.262089, -0.250108] ; [-5.81131, -5.76838])
[0.260175, 0.262226] ; ([-0.236786, -0.23399] ; [-1.35995, -1.35528] ; [-0.273874, -0.261968] ; [-5.76892, -5.72457])
[0.262226, 0.264279] ; ([-0.239582, -0.236774] ; [-1.36428, -1.35972] ; [-0.285584, -0.27375] ; [-5.72511, -5.67933])
[0.264279, 0.266335] ; ([-0.242392, -0.239571] ; [-1.36849, -1.36405] ; [-0.29722, -0.285455] ; [-5.67988, -5.63266])
[0.266335, 0.268397] ; ([-0.245217, -0.242381] ; [-1.37258, -1.36826] ; [-0.308784, -0.297087] ; [-5.63322, -5.58456])
[0.268397, 0.270463] ; ([-0.248058, -0.245205] ; [-1.37656, -1.37235] ; [-0.320276, -0.308646] ; [-5.58512, -5.53501])
[0.270463, 0.272536] ; ([-0.250915, -0.248046] ; [-1.38043, -1.37633] ; [-0.331697, -0.320134] ; [-5.53558, -5.48401])
[0.272536, 0.274615] ; ([-0.253789, -0.250902] ; [-1.38417, -1.38019] ; [-0.34305, -0.331551] ; [-5.48459, -5.43154])
[0.274615, 0.276702] ; ([-0.256682, -0.253776] ; [-1.3878, -1.38394] ; [-0.354333, -0.342899] ; [-5.43213, -5.37759])
[0.276702, 0.278798] ; ([-0.259594, -0.256669] ; [-1.39131, -1.38757] ; [-0.365548, -0.354178] ; [-5.37818, -5.32214])
[0.278798, 0.280903] ; ([-0.262526, -0.259581] ; [-1.3947, -1.39108] ; [-0.376695, -0.365388] ; [-5.32274, -5.26518])
[0.280903, 0.283018] ; ([-0.265479, -0.262513] ; [-1.39798, -1.39447] ; [-0.387773, -0.376529] ; [-5.26579, -5.2067])
[0.283018, 0.285144] ; ([-0.268454, -0.265466] ; [-1.40114, -1.39775] ; [-0.398782, -0.387602] ; [-5.2073, -5.14666])
[0.285144, 0.287282] ; ([-0.271453, -0.268441] ; [-1.40417, -1.4009] ; [-0.409723, -0.398606] ; [-5.14727, -5.08505])
[0.287282, 0.289433] ; ([-0.274476, -0.27144] ; [-1.40709, -1.40394] ; [-0.420594, -0.409541] ; [-5.08567, -5.02185])
[0.289433, 0.291597] ; ([-0.277524, -0.274462] ; [-1.40989, -1.40686] ; [-0.431395, -0.420407] ; [-5.02247, -4.95702])
[0.291597, 0.293775] ; ([-0.280598, -0.27751] ; [-1.41258, -1.40967] ; [-0.442125, -0.431202] ; [-4.95766, -4.89056])
[0.293775, 0.295969] ; ([-0.283699, -0.280584] ; [-1.41514, -1.41235] ; [-0.452783, -0.441926] ; [-4.89119, -4.82242])
[0.295969, 0.298179] ; ([-0.28683, -0.283685] ; [-1.41759, -1.41491] ; [-0.463369, -0.452578] ; [-4.82306, -4.75256])
[0.298179, 0.300407] ; ([-0.28999, -0.286816] ; [-1.41991, -1.41736] ; [-0.47388, -0.463158] ; [-4.75321, -4.68097])
[0.300407, 0.302653] ; ([-0.293182, -0.289976] ; [-1.42212, -1.41969] ; [-0.484317, -0.473663] ; [-4.68162, -4.60759])
[0.302653, 0.304919] ; ([-0.296407, -0.293168] ; [-1.42421, -1.4219] ; [-0.494678, -0.484093] ; [-4.60824, -4.53239])
[0.304919, 0.307207] ; ([-0.299667, -0.296393] ; [-1.42619, -1.42399] ; [-0.504962, -0.494447] ; [-4.53304, -4.4553])
[0.307207, 0.309517] ; ([-0.302964, -0.299653] ; [-1.42805, -1.42597] ; [-0.515167, -0.504723] ; [-4.45596, -4.37629])
[0.309517, 0.311851] ; ([-0.306299, -0.302949] ; [-1.4298, -1.42783] ; [-0.525293, -0.514921] ; [-4.37696, -4.29529])
[0.311851, 0.314211] ; ([-0.309675, -0.306284] ; [-1.43143, -1.42958] ; [-0.535338, -0.525038] ; [-4.29596, -4.21223])
[0.314211, 0.316599] ; ([-0.313095, -0.30966] ; [-1.43294, -1.43121] ; [-0.545301, -0.535074] ; [-4.2129, -4.12704])
[0.316599, 0.319017] ; ([-0.316562, -0.31308] ; [-1.43435, -1.43273] ; [-0.555181, -0.545028] ; [-4.12771, -4.03962])
[0.319017, 0.321414] ; ([-0.320001, -0.316547] ; [-1.43561, -1.43414] ; [-0.56476, -0.554903] ; [-4.04029, -3.95187])
[0.321414, 0.323782] ; ([-0.323402, -0.319986] ; [-1.43674, -1.43542] ; [-0.574013, -0.564482] ; [-3.95254, -3.86413])
[0.323782, 0.326121] ; ([-0.326763, -0.323386] ; [-1.43774, -1.43656] ; [-0.582949, -0.573736] ; [-3.86481, -3.77646])
[0.326121, 0.328432] ; ([-0.330086, -0.326747] ; [-1.43863, -1.43757] ; [-0.591574, -0.582674] ; [-3.77713, -3.68891])
[0.328432, 0.330714] ; ([-0.333371, -0.33007] ; [-1.43941, -1.43847] ; [-0.599895, -0.591301] ; [-3.68958, -3.60153])
[0.330714, 0.332969] ; ([-0.336617, -0.333355] ; [-1.44009, -1.43926] ; [-0.607918, -0.599623] ; [-3.6022, -3.51436])
[0.332969, 0.335196] ; ([-0.339825, -0.336601] ; [-1.44068, -1.43995] ; [-0.615649, -0.607647] ; [-3.51504, -3.42746])
[0.335196, 0.337397] ; ([-0.342996, -0.339809] ; [-1.44119, -1.44055] ; [-0.623096, -0.61538] ; [-3.42814, -3.34086])
[0.337397, 0.339571] ; ([-0.346129, -0.34298] ; [-1.44162, -1.44107] ; [-0.630265, -0.622828] ; [-3.34154, -3.2546])
[0.339571, 0.341718] ; ([-0.349226, -0.346113] ; [-1.44198, -1.44151] ; [-0.637163, -0.629999] ; [-3.25527, -3.1687])
[0.341718, 0.34384] ; ([-0.352286, -0.349209] ; [-1.44228, -1.44188] ; [-0.643796, -0.636898] ; [-3.16937, -3.0832])
[0.34384, 0.345937] ; ([-0.35531, -0.352269] ; [-1.44252, -1.44218] ; [-0.650171, -0.643533] ; [-3.08387, -2.99812])
[0.345937, 0.348009] ; ([-0.358299, -0.355294] ; [-1.44271, -1.44243] ; [-0.656294, -0.64991] ; [-2.99879, -2.91349])
[0.348009, 0.350056] ; ([-0.361252, -0.358282] ; [-1.44285, -1.44262] ; [-0.662173, -0.656035] ; [-2.91416, -2.82933])
[0.350056, 0.352079] ; ([-0.364172, -0.361236] ; [-1.44295, -1.44277] ; [-0.667812, -0.661915] ; [-2.83, -2.74567])
[0.352079, 0.354079] ; ([-0.367057, -0.364155] ; [-1.44301, -1.44288] ; [-0.673219, -0.667557] ; [-2.74633, -2.66251])
[0.354079, 0.356055] ; ([-0.369908, -0.36704] ; [-1.44305, -1.44295] ; [-0.678399, -0.672965] ; [-2.66318, -2.57989])
[0.356055, 0.358008] ; ([-0.372727, -0.369891] ; [-1.44305, -1.44298] ; [-0.683357, -0.678146] ; [-2.58055, -2.49781])
[0.358008, 0.359938] ; ([-0.375512, -0.37271] ; [-1.44304, -1.44299] ; [-0.6881, -0.683106] ; [-2.49848, -2.4163])
[0.359938, 0.361846] ; ([-0.378266, -0.375495] ; [-1.44302, -1.44295] ; [-0.692633, -0.687851] ; [-2.41696, -2.33538])
[0.361846, 0.363732] ; ([-0.380986, -0.378249] ; [-1.44298, -1.4429] ; [-0.69696, -0.692386] ; [-2.33604, -2.25507])
[0.363732, 0.365595] ; ([-0.383675, -0.380969] ; [-1.44293, -1.44283] ; [-0.701088, -0.696715] ; [-2.25573, -2.17538])
[0.365595, 0.367437] ; ([-0.386332, -0.383658] ; [-1.44286, -1.44276] ; [-0.705021, -0.700844] ; [-2.17604, -2.09633])
[0.367437, 0.369257] ; ([-0.388958, -0.386315] ; [-1.44278, -1.44267] ; [-0.708765, -0.704779] ; [-2.09699, -2.01793])
[0.369257, 0.371056] ; ([-0.391553, -0.388941] ; [-1.4427, -1.44258] ; [-0.712325, -0.708525] ; [-2.01858, -1.94017])
[0.371056, 0.372834] ; ([-0.394119, -0.391536] ; [-1.44261, -1.44249] ; [-0.715707, -0.712087] ; [-1.94082, -1.86308])
[0.372834, 0.374592] ; ([-0.396654, -0.394101] ; [-1.44252, -1.4424] ; [-0.718914, -0.71547] ; [-1.86373, -1.78665])
[0.374592, 0.376329] ; ([-0.39916, -0.396637] ; [-1.44242, -1.44231] ; [-0.721952, -0.718679] ; [-1.7873, -1.71091])
[0.376329, 0.378046] ; ([-0.401637, -0.399143] ; [-1.44233, -1.44222] ; [-0.724825, -0.721719] ; [-1.71156, -1.63586])
[0.378046, 0.379744] ; ([-0.404084, -0.401619] ; [-1.44225, -1.44214] ; [-0.727538, -0.724594] ; [-1.6365, -1.5615])
[0.379744, 0.381421] ; ([-0.406504, -0.404067] ; [-1.44217, -1.44207] ; [-0.730096, -0.727309] ; [-1.56214, -1.48785])
[0.381421, 0.383079] ; ([-0.408894, -0.406486] ; [-1.44209, -1.442] ; [-0.732502, -0.729868] ; [-1.48849, -1.41491])
[0.383079, 0.384717] ; ([-0.411257, -0.408877] ; [-1.44203, -1.44195] ; [-0.73476, -0.732275] ; [-1.41555, -1.3427])
[0.384717, 0.386342] ; ([-0.4136, -0.411239] ; [-1.44197, -1.4419] ; [-0.736884, -0.734535] ; [-1.34334, -1.27097])
[0.386342, 0.387964] ; ([-0.415938, -0.413582] ; [-1.44193, -1.44187] ; [-0.738888, -0.736659] ; [-1.2716, -1.19926])
[0.387964, 0.389582] ; ([-0.418272, -0.41592] ; [-1.4419, -1.44185] ; [-0.740772, -0.738662] ; [-1.19989, -1.12758])
[0.389582, 0.391198] ; ([-0.420602, -0.418254] ; [-1.44188, -1.44184] ; [-0.742537, -0.740545] ; [-1.12821, -1.05593])
[0.391198, 0.392812] ; ([-0.422928, -0.420584] ; [-1.44187, -1.44185] ; [-0.744183, -0.742309] ; [-1.05656, -0.984317])
[0.392812, 0.394422] ; ([-0.42525, -0.42291] ; [-1.4419, -1.44186] ; [-0.745712, -0.743955] ; [-0.984939, -0.912735])
[0.394422, 0.396031] ; ([-0.427569, -0.425233] ; [-1.44194, -1.44189] ; [-0.747123, -0.745483] ; [-0.913354, -0.841199])
[0.396031, 0.397636] ; ([-0.429885, -0.427552] ; [-1.44201, -1.44193] ; [-0.748418, -0.746894] ; [-0.841815, -0.769713])
[0.397636, 0.39924] ; ([-0.432197, -0.429867] ; [-1.44209, -1.442] ; [-0.749596, -0.748187] ; [-0.770326, -0.698277])
[0.39924, 0.400841] ; ([-0.434507, -0.43218] ; [-1.4422, -1.44208] ; [-0.750657, -0.749365] ; [-0.698888, -0.626896])
[0.400841, 0.402441] ; ([-0.436814, -0.434489] ; [-1.44233, -1.44219] ; [-0.751604, -0.750426] ; [-0.627503, -0.55557])
[0.402441, 0.404039] ; ([-0.439118, -0.436796] ; [-1.44248, -1.44232] ; [-0.752436, -0.751372] ; [-0.556175, -0.484304])
[0.404039, 0.405634] ; ([-0.44142, -0.439101] ; [-1.44265, -1.44247] ; [-0.753152, -0.752203] ; [-0.484905, -0.413097])
[0.405634, 0.407228] ; ([-0.44372, -0.441403] ; [-1.44285, -1.44264] ; [-0.753755, -0.752919] ; [-0.413697, -0.341971])
[0.407228, 0.408821] ; ([-0.446017, -0.443703] ; [-1.44307, -1.44284] ; [-0.754244, -0.753521] ; [-0.342572, -0.270934])
[0.408821, 0.410411] ; ([-0.448312, -0.446] ; [-1.44333, -1.44307] ; [-0.754619, -0.754009] ; [-0.271536, -0.199984])
[0.410411, 0.411999] ; ([-0.450606, -0.448295] ; [-1.4436, -1.44332] ; [-0.754881, -0.754383] ; [-0.200591, -0.129127])
[0.411999, 0.413587] ; ([-0.452897, -0.450588] ; [-1.44391, -1.4436] ; [-0.755031, -0.754645] ; [-0.12974, -0.058365])
[0.413587, 0.415172] ; ([-0.455187, -0.452879] ; [-1.44424, -1.4439] ; [-0.755068, -0.754794] ; [-0.0589825, 0.0123004])
[0.415172, 0.416757] ; ([-0.457475, -0.455169] ; [-1.4446, -1.44423] ; [-0.755012, -0.754812] ; [0.011678, 0.0828675])
[0.416757, 0.41834] ; ([-0.459763, -0.457458] ; [-1.445, -1.4446] ; [-0.754938, -0.754625] ; [0.0822401, 0.153334])
[0.41834, 0.419923] ; ([-0.46205, -0.459745] ; [-1.44542, -1.44499] ; [-0.754752, -0.754326] ; [0.152702, 0.223698])
[0.419923, 0.421504] ; ([-0.464337, -0.462032] ; [-1.44587, -1.44541] ; [-0.754455, -0.753917] ; [0.223061, 0.293958])
[0.421504, 0.423085] ; ([-0.466623, -0.464319] ; [-1.44635, -1.44586] ; [-0.754046, -0.753397] ; [0.293316, 0.364112])
[0.423085, 0.424666] ; ([-0.468909, -0.466605] ; [-1.44686, -1.44634] ; [-0.753527, -0.752766] ; [0.363465, 0.43416])
[0.424666, 0.426246] ; ([-0.471196, -0.468891] ; [-1.4474, -1.44685] ; [-0.752897, -0.752025] ; [0.433508, 0.504099])
[0.426246, 0.427826] ; ([-0.473483, -0.471178] ; [-1.44797, -1.44739] ; [-0.752157, -0.751174] ; [0.503443, 0.57393])
[0.427826, 0.429406] ; ([-0.475771, -0.473465] ; [-1.44858, -1.44796] ; [-0.751306, -0.750212] ; [0.573268, 0.64365])
[0.429406, 0.430986] ; ([-0.478061, -0.475753] ; [-1.44922, -1.44857] ; [-0.750345, -0.74914] ; [0.642984, 0.713259])
[0.430986, 0.432566] ; ([-0.480351, -0.478043] ; [-1.44988, -1.4492] ; [-0.749274, -0.747958] ; [0.712588, 0.782756])
[0.432566, 0.434147] ; ([-0.482644, -0.480334] ; [-1.45058, -1.44987] ; [-0.748093, -0.746665] ; [0.78208, 0.852141])
[0.434147, 0.435729] ; ([-0.484939, -0.482626] ; [-1.45131, -1.45057] ; [-0.746801, -0.745263] ; [0.851459, 0.921412])
[0.435729, 0.437311] ; ([-0.487236, -0.484921] ; [-1.45207, -1.4513] ; [-0.7454, -0.74375] ; [0.920725, 0.990568])
[0.437311, 0.438895] ; ([-0.489536, -0.487218] ; [-1.45287, -1.45206] ; [-0.743888, -0.742127] ; [0.989876, 1.05961])
[0.438895, 0.440479] ; ([-0.491839, -0.489518] ; [-1.45369, -1.45285] ; [-0.742265, -0.740393] ; [1.05891, 1.12854])
[0.440479, 0.442066] ; ([-0.494146, -0.491821] ; [-1.45455, -1.45368] ; [-0.740532, -0.738549] ; [1.12783, 1.19735])
[0.442066, 0.443653] ; ([-0.496456, -0.494128] ; [-1.45543, -1.45453] ; [-0.738689, -0.736593] ; [1.19663, 1.26605])
[0.443653, 0.445243] ; ([-0.498771, -0.496438] ; [-1.45635, -1.45542] ; [-0.736734, -0.734526] ; [1.26531, 1.33463])
[0.445243, 0.446835] ; ([-0.50109, -0.498753] ; [-1.45729, -1.45633] ; [-0.734668, -0.732347] ; [1.33388, 1.40309])
[0.446835, 0.448429] ; ([-0.503414, -0.501072] ; [-1.45827, -1.45728] ; [-0.73249, -0.730056] ; [1.40233, 1.47144])
[0.448429, 0.450029] ; ([-0.505747, -0.503396] ; [-1.45928, -1.45825] ; [-0.730199, -0.727648] ; [1.47067, 1.53979])
[0.450029, 0.451645] ; ([-0.508107, -0.505729] ; [-1.46032, -1.45926] ; [-0.727792, -0.725103] ; [1.539, 1.60864])
[0.451645, 0.453279] ; ([-0.510494, -0.508089] ; [-1.4614, -1.4603] ; [-0.725248, -0.722419] ; [1.60782, 1.67797])
[0.453279, 0.45493] ; ([-0.512908, -0.510476] ; [-1.46252, -1.46138] ; [-0.722565, -0.71959] ; [1.67712, 1.74776])
[0.45493, 0.456599] ; ([-0.51535, -0.51289] ; [-1.46368, -1.4625] ; [-0.719737, -0.716615] ; [1.74689, 1.81802])
[0.456599, 0.458286] ; ([-0.51782, -0.515332] ; [-1.46487, -1.46366] ; [-0.716763, -0.713489] ; [1.81713, 1.88873])
[0.458286, 0.459991] ; ([-0.520319, -0.517802] ; [-1.4661, -1.46485] ; [-0.713637, -0.710208] ; [1.88781, 1.95988])
[0.459991, 0.461715] ; ([-0.522847, -0.5203] ; [-1.46736, -1.46608] ; [-0.710357, -0.706769] ; [1.95893, 2.03146])
[0.461715, 0.463458] ; ([-0.525405, -0.522828] ; [-1.46866, -1.46734] ; [-0.706919, -0.703166] ; [2.03048, 2.10347])
[0.463458, 0.46522] ; ([-0.527994, -0.525387] ; [-1.47, -1.46864] ; [-0.703317, -0.699397] ; [2.10246, 2.1759])
[0.46522, 0.467001] ; ([-0.530614, -0.527975] ; [-1.47136, -1.46997] ; [-0.699548, -0.695455] ; [2.17486, 2.24875])
[0.467001, 0.468804] ; ([-0.533267, -0.530596] ; [-1.47276, -1.47134] ; [-0.695608, -0.691337] ; [2.24767, 2.32199])
[0.468804, 0.470627] ; ([-0.535953, -0.533248] ; [-1.47419, -1.47273] ; [-0.691491, -0.687037] ; [2.32088, 2.39564])
[0.470627, 0.472471] ; ([-0.538674, -0.535935] ; [-1.47564, -1.47416] ; [-0.687192, -0.68255] ; [2.3945, 2.46969])
[0.472471, 0.474338] ; ([-0.54143, -0.538655] ; [-1.47713, -1.47561] ; [-0.682706, -0.67787] ; [2.46851, 2.54414])
[0.474338, 0.476229] ; ([-0.544224, -0.541412] ; [-1.47863, -1.47708] ; [-0.678027, -0.672991] ; [2.54292, 2.61898])
[0.476229, 0.478143] ; ([-0.547056, -0.544205] ; [-1.48015, -1.47858] ; [-0.673149, -0.667906] ; [2.61772, 2.69421])
[0.478143, 0.480083] ; ([-0.549928, -0.547037] ; [-1.4817, -1.4801] ; [-0.668064, -0.662608] ; [2.69291, 2.76985])
[0.480083, 0.482048] ; ([-0.552843, -0.54991] ; [-1.48325, -1.48164] ; [-0.662767, -0.657088] ; [2.76849, 2.84588])
[0.482048, 0.484042] ; ([-0.555802, -0.552824] ; [-1.48482, -1.48319] ; [-0.657249, -0.651339] ; [2.84448, 2.92231])
[0.484042, 0.486065] ; ([-0.558807, -0.555783] ; [-1.48639, -1.48475] ; [-0.6515, -0.645351] ; [2.92086, 2.99917])
[0.486065, 0.488119] ; ([-0.561861, -0.558788] ; [-1.48796, -1.48631] ; [-0.645513, -0.639113] ; [2.99766, 3.07644])
[0.488119, 0.490205] ; ([-0.564968, -0.561842] ; [-1.48953, -1.48788] ; [-0.639276, -0.632613] ; [3.07488, 3.15416])
[0.490205, 0.492327] ; ([-0.568129, -0.564948] ; [-1.49109, -1.48944] ; [-0.632777, -0.625839] ; [3.15253, 3.23234])
[0.492327, 0.494486] ; ([-0.571351, -0.56811] ; [-1.49263, -1.49099] ; [-0.626004, -0.618776] ; [3.23064, 3.311])
[0.494486, 0.496686] ; ([-0.574635, -0.571331] ; [-1.49414, -1.49251] ; [-0.618942, -0.611408] ; [3.30922, 3.39016])
[0.496686, 0.498929] ; ([-0.577989, -0.574616] ; [-1.49563, -1.49402] ; [-0.611575, -0.603714] ; [3.38831, 3.46988])
[0.498929, 0.50122] ; ([-0.581417, -0.577969] ; [-1.49706, -1.49548] ; [-0.603882, -0.595674] ; [3.46794, 3.5502])
[0.50122, 0.503564] ; ([-0.584927, -0.581397] ; [-1.49844, -1.4969] ; [-0.595843, -0.58726] ; [3.54816, 3.63117])
[0.503564, 0.505966] ; ([-0.588527, -0.584907] ; [-1.49976, -1.49826] ; [-0.587431, -0.578443] ; [3.62902, 3.71287])
[0.505966, 0.508432] ; ([-0.592228, -0.588507] ; [-1.50098, -1.49955] ; [-0.578615, -0.569186] ; [3.7106, 3.79539])
[0.508432, 0.510971] ; ([-0.596041, -0.592207] ; [-1.5021, -1.50075] ; [-0.569358, -0.559444] ; [3.79298, 3.87885])
[0.510971, 0.513438] ; ([-0.599746, -0.59602] ; [-1.50304, -1.50186] ; [-0.559617, -0.549782] ; [3.87638, 3.95831])
[0.513438, 0.515848] ; ([-0.603371, -0.599725] ; [-1.50379, -1.50279] ; [-0.549956, -0.540149] ; [3.95586, 4.03452])
[0.515848, 0.518209] ; ([-0.606922, -0.60335] ; [-1.50438, -1.50354] ; [-0.540325, -0.53054] ; [4.03209, 4.1077])
[0.518209, 0.520526] ; ([-0.610406, -0.6069] ; [-1.50479, -1.50411] ; [-0.530717, -0.520946] ; [4.10527, 4.17808])
[0.520526, 0.522802] ; ([-0.613831, -0.610385] ; [-1.50502, -1.50452] ; [-0.521125, -0.511361] ; [4.17564, 4.24583])
[0.522802, 0.525041] ; ([-0.617202, -0.613809] ; [-1.50508, -1.50474] ; [-0.511542, -0.501779] ; [4.24338, 4.31112])
[0.525041, 0.527249] ; ([-0.620524, -0.61718] ; [-1.505, -1.50477] ; [-0.501962, -0.492195] ; [4.30866, 4.37408])
[0.527249, 0.529424] ; ([-0.623798, -0.620501] ; [-1.50488, -1.50447] ; [-0.492381, -0.482614] ; [4.37159, 4.43478])
[0.529424, 0.531564] ; ([-0.627016, -0.623775] ; [-1.50459, -1.50401] ; [-0.482802, -0.473065] ; [4.43228, 4.49311])
[0.531564, 0.533671] ; ([-0.630185, -0.626993] ; [-1.50413, -1.50337] ; [-0.473255, -0.46354] ; [4.4906, 4.54923])
[0.533671, 0.535748] ; ([-0.633308, -0.630161] ; [-1.50349, -1.50255] ; [-0.463732, -0.454034] ; [4.54671, 4.60326])
[0.535748, 0.537799] ; ([-0.63639, -0.633284] ; [-1.50269, -1.50157] ; [-0.454227, -0.444541] ; [4.60072, 4.65529])
[0.537799, 0.539826] ; ([-0.639432, -0.636364] ; [-1.50171, -1.50042] ; [-0.444736, -0.435057] ; [4.65274, 4.70542])
[0.539826, 0.54183] ; ([-0.642438, -0.639406] ; [-1.50056, -1.4991] ; [-0.435254, -0.425579] ; [4.70285, 4.75372])
[0.54183, 0.543815] ; ([-0.645412, -0.642412] ; [-1.49924, -1.49761] ; [-0.425777, -0.416102] ; [4.75114, 4.80026])
[0.543815, 0.54578] ; ([-0.648354, -0.645385] ; [-1.49775, -1.49595] ; [-0.416302, -0.406624] ; [4.79767, 4.84511])
[0.54578, 0.547729] ; ([-0.651268, -0.648327] ; [-1.49609, -1.49412] ; [-0.406826, -0.397142] ; [4.8425, 4.88832])
[0.547729, 0.549662] ; ([-0.654156, -0.65124] ; [-1.49427, -1.49212] ; [-0.397345, -0.387652] ; [4.88569, 4.92994])
[0.549662, 0.551582] ; ([-0.657018, -0.654127] ; [-1.49227, -1.48995] ; [-0.387856, -0.378153] ; [4.92729, 4.97001])
[0.551582, 0.553489] ; ([-0.659857, -0.656989] ; [-1.49011, -1.48762] ; [-0.378358, -0.368641] ; [4.96735, 5.00858])
[0.553489, 0.555384] ; ([-0.662675, -0.659828] ; [-1.48778, -1.48512] ; [-0.368848, -0.359114] ; [5.0059, 5.04569])
[0.555384, 0.557269] ; ([-0.665473, -0.662645] ; [-1.48528, -1.48245] ; [-0.359322, -0.34957] ; [5.04298, 5.08135])
[0.557269, 0.559145] ; ([-0.668252, -0.665442] ; [-1.48262, -1.47962] ; [-0.349779, -0.340006] ; [5.07863, 5.11561])
[0.559145, 0.561013] ; ([-0.671013, -0.66822] ; [-1.47978, -1.47662] ; [-0.340217, -0.330421] ; [5.11286, 5.14848])
[0.561013, 0.562874] ; ([-0.673759, -0.670982] ; [-1.47679, -1.47345] ; [-0.330633, -0.320812] ; [5.14572, 5.18])
[0.562874, 0.564729] ; ([-0.67649, -0.673727] ; [-1.47362, -1.47012] ; [-0.321025, -0.311176] ; [5.17722, 5.21019])
[0.564729, 0.56658] ; ([-0.679207, -0.676457] ; [-1.47029, -1.46662] ; [-0.31139, -0.301512] ; [5.20738, 5.23905])
[0.56658, 0.568426] ; ([-0.681912, -0.679173] ; [-1.4668, -1.46297] ; [-0.301727, -0.291817] ; [5.23622, 5.26661])
[0.568426, 0.570268] ; ([-0.684605, -0.681877] ; [-1.46314, -1.45914] ; [-0.292033, -0.282089] ; [5.26376, 5.29288])
[0.570268, 0.572109] ; ([-0.687287, -0.68457] ; [-1.45932, -1.45516] ; [-0.282306, -0.272326] ; [5.29001, 5.31788])
[0.572109, 0.573948] ; ([-0.68996, -0.687252] ; [-1.45534, -1.45101] ; [-0.272544, -0.262526] ; [5.31498, 5.34161])
[0.573948, 0.575787] ; ([-0.692625, -0.689924] ; [-1.4512, -1.4467] ; [-0.262744, -0.252685] ; [5.33869, 5.36408])
[0.575787, 0.577626] ; ([-0.695282, -0.692588] ; [-1.4469, -1.44224] ; [-0.252905, -0.242802] ; [5.36114, 5.38529])
[0.577626, 0.579467] ; ([-0.697932, -0.695245] ; [-1.44243, -1.43761] ; [-0.243023, -0.232875] ; [5.38233, 5.40526])
[0.579467, 0.581309] ; ([-0.700577, -0.697895] ; [-1.43781, -1.43283] ; [-0.233096, -0.222901] ; [5.40227, 5.42398])
[0.581309, 0.583155] ; ([-0.703218, -0.700539] ; [-1.43303, -1.42789] ; [-0.223122, -0.212876] ; [5.42097, 5.44146])
[0.583155, 0.585004] ; ([-0.705855, -0.703179] ; [-1.4281, -1.4228] ; [-0.213099, -0.2028] ; [5.43842, 5.45769])
[0.585004, 0.586858] ; ([-0.708489, -0.705815] ; [-1.42301, -1.41755] ; [-0.203023, -0.192668] ; [5.45463, 5.47267])
[0.586858, 0.588718] ; ([-0.711121, -0.708448] ; [-1.41777, -1.41215] ; [-0.192891, -0.182478] ; [5.46958, 5.48639])
[0.588718, 0.590585] ; ([-0.713752, -0.71108] ; [-1.41238, -1.4066] ; [-0.182702, -0.172228] ; [5.48328, 5.49885])
[0.590585, 0.592459] ; ([-0.716384, -0.713711] ; [-1.40683, -1.4009] ; [-0.172452, -0.161913] ; [5.49572, 5.51005])
[0.592459, 0.594342] ; ([-0.719017, -0.716341] ; [-1.40114, -1.39506] ; [-0.162139, -0.151532] ; [5.50688, 5.51996])
[0.594342, 0.596234] ; ([-0.721652, -0.718973] ; [-1.3953, -1.38907] ; [-0.151758, -0.141081] ; [5.51676, 5.52858])
[0.596234, 0.598137] ; ([-0.72429, -0.721608] ; [-1.38931, -1.38294] ; [-0.141307, -0.130557] ; [5.52535, 5.53589])
[0.598137, 0.600052] ; ([-0.726932, -0.724245] ; [-1.38319, -1.37666] ; [-0.130783, -0.119955] ; [5.53263, 5.54187])
[0.600052, 0.601979] ; ([-0.729579, -0.726886] ; [-1.37693, -1.37025] ; [-0.120182, -0.109274] ; [5.53858, 5.54651])
[0.601979, 0.60392] ; ([-0.732233, -0.729533] ; [-1.37052, -1.3637] ; [-0.109501, -0.0985079] ; [5.54319, 5.54977])
[0.60392, 0.605876] ; ([-0.734895, -0.732186] ; [-1.36398, -1.35701] ; [-0.0987357, -0.0876543] ; [5.54642, 5.55165])
[0.605876, 0.607848] ; ([-0.737565, -0.734847] ; [-1.35731, -1.3502] ; [-0.0878833, -0.0767088] ; [5.54826, 5.55211])
